PAIS,ANO,DEWEY PRINCIPAL,IDIOMA DE ORIGEN,EDITORIAL,CANTIDAD
Argentina,2016,300 - Ciencias sociales,FRANCÉS,CATAPULTA,26
Argentina,2016,300 - Ciencias sociales,FRANCÉS,EDITORIAL JUSBAIRES,7
Argentina,2016,300 - Ciencias sociales,FRANCÉS,EL ATENEO,21
Argentina,2016,300 - Ciencias sociales,FRANCÉS,GRUPO PLANETA,10
Argentina,2016,300 - Ciencias sociales,FRANCÉS,SIGLO XXI EDITORES,9
Argentina,2016,300 - Ciencias sociales,GRIEGO MODERNO,BEEME,1
Argentina,2016,300 - Ciencias sociales,INGLÉS,CATAPULTA,46
Argentina,2016,300 - Ciencias sociales,INGLÉS,EL ATENEO,26
Argentina,2016,300 - Ciencias sociales,INGLÉS,GRUPO PLANETA,41
Argentina,2016,300 - Ciencias sociales,INGLÉS,PENGUIN RANDOM HOUSE,12
Argentina,2016,300 - Ciencias sociales,INGLÉS,SCHOOL FUN,8
Argentina,2016,300 - Ciencias sociales,ITALIANO,EDUCA,1
Argentina,2016,300 - Ciencias sociales,ITALIANO,EL ATENEO,1
Argentina,2016,300 - Ciencias sociales,ITALIANO,ESTUDIOS SOCIOLOGICOS EDITORA,1
Argentina,2016,300 - Ciencias sociales,ITALIANO,PABLO CURTI,1
Argentina,2016,300 - Ciencias sociales,ITALIANO,PENGUIN RANDOM HOUSE,2
Argentina,2016,300 - Ciencias sociales,NEERLANDÉS,DOROTHEA,1
Argentina,2016,300 - Ciencias sociales,NEERLANDÉS,EDITORIAL MARAT,1
Argentina,2016,300 - Ciencias sociales,NEERLANDÉS,EDUVIM,2
Argentina,2016,300 - Ciencias sociales,NEERLANDÉS,KATZ,2
Argentina,2016,300 - Ciencias sociales,NEERLANDÉS,V&R,2
Argentina,2016,300 - Ciencias sociales,NORUEGO,PABLO CURTI,1
Argentina,2016,300 - Ciencias sociales,POLACO,LIMONERO,1
Argentina,2016,300 - Ciencias sociales,PORTUGUÉS,CATAPULTA,1
Argentina,2016,300 - Ciencias sociales,PORTUGUÉS,LIMONERO,2
Argentina,2016,300 - Ciencias sociales,PORTUGUÉS,SB,2
Argentina,2016,300 - Ciencias sociales,PORTUGUÉS,SIGLO XXI EDITORES,2
Argentina,2016,300 - Ciencias sociales,PORTUGUÉS,UNSAMEDITA,3
Argentina,2016,300 - Ciencias sociales,RUSO,DOROTHEA,1
Argentina,2016,300 - Ciencias sociales,RUSO,PENGUIN RANDOM HOUSE,8
Argentina,2016,300 - Ciencias sociales,UCRANIANO,PENGUIN RANDOM HOUSE,1
Argentina,2016,400 - Lenguas,CHINO,LEVIATAN,1
Argentina,2016,400 - Lenguas,FRANCÉS,EDICIONES DEL CCC CENTRO CULTURAL DE LA COOPERACION FLOREAL GORINI,1
Argentina,2016,400 - Lenguas,LENGUA NO DETERMINADA,EN DANZA,1
Argentina,2016,500 - Ciencias naturales y matemáticas,FRANCÉS,ASOCIACION QUIMICA ARGENTINA,1
Argentina,2016,500 - Ciencias naturales y matemáticas,FRANCÉS,CAPITAL INTELECTUAL,2
Argentina,2016,500 - Ciencias naturales y matemáticas,FRANCÉS,DE LA CAMPANA,1
Argentina,2016,500 - Ciencias naturales y matemáticas,FRANCÉS,LOSADA,1
Argentina,2016,500 - Ciencias naturales y matemáticas,FRANCÉS,MARIA ALEJANDRA DERIARD,1
Argentina,2016,500 - Ciencias naturales y matemáticas,INGLÉS,AUTORIA SHERPA,1
Argentina,2016,500 - Ciencias naturales y matemáticas,INGLÉS,EDITORIAL MEDICA PANAMERICANA,1
Argentina,2016,500 - Ciencias naturales y matemáticas,INGLÉS,GRUPO PLANETA,3
Argentina,2016,500 - Ciencias naturales y matemáticas,INGLÉS,LENGUAJE CLARO EDITORA,1
Argentina,2016,500 - Ciencias naturales y matemáticas,INGLÉS,SIGILO,2
Argentina,2016,500 - Ciencias naturales y matemáticas,ITALIANO,SIGLO XXI EDITORES,2
Argentina,2016,500 - Ciencias naturales y matemáticas,NEERLANDÉS,ANTROPOSOFICA,1
Argentina,2016,600 - Tecnología (Ciencias aplicadas),CHINO,KIER,1
Argentina,2016,600 - Tecnología (Ciencias aplicadas),FRANCÉS,ALBATROS,2
Argentina,2016,600 - Tecnología (Ciencias aplicadas),FRANCÉS,EL ATENEO,1
Argentina,2016,600 - Tecnología (Ciencias aplicadas),FRANCÉS,JOURNAL,4
Argentina,2016,600 - Tecnología (Ciencias aplicadas),FRANCÉS,LAZO NEGRO EDICIONES,1
Argentina,2016,600 - Tecnología (Ciencias aplicadas),FRANCÉS,POLEMOS,1
Argentina,2016,600 - Tecnología (Ciencias aplicadas),INGLÉS,ANEJO PRODUCCIONES,15
Argentina,2016,600 - Tecnología (Ciencias aplicadas),INGLÉS,CONTINENTE,3
Argentina,2016,600 - Tecnología (Ciencias aplicadas),INGLÉS,EDITORIAL MEDICA PANAMERICANA,8
Argentina,2016,600 - Tecnología (Ciencias aplicadas),INGLÉS,GRUPO PLANETA,9
Argentina,2016,600 - Tecnología (Ciencias aplicadas),INGLÉS,PENGUIN RANDOM HOUSE,36
Argentina,2016,600 - Tecnología (Ciencias aplicadas),JAPONÉS,GRUPO PLANETA,2
Argentina,2016,600 - Tecnología (Ciencias aplicadas),NEERLANDÉS,ALMA LEPIK,3
Argentina,2016,600 - Tecnología (Ciencias aplicadas),NEERLANDÉS,CONTINENTE,1
Argentina,2016,600 - Tecnología (Ciencias aplicadas),NEERLANDÉS,DOROTHEA,1
Argentina,2016,600 - Tecnología (Ciencias aplicadas),NEERLANDÉS,DOS EDITORES,2
Argentina,2016,600 - Tecnología (Ciencias aplicadas),NEERLANDÉS,GRUPO PLANETA,1
Argentina,2016,600 - Tecnología (Ciencias aplicadas),PORTUGUÉS,ASOCIACION CASA EDITORA SUDAMERICANA,1
Argentina,2016,600 - Tecnología (Ciencias aplicadas),PORTUGUÉS,EDITORIAL MEDICA PANAMERICANA,1
Argentina,2016,600 - Tecnología (Ciencias aplicadas),PORTUGUÉS,HEMISFERIO SUR,1
Argentina,2016,600 - Tecnología (Ciencias aplicadas),PORTUGUÉS,LUGAR EDITORIAL,1
Argentina,2016,600 - Tecnología (Ciencias aplicadas),RUSO,ANTROPOSOFICA,1
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,FRANCÉS,CAJA NEGRA,1
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,FRANCÉS,CAPITAL INTELECTUAL,1
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,FRANCÉS,EDHASA,1
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,FRANCÉS,EDITORIAL OCTUBRE,1
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,FRANCÉS,EL CUENCO DE PLATA,2
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,INGLÉS,EL ATENEO,4
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,INGLÉS,EL CUENCO DE PLATA,4
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,INGLÉS,EUDEBA,5
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,INGLÉS,GRUPO PLANETA,8
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,INGLÉS,PENGUIN RANDOM HOUSE,4
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,ITALIANO,LIBRETOS DE OPERA DEL TEATRO COLON,1
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,ITALIANO,LOSADA,1
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,NEERLANDÉS,ANTROPOSOFICA,2
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,NEERLANDÉS,CAJA NEGRA,1
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,NEERLANDÉS,LA MARCA EDITORA,1
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,NEERLANDÉS,LIBRETOS DE OPERA DEL TEATRO COLON,1
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,PORTUGUÉS,ANDREA CELIA MOLFETTA,1
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,PORTUGUÉS,BEATRIZ VITERBO EDITORA,3
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,RUSO,DISTRIBUIDORA QUEVEDO DE EDICIONES,1
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,RUSO,LEVIATAN,1
Argentina,2016,800 - Literatura y retórica,CATALÁN,LOSADA,1
Argentina,2016,800 - Literatura y retórica,CHECO,LOSADA,2
Argentina,2016,800 - Literatura y retórica,CHECO,PENGUIN RANDOM HOUSE,1
Argentina,2016,800 - Literatura y retórica,CHINO,ADRIANA HIDALGO EDITORA,1
Argentina,2016,800 - Literatura y retórica,CHINO,PENGUIN RANDOM HOUSE,1
Argentina,2016,800 - Literatura y retórica,DANÉS,LOSADA,1
Argentina,2016,800 - Literatura y retórica,DANÉS,PICTUS,1
Argentina,2016,800 - Literatura y retórica,EUSKERA,PENGUIN RANDOM HOUSE,1
Argentina,2016,800 - Literatura y retórica,FINÉS,DEL NUEVO EXTREMO,2
Argentina,2016,800 - Literatura y retórica,FRANCÉS,ADRIANA HIDALGO EDITORA,3
Argentina,2016,800 - Literatura y retórica,FRANCÉS,EL CUENCO DE PLATA,5
Argentina,2016,800 - Literatura y retórica,FRANCÉS,KEREN BENOLIEL,3
Argentina,2016,800 - Literatura y retórica,FRANCÉS,LOSADA,3
Argentina,2016,800 - Literatura y retórica,FRANCÉS,PENGUIN RANDOM HOUSE,6
Argentina,2016,800 - Literatura y retórica,GRIEGO MODERNO,BEEME,1
Argentina,2016,800 - Literatura y retórica,GRIEGO MODERNO,COLIHUE 950-563,1
Argentina,2016,800 - Literatura y retórica,GRIEGO MODERNO,LA COMPANIA DE LOS LIBROS,1
Argentina,2016,800 - Literatura y retórica,GRIEGO MODERNO,LOSADA,3
Argentina,2016,800 - Literatura y retórica,GRIEGO MODERNO,PENGUIN RANDOM HOUSE,1
Argentina,2016,800 - Literatura y retórica,HEBREO,LIBROS DEL ZORZAL,2
Argentina,2016,800 - Literatura y retórica,HÚNGARO,LA BESTIA EQUILATERA,1
Argentina,2016,800 - Literatura y retórica,HÚNGARO,PENGUIN RANDOM HOUSE,1
Argentina,2016,800 - Literatura y retórica,INGLÉS,EDICIONES B,19
Argentina,2016,800 - Literatura y retórica,INGLÉS,GRUPO PLANETA,34
Argentina,2016,800 - Literatura y retórica,INGLÉS,JAVIER VERGARA EDITOR,11
Argentina,2016,800 - Literatura y retórica,INGLÉS,PENGUIN RANDOM HOUSE,170
Argentina,2016,800 - Literatura y retórica,INGLÉS,V&R,82
Argentina,2016,800 - Literatura y retórica,IRI,LEVIATAN,1
Argentina,2016,800 - Literatura y retórica,IRI,PENGUIN RANDOM HOUSE,1
Argentina,2016,800 - Literatura y retórica,ITALIANO,DE CIUTIIS EDICIONES,1
Argentina,2016,800 - Literatura y retórica,ITALIANO,DEL NUEVO EXTREMO,3
Argentina,2016,800 - Literatura y retórica,ITALIANO,EDICIONES ASSISI,1
Argentina,2016,800 - Literatura y retórica,ITALIANO,FRANCESCO TESTA,2
Argentina,2016,800 - Literatura y retórica,ITALIANO,PENGUIN RANDOM HOUSE,4
Argentina,2016,800 - Literatura y retórica,JAPONÉS,ADRIANA HIDALGO EDITORA,1
Argentina,2016,800 - Literatura y retórica,JAPONÉS,GRUPO PLANETA,1
Argentina,2016,800 - Literatura y retórica,JAPONÉS,KAICRON,1
Argentina,2016,800 - Literatura y retórica,JAPONÉS,PUENTE AEREO EDICIONES,1
Argentina,2016,800 - Literatura y retórica,JAPONÉS,UTOPIA EDITORIAL,1
Argentina,2016,800 - Literatura y retórica,LATÍN,GRADIFCO,1
Argentina,2016,800 - Literatura y retórica,LATÍN,WINOGRAD,1
Argentina,2016,800 - Literatura y retórica,LENGUA NO DETERMINADA,EL ATENEO,1
Argentina,2016,800 - Literatura y retórica,NEERLANDÉS,CLARIDAD,2
Argentina,2016,800 - Literatura y retórica,NEERLANDÉS,EDHASA,3
Argentina,2016,800 - Literatura y retórica,NEERLANDÉS,EDICIONES ABEND,2
Argentina,2016,800 - Literatura y retórica,NEERLANDÉS,LOSADA,3
Argentina,2016,800 - Literatura y retórica,NEERLANDÉS,PENGUIN RANDOM HOUSE,4
Argentina,2016,800 - Literatura y retórica,NORUEGO,GRADIFCO,1
Argentina,2016,800 - Literatura y retórica,NORUEGO,PENGUIN RANDOM HOUSE,5
Argentina,2016,800 - Literatura y retórica,POLACO,DOBRA ROBOTA EDITORA,1
Argentina,2016,800 - Literatura y retórica,POLACO,EL CUENCO DE PLATA,1
Argentina,2016,800 - Literatura y retórica,POLACO,PENGUIN RANDOM HOUSE,1
Argentina,2016,800 - Literatura y retórica,PORTUGUÉS,ADRIANA HIDALGO EDITORA,2
Argentina,2016,800 - Literatura y retórica,PORTUGUÉS,CORREGIDOR,5
Argentina,2016,800 - Literatura y retórica,PORTUGUÉS,EDHASA,2
Argentina,2016,800 - Literatura y retórica,PORTUGUÉS,GRUPO PRISA,3
Argentina,2016,800 - Literatura y retórica,PORTUGUÉS,V&R,7
Argentina,2016,800 - Literatura y retórica,RUSO,ANOSLUZ EDITORA,2
Argentina,2016,800 - Literatura y retórica,RUSO,GALERNA,1
Argentina,2016,800 - Literatura y retórica,RUSO,GRADIFCO,2
Argentina,2016,800 - Literatura y retórica,RUSO,LOSADA,1
Argentina,2016,800 - Literatura y retórica,RUSO,PENGUIN RANDOM HOUSE,2
Argentina,2016,800 - Literatura y retórica,SUECO,GRUPO PLANETA,1
Argentina,2016,800 - Literatura y retórica,SUECO,PENGUIN RANDOM HOUSE,2
Argentina,2016,900 - Geografía e historia,BIELORRUSO,PENGUIN RANDOM HOUSE,1
Argentina,2016,900 - Geografía e historia,FRANCÉS,ADRIANA HIDALGO EDITORA,1
Argentina,2016,900 - Geografía e historia,FRANCÉS,ANDRES JOSE ULLMANN,1
Argentina,2016,900 - Geografía e historia,FRANCÉS,EL ATENEO,9
Argentina,2016,900 - Geografía e historia,FRANCÉS,FONDO DE CULTURA ECONOMICA MEXICO,2
Argentina,2016,900 - Geografía e historia,FRANCÉS,SIGLO XXI EDITORES,2
Argentina,2016,900 - Geografía e historia,HEBREO,PERSPECTIVAS,1
Argentina,2016,900 - Geografía e historia,INGLÉS,ALEJANDRO ERNESTO ASCIUTTO,2
Argentina,2016,900 - Geografía e historia,INGLÉS,EL HILO DE ARIADNA,2
Argentina,2016,900 - Geografía e historia,INGLÉS,GRUPO PLANETA,5
Argentina,2016,900 - Geografía e historia,INGLÉS,PENGUIN RANDOM HOUSE,5
Argentina,2016,900 - Geografía e historia,INGLÉS,PROMETEO EDITORES,3
Argentina,2016,900 - Geografía e historia,ITALIANO,AMPERSAND,1
Argentina,2016,900 - Geografía e historia,ITALIANO,DE CIUTIIS EDICIONES,1
Argentina,2016,900 - Geografía e historia,ITALIANO,EL ATENEO,1
Argentina,2016,900 - Geografía e historia,ITALIANO,FONDO DE CULTURA ECONOMICA MEXICO,1
Argentina,2016,900 - Geografía e historia,ITALIANO,GRUPO PLANETA,1
Argentina,2016,900 - Geografía e historia,NEERLANDÉS,EDHASA,1
Argentina,2016,900 - Geografía e historia,NEERLANDÉS,EDITORIAL DUNKEN,1
Argentina,2016,900 - Geografía e historia,NEERLANDÉS,GRUPO PLANETA,2
Argentina,2016,900 - Geografía e historia,NEERLANDÉS,MORENO CONDIS PRODUCCIONES,1
Argentina,2016,900 - Geografía e historia,NEERLANDÉS,PROMETEO EDITORES,1
Argentina,2016,900 - Geografía e historia,PORTUGUÉS,CORREGIDOR,2
Argentina,2016,900 - Geografía e historia,PORTUGUÉS,GRUPO PLANETA,1
Argentina,2016,900 - Geografía e historia,PORTUGUÉS,LOGOS,1
Argentina,2016,900 - Geografía e historia,PORTUGUÉS,PENGUIN RANDOM HOUSE,1
Argentina,2016,900 - Geografía e historia,PORTUGUÉS,QUADRATA,1
Argentina,2016,900 - Geografía e historia,SUECO,PENGUIN RANDOM HOUSE,1
Argentina,2016,SIN IDENTIFICAR,LENGUA NO DETERMINADA,GRUPO PLANETA,1
Argentina,2016,SIN IDENTIFICAR,LENGUA NO DETERMINADA,KEHOT LUBAVITCH SUDAMERICANA,2
Argentina,2016,SIN IDENTIFICAR,LENGUA NO DETERMINADA,LENGUAJE CLARO EDITORA,1
Argentina,2016,SIN IDENTIFICAR,LENGUA NO DETERMINADA,LONGSELLER,1
Argentina,2016,SIN IDENTIFICAR,LENGUA NO DETERMINADA,PENGUIN RANDOM HOUSE,6
Argentina,2017,0 - Generalidades,FRANCÉS,DE LA MIRANDOLA,1
Argentina,2017,0 - Generalidades,FRANCÉS,GRUPO PLANETA,1
Argentina,2017,0 - Generalidades,FRANCÉS,LA COMPANIA DE LOS LIBROS,1
Argentina,2017,0 - Generalidades,FRANCÉS,TREINTAYSEIS,1
Argentina,2017,0 - Generalidades,INGLÉS,BLATT & RIOS,1
Argentina,2017,0 - Generalidades,INGLÉS,GRUPO PLANETA,1
Argentina,2017,0 - Generalidades,INGLÉS,PENGUIN RANDOM HOUSE,1
Argentina,2017,0 - Generalidades,INGLÉS,UNIVERSIDAD ABIERTA INTERAMERICANA,1
Argentina,2017,0 - Generalidades,ITALIANO,EL ATENEO,1
Argentina,2017,0 - Generalidades,ITALIANO,FRANCESCO TESTA,1
Argentina,2017,0 - Generalidades,NEERLANDÉS,AMERICA LIBRE,1
Argentina,2017,0 - Generalidades,NEERLANDÉS,POSTALES JAPONESAS EDITORA,1
Argentina,2017,0 - Generalidades,POLACO,EL CUENCO DE PLATA,1
Argentina,2017,0 - Generalidades,PORTUGUÉS,EDGARDO CARAMELLA Y ASOCIADOS,1
Argentina,2017,0 - Generalidades,PORTUGUÉS,EL ATENEO,1
Argentina,2017,100 - Filosofía y psicología,FRANCÉS,AMORRORTU,3
Argentina,2017,100 - Filosofía y psicología,FRANCÉS,CACTUS,6
Argentina,2017,100 - Filosofía y psicología,FRANCÉS,EDICIONES LITERALES,4
Argentina,2017,100 - Filosofía y psicología,FRANCÉS,EL CUENCO DE PLATA,5
Argentina,2017,100 - Filosofía y psicología,FRANCÉS,GRUPO PLANETA,5
Argentina,2017,100 - Filosofía y psicología,GRIEGO MODERNO,MAURICIO SERGIO PANUNCIO,1
Argentina,2017,100 - Filosofía y psicología,GRIEGO MODERNO,MILUNO EDITORIAL,1
Argentina,2017,100 - Filosofía y psicología,HEBREO,MARTHA MICAELA HAZAN,1
Argentina,2017,100 - Filosofía y psicología,INGLÉS,AMORRORTU,8
Argentina,2017,100 - Filosofía y psicología,INGLÉS,EGODOT ARGENTINA,2
Argentina,2017,100 - Filosofía y psicología,INGLÉS,GRUPO PLANETA,4
Argentina,2017,100 - Filosofía y psicología,INGLÉS,HASTINAPURA,3
Argentina,2017,100 - Filosofía y psicología,INGLÉS,PENGUIN RANDOM HOUSE,4
Argentina,2017,100 - Filosofía y psicología,ITALIANO,ADRIANA HIDALGO EDITORA,6
Argentina,2017,100 - Filosofía y psicología,ITALIANO,AMORRORTU,1
Argentina,2017,100 - Filosofía y psicología,ITALIANO,BRUJAS,2
Argentina,2017,100 - Filosofía y psicología,ITALIANO,LA MARCA EDITORA,2
Argentina,2017,100 - Filosofía y psicología,ITALIANO,UNIVERSIDAD CATOLICA DE SALTA. EUCASA,2
Argentina,2017,100 - Filosofía y psicología,LATÍN,ALFREDO EDUARDO FRASCHINI,1
Argentina,2017,100 - Filosofía y psicología,LATÍN,CENTRO DE INVESTIGACIONES FILOSOFICAS,1
Argentina,2017,100 - Filosofía y psicología,LATÍN,DEL REY,2
Argentina,2017,100 - Filosofía y psicología,LATÍN,UNIVERSIDAD NACIONAL DE QUILMES,1
Argentina,2017,100 - Filosofía y psicología,LATÍN,WINOGRAD,1
Argentina,2017,100 - Filosofía y psicología,NEERLANDÉS,A TODA TINTA,1
Argentina,2017,100 - Filosofía y psicología,NEERLANDÉS,ALMA LEPIK,1
Argentina,2017,100 - Filosofía y psicología,NEERLANDÉS,ANTROPOSOFICA,1
Argentina,2017,100 - Filosofía y psicología,NEERLANDÉS,EGODOT ARGENTINA,2
Argentina,2017,100 - Filosofía y psicología,NEERLANDÉS,TERRAMAR,2
Argentina,2017,100 - Filosofía y psicología,POLACO,EGODOT ARGENTINA,1
Argentina,2017,100 - Filosofía y psicología,PORTUGUÉS,DYNAMIS,1
Argentina,2017,100 - Filosofía y psicología,PORTUGUÉS,EDICIONES JUANA DE ANGELIS,5
Argentina,2017,100 - Filosofía y psicología,PORTUGUÉS,KIER,1
Argentina,2017,100 - Filosofía y psicología,RUSO,COLIHUE 950-563,1
Argentina,2017,200 - Religión,ARAMEO,CAMILO ERNESTO MARIANO FRANCO,3
Argentina,2017,200 - Religión,CHINO,ASOCIACION CASA EDITORA SUDAMERICANA,1
Argentina,2017,200 - Religión,FRANCÉS,AGAPE LIBROS,2
Argentina,2017,200 - Religión,FRANCÉS,EDICIONES LOGOS AR,1
Argentina,2017,200 - Religión,FRANCÉS,MAREA,1
Argentina,2017,200 - Religión,FRANCÉS,RIO RECONQUISTA,2
Argentina,2017,200 - Religión,HEBREO,EDICIONES LOGOS AR,1
Argentina,2017,200 - Religión,HEBREO,KEHOT LUBAVITCH SUDAMERICANA,1
Argentina,2017,200 - Religión,INGLÉS,ASOCIACION CASA EDITORA SUDAMERICANA,42
Argentina,2017,200 - Religión,INGLÉS,EMMANUEL OSMAR SUSBIELA,6
Argentina,2017,200 - Religión,INGLÉS,LA AURORA,5
Argentina,2017,200 - Religión,INGLÉS,PENIEL,25
Argentina,2017,200 - Religión,INGLÉS,SENORA PORTENA,6
Argentina,2017,200 - Religión,ITALIANO,CIUDAD NUEVA,5
Argentina,2017,200 - Religión,ITALIANO,SANTA MARIA,1
Argentina,2017,200 - Religión,LENGUA NO DETERMINADA,MATER,1
Argentina,2017,200 - Religión,NEERLANDÉS,ALMA LEPIK,1
Argentina,2017,200 - Religión,NEERLANDÉS,LA AURORA,12
Argentina,2017,200 - Religión,PERSA,YERRAHI ARGENTINA,3
Argentina,2017,200 - Religión,POLACO,EDUVIM,1
Argentina,2017,200 - Religión,PORTUGUÉS,ASOCIACION CASA EDITORA SUDAMERICANA,21
Argentina,2017,200 - Religión,PORTUGUÉS,EDICIONES JUANA DE ANGELIS,1
Argentina,2017,200 - Religión,PORTUGUÉS,FUNDACION ESPIRITA HUMANISTA ALLAN KARDEC,1
Argentina,2017,200 - Religión,ÁRABE,AL-HIKMAH,3
Argentina,2017,300 - Ciencias sociales,FRANCÉS,CATAPULTA,4
Argentina,2017,300 - Ciencias sociales,FRANCÉS,EDITORIAL JUSBAIRES,6
Argentina,2017,300 - Ciencias sociales,FRANCÉS,EL ATENEO,11
Argentina,2017,300 - Ciencias sociales,FRANCÉS,SIGLO XXI EDITORES,9
Argentina,2017,300 - Ciencias sociales,FRANCÉS,V&R,5
Argentina,2017,300 - Ciencias sociales,HEBREO,AKADIA,1
Argentina,2017,300 - Ciencias sociales,INGLÉS,CATAPULTA,29
Argentina,2017,300 - Ciencias sociales,INGLÉS,EL ATENEO,17
Argentina,2017,300 - Ciencias sociales,INGLÉS,GRUPO PLANETA,21
Argentina,2017,300 - Ciencias sociales,INGLÉS,PENGUIN RANDOM HOUSE,16
Argentina,2017,300 - Ciencias sociales,INGLÉS,SCHOOL FUN,11
Argentina,2017,300 - Ciencias sociales,ITALIANO,ADRIANA HIDALGO EDITORA,1
Argentina,2017,300 - Ciencias sociales,ITALIANO,BARCELBAIRES EDICIONES,1
Argentina,2017,300 - Ciencias sociales,ITALIANO,CIUDAD NUEVA,2
Argentina,2017,300 - Ciencias sociales,ITALIANO,EDUVIM,2
Argentina,2017,300 - Ciencias sociales,ITALIANO,EL ATENEO,8
Argentina,2017,300 - Ciencias sociales,JAPONÉS,!ACHIS!,1
Argentina,2017,300 - Ciencias sociales,JAPONÉS,ADRIANA HIDALGO EDITORA,1
Argentina,2017,300 - Ciencias sociales,JAPONÉS,TERRAMAR,1
Argentina,2017,300 - Ciencias sociales,NEERLANDÉS,AD-HOC,1
Argentina,2017,300 - Ciencias sociales,NEERLANDÉS,ADRIANA HIDALGO EDITORA,1
Argentina,2017,300 - Ciencias sociales,NEERLANDÉS,ANTROPOSOFICA,2
Argentina,2017,300 - Ciencias sociales,NEERLANDÉS,LA BRUJITA DE PAPEL,3
Argentina,2017,300 - Ciencias sociales,NEERLANDÉS,V&R,2
Argentina,2017,300 - Ciencias sociales,PORTUGUÉS,!ACHIS!,1
Argentina,2017,300 - Ciencias sociales,PORTUGUÉS,ASOCIACION CASA EDITORA SUDAMERICANA,1
Argentina,2017,300 - Ciencias sociales,PORTUGUÉS,DOROTHEA,2
Argentina,2017,300 - Ciencias sociales,PORTUGUÉS,QUIPU,3
Argentina,2017,300 - Ciencias sociales,PORTUGUÉS,UNIVERSIDAD NACIONAL DE GENERAL SARMIENTO,7
Argentina,2017,300 - Ciencias sociales,RUSO,EDITORIAL MARAT,1
Argentina,2017,400 - Lenguas,FRANCÉS,EUDEBA,1
Argentina,2017,400 - Lenguas,INGLÉS,AMORRORTU,2
Argentina,2017,500 - Ciencias naturales y matemáticas,FRANCÉS,CAPITAL INTELECTUAL,1
Argentina,2017,500 - Ciencias naturales y matemáticas,FRANCÉS,GRUPO PLANETA,1
Argentina,2017,500 - Ciencias naturales y matemáticas,FRANCÉS,LIBROS DEL ZORZAL,1
Argentina,2017,500 - Ciencias naturales y matemáticas,INGLÉS,FUNDACION JOSE TOMAS ZEBERIO,2
Argentina,2017,500 - Ciencias naturales y matemáticas,INGLÉS,FUNDACION TEMAIKEN,1
Argentina,2017,500 - Ciencias naturales y matemáticas,INGLÉS,GRUPO PLANETA,3
Argentina,2017,500 - Ciencias naturales y matemáticas,INGLÉS,LUIS ALBERTO BAGATOLLI,1
Argentina,2017,500 - Ciencias naturales y matemáticas,INGLÉS,VAZQUEZ MAZZINI EDITORES,1
Argentina,2017,600 - Tecnología (Ciencias aplicadas),FRANCÉS,GRUPO PLANETA,2
Argentina,2017,600 - Tecnología (Ciencias aplicadas),FRANCÉS,POLEMOS,1
Argentina,2017,600 - Tecnología (Ciencias aplicadas),INGLÉS,ANEJO PRODUCCIONES,8
Argentina,2017,600 - Tecnología (Ciencias aplicadas),INGLÉS,EDITORIAL MEDICA PANAMERICANA,5
Argentina,2017,600 - Tecnología (Ciencias aplicadas),INGLÉS,GRUPO PLANETA,6
Argentina,2017,600 - Tecnología (Ciencias aplicadas),INGLÉS,JOURNAL,4
Argentina,2017,600 - Tecnología (Ciencias aplicadas),INGLÉS,PENGUIN RANDOM HOUSE,48
Argentina,2017,600 - Tecnología (Ciencias aplicadas),ITALIANO,BABEL EDITORIAL,1
Argentina,2017,600 - Tecnología (Ciencias aplicadas),ITALIANO,OSVALDO OMAR BELTRAN,1
Argentina,2017,600 - Tecnología (Ciencias aplicadas),NEERLANDÉS,ALBATROS,1
Argentina,2017,600 - Tecnología (Ciencias aplicadas),NEERLANDÉS,ALMA LEPIK,1
