PAIS,ANO,DEWEY PRINCIPAL,TRADUCCIÓN,EDITORIAL,CANTIDAD
Argentina,2014,600 - Tecnología (Ciencias aplicadas),SÍ,EDITORIAL MEDICA PANAMERICANA,10
Argentina,2014,600 - Tecnología (Ciencias aplicadas),SÍ,JOSE LUIS Y SILVIA CINALLI EDITORES,6
Argentina,2014,600 - Tecnología (Ciencias aplicadas),SÍ,V & R EDITORAS S.A.,8
Argentina,2014,700 - Las Artes  Bellas artes y artes decorativas,NO,DILAN EDITORES,6
Argentina,2014,700 - Las Artes  Bellas artes y artes decorativas,NO,EDICION DEL AUTOR,46
Argentina,2014,700 - Las Artes  Bellas artes y artes decorativas,NO,EDITORIAL DUNKEN,7
Argentina,2014,700 - Las Artes  Bellas artes y artes decorativas,NO,RH MONDADORI,18
Argentina,2014,700 - Las Artes  Bellas artes y artes decorativas,NO,VIAF S.A.,15
Argentina,2014,700 - Las Artes  Bellas artes y artes decorativas,SÍ,ASUNTO IMPRESO S.R.L.,1
Argentina,2014,700 - Las Artes  Bellas artes y artes decorativas,SÍ,EDHASA S.A.,1
Argentina,2014,700 - Las Artes  Bellas artes y artes decorativas,SÍ,EDITORIAL EL ATENEO,1
Argentina,2014,700 - Las Artes  Bellas artes y artes decorativas,SÍ,RH MONDADORI,14
Argentina,2014,700 - Las Artes  Bellas artes y artes decorativas,SÍ,SANS SOLEIL EDICIONES ARGENTINA,1
Argentina,2014,700 - Las Artes Bellas artes y artes decorativas,NO,DAUERN S.A.,69
Argentina,2014,700 - Las Artes Bellas artes y artes decorativas,NO,EDICION DEL AUTOR,141
Argentina,2014,700 - Las Artes Bellas artes y artes decorativas,NO,EDITORIAL VERTICE,349
Argentina,2014,700 - Las Artes Bellas artes y artes decorativas,NO,GRUPO PLANETA,116
Argentina,2014,700 - Las Artes Bellas artes y artes decorativas,NO,MATIAS MARTINO EDITOR,167
Argentina,2014,700 - Las Artes Bellas artes y artes decorativas,SÍ,ADRIANA HIDALGO EDITORA,4
Argentina,2014,700 - Las Artes Bellas artes y artes decorativas,SÍ,ASUNTO IMPRESO S.R.L.,4
Argentina,2014,700 - Las Artes Bellas artes y artes decorativas,SÍ,CATAPULTA CHILDREN ENTERTAINMENT S.A.,37
Argentina,2014,700 - Las Artes Bellas artes y artes decorativas,SÍ,EDICIONES MANANTIAL S.R.L.,4
Argentina,2014,700 - Las Artes Bellas artes y artes decorativas,SÍ,V & R EDITORAS S.A.,14
Argentina,2014,800 - Literatura y retórica,NO,EDICION DEL AUTOR,1093
Argentina,2014,800 - Literatura y retórica,NO,EDITORIAL DUNKEN,466
Argentina,2014,800 - Literatura y retórica,NO,GRUPO PLANETA,380
Argentina,2014,800 - Literatura y retórica,NO,GRUPO SANTILLANA,408
Argentina,2014,800 - Literatura y retórica,NO,RH MONDADORI,371
Argentina,2014,800 - Literatura y retórica,SÍ,EDITORIAL LOSADA,31
Argentina,2014,800 - Literatura y retórica,SÍ,GRUPO SANTILLANA,62
Argentina,2014,800 - Literatura y retórica,SÍ,RH MONDADORI,159
Argentina,2014,800 - Literatura y retórica,SÍ,TUSQUETS EDITORES,32
Argentina,2014,800 - Literatura y retórica,SÍ,V & R EDITORAS S.A.,55
Argentina,2014,900 - Geografía e historia,NO,EDICION DEL AUTOR,152
Argentina,2014,900 - Geografía e historia,NO,EDITORIAL DUNKEN,90
Argentina,2014,900 - Geografía e historia,NO,GRUPO PLANETA,73
Argentina,2014,900 - Geografía e historia,NO,MUNDO CARTOGRAFICO,50
Argentina,2014,900 - Geografía e historia,NO,RH MONDADORI,66
Argentina,2014,900 - Geografía e historia,SÍ,EDHASA S.A.,3
Argentina,2014,900 - Geografía e historia,SÍ,EDITORIAL EL ATENEO,10
Argentina,2014,900 - Geografía e historia,SÍ,RH MONDADORI,7
Argentina,2014,900 - Geografía e historia,SÍ,SIGLO XXI EDITORES,3
Argentina,2014,900 - Geografía e historia,SÍ,SUDPOL,4
Argentina,2014,SIN IDENTIFICAR,NO,EDICION DEL AUTOR,134
Argentina,2014,SIN IDENTIFICAR,NO,EDITORIAL DUNKEN,43
Argentina,2014,SIN IDENTIFICAR,NO,GRUPO SANTILLANA,45
Argentina,2014,SIN IDENTIFICAR,NO,RH MONDADORI,48
Argentina,2014,SIN IDENTIFICAR,NO,VI-DA GLOBAL S.A.,38
Argentina,2014,SIN IDENTIFICAR,SÍ,CYPRES S.A.,6
Argentina,2014,SIN IDENTIFICAR,SÍ,EDICIONES DE LA MIRANDOLA,4
Argentina,2014,SIN IDENTIFICAR,SÍ,EDITORIAL SUDAMERICANA,3
Argentina,2014,SIN IDENTIFICAR,SÍ,GRUPO SANTILLANA,6
Argentina,2014,SIN IDENTIFICAR,SÍ,RH MONDADORI,30
Argentina,2015,0 - Generalidades,NO,ARTE GRAFICO EDITORIAL ARGENTINO,28
Argentina,2015,0 - Generalidades,NO,EDICION DEL AUTOR,21
Argentina,2015,0 - Generalidades,NO,FOX ANDINA,15
Argentina,2015,0 - Generalidades,NO,GRUPO PLANETA,30
Argentina,2015,0 - Generalidades,NO,PENGUIN RANDOM HOUSE,76
Argentina,2015,0 - Generalidades,SÍ,AMPERSAND,1
Argentina,2015,0 - Generalidades,SÍ,ASOCIACION CASA EDITORA SUDAMERICANA,1
Argentina,2015,0 - Generalidades,SÍ,EL ATENEO,1
Argentina,2015,0 - Generalidades,SÍ,GOBIERNO DE LA CIUDAD  AUTONOMA DE BUENOS AIRES,1
Argentina,2015,0 - Generalidades,SÍ,PENGUIN RANDOM HOUSE,3
Argentina,2015,100 - Filosofía y psicología,NO,EDICION DEL AUTOR,111
Argentina,2015,100 - Filosofía y psicología,NO,EDICIONES URANO,34
Argentina,2015,100 - Filosofía y psicología,NO,EDITORIAL DUNKEN,67
Argentina,2015,100 - Filosofía y psicología,NO,GRUPO PLANETA,123
Argentina,2015,100 - Filosofía y psicología,NO,PENGUIN RANDOM HOUSE,66
Argentina,2015,100 - Filosofía y psicología,SÍ,AMORRORTU,7
Argentina,2015,100 - Filosofía y psicología,SÍ,CONTINENTE,10
Argentina,2015,100 - Filosofía y psicología,SÍ,EGODOT ARGENTINA,10
Argentina,2015,100 - Filosofía y psicología,SÍ,EKUMENE-COMENIUS CULTURAL CENTER,7
Argentina,2015,100 - Filosofía y psicología,SÍ,PENGUIN RANDOM HOUSE,30
Argentina,2015,200 - Religión,NO,AGAPE LIBROS,41
Argentina,2015,200 - Religión,NO,ASOCIACION CASA EDITORA SUDAMERICANA,34
Argentina,2015,200 - Religión,NO,CLARETIANA,33
Argentina,2015,200 - Religión,NO,EDICION DEL AUTOR,75
Argentina,2015,200 - Religión,NO,PPC CONO SUR,62
Argentina,2015,200 - Religión,SÍ,AGAPE LIBROS,4
Argentina,2015,200 - Religión,SÍ,ASOCIACION CASA EDITORA SUDAMERICANA,70
Argentina,2015,200 - Religión,SÍ,CIUDAD NUEVA,7
Argentina,2015,200 - Religión,SÍ,CONTINENTE,8
Argentina,2015,200 - Religión,SÍ,PENIEL,14
Argentina,2015,300 - Ciencias sociales,NO,EDICION DEL AUTOR,333
Argentina,2015,300 - Ciencias sociales,NO,EDICIONES PLAZA,324
Argentina,2015,300 - Ciencias sociales,NO,HANSEL EDITORES,256
Argentina,2015,300 - Ciencias sociales,NO,LONGSELLER,204
Argentina,2015,300 - Ciencias sociales,NO,THOMSON REUTERS,274
Argentina,2015,300 - Ciencias sociales,SÍ,CATAPULTA,13
Argentina,2015,300 - Ciencias sociales,SÍ,DEBATE,6
Argentina,2015,300 - Ciencias sociales,SÍ,EKUMENE-COMENIUS CULTURAL CENTER,7
Argentina,2015,300 - Ciencias sociales,SÍ,PENGUIN RANDOM HOUSE,10
Argentina,2015,300 - Ciencias sociales,SÍ,SIGLO XXI EDITORES,28
Argentina,2015,400  - Lenguas,NO,EDITORIAL DE LA UNC,7
Argentina,2015,400  - Lenguas,NO,FL COPIAS,8
Argentina,2015,400  - Lenguas,NO,GRUPO PRISA,31
Argentina,2015,400  - Lenguas,NO,GRUPO SM,8
Argentina,2015,400  - Lenguas,NO,HOLTZBRINCK,9
Argentina,2015,400  - Lenguas,SÍ,COLIHUE 950-563,1
Argentina,2015,400  - Lenguas,SÍ,DOCENCIA,1
Argentina,2015,400 - Lenguas,NO,EDICION DEL AUTOR,31
Argentina,2015,400 - Lenguas,NO,ESPASA-CALPE,14
Argentina,2015,400 - Lenguas,NO,GRUPO PRISA,28
Argentina,2015,400 - Lenguas,NO,HOLTZBRINCK,13
Argentina,2015,400 - Lenguas,NO,UNIVERSIDAD DE BELGRANO,9
Argentina,2015,400 - Lenguas,SÍ,ASOCIACION CIVIL LETRA LATINOAMERICANOS EN TRADUCCION Y ALFABETIZACION,1
Argentina,2015,400 - Lenguas,SÍ,CONTINENTE,3
Argentina,2015,400 - Lenguas,SÍ,EL ATENEO,3
Argentina,2015,400 - Lenguas,SÍ,GRUPO PLANETA,1
Argentina,2015,400 - Lenguas,SÍ,UNIVERSIDAD NACIONAL DE GRAL. SAN MARTIN. UNSAM EDITA,1
Argentina,2015,500 - Ciencias naturales y matemáticas,NO,EDICION DEL AUTOR,56
Argentina,2015,500 - Ciencias naturales y matemáticas,NO,EUDEBA,18
Argentina,2015,500 - Ciencias naturales y matemáticas,NO,GRUPO PRISA,17
Argentina,2015,500 - Ciencias naturales y matemáticas,NO,HOLTZBRINCK,19
Argentina,2015,500 - Ciencias naturales y matemáticas,NO,LONGSELLER,15
Argentina,2015,500 - Ciencias naturales y matemáticas,SÍ,BNEI SHOLEM,1
Argentina,2015,500 - Ciencias naturales y matemáticas,SÍ,EL ATENEO,3
Argentina,2015,500 - Ciencias naturales y matemáticas,SÍ,GRUPO PLANETA,3
Argentina,2015,500 - Ciencias naturales y matemáticas,SÍ,"MINERA ALUMBRERA LIMITED, ARGENTINA",3
Argentina,2015,500 - Ciencias naturales y matemáticas,SÍ,UNIVERSIDAD ADVENTISTA DEL PLATA,2
Argentina,2015,600 - Tecnología (Ciencias aplicadas),NO,ARTE GRAFICO EDITORIAL ARGENTINO,105
Argentina,2015,600 - Tecnología (Ciencias aplicadas),NO,CENGAGE LEARNING,39
Argentina,2015,600 - Tecnología (Ciencias aplicadas),NO,EDICION DEL AUTOR,106
Argentina,2015,600 - Tecnología (Ciencias aplicadas),NO,EDICIONES INTA,61
Argentina,2015,600 - Tecnología (Ciencias aplicadas),NO,GRUPO PLANETA,132
Argentina,2015,600 - Tecnología (Ciencias aplicadas),SÍ,ALBATROS,2
Argentina,2015,600 - Tecnología (Ciencias aplicadas),SÍ,ANEJO PRODUCCIONES,11
Argentina,2015,600 - Tecnología (Ciencias aplicadas),SÍ,EDITORIAL MEDICA PANAMERICANA,6
Argentina,2015,600 - Tecnología (Ciencias aplicadas),SÍ,GRUPO PLANETA,4
Argentina,2015,600 - Tecnología (Ciencias aplicadas),SÍ,JOURNAL,3
Argentina,2015,700 - Las Artes  Bellas artes y artes decorativas,NO,DISENO,31
Argentina,2015,700 - Las Artes  Bellas artes y artes decorativas,NO,EDICION DEL AUTOR,20
Argentina,2015,700 - Las Artes  Bellas artes y artes decorativas,NO,EDICIONES UNL,8
Argentina,2015,700 - Las Artes  Bellas artes y artes decorativas,NO,I+P EDITORIAL,7
Argentina,2015,700 - Las Artes  Bellas artes y artes decorativas,NO,PENGUIN RANDOM HOUSE,7
Argentina,2015,700 - Las Artes  Bellas artes y artes decorativas,SÍ,AMPERSAND,1
Argentina,2015,700 - Las Artes  Bellas artes y artes decorativas,SÍ,LA MARCA EDITORA,1
Argentina,2015,700 - Las Artes  Bellas artes y artes decorativas,SÍ,MILUNO EDITORIAL,1
Argentina,2015,700 - Las Artes  Bellas artes y artes decorativas,SÍ,PENGUIN RANDOM HOUSE,7
Argentina,2015,700 - Las Artes  Bellas artes y artes decorativas,SÍ,VILNIUS,1
Argentina,2015,700 - Las Artes Bellas artes y artes decorativas,NO,EDICION DEL AUTOR,84
Argentina,2015,700 - Las Artes Bellas artes y artes decorativas,NO,EDITORIAL VERTICE,329
Argentina,2015,700 - Las Artes Bellas artes y artes decorativas,NO,EL GATO DE HOJALATA,159
Argentina,2015,700 - Las Artes Bellas artes y artes decorativas,NO,GRUPO PLANETA,174
Argentina,2015,700 - Las Artes Bellas artes y artes decorativas,NO,MATIAS MARTINO EDITOR,129
Argentina,2015,700 - Las Artes Bellas artes y artes decorativas,SÍ,CATAPULTA,10
Argentina,2015,700 - Las Artes Bellas artes y artes decorativas,SÍ,EL ATENEO,7
Argentina,2015,700 - Las Artes Bellas artes y artes decorativas,SÍ,PENGUIN RANDOM HOUSE,15
Argentina,2015,700 - Las Artes Bellas artes y artes decorativas,SÍ,PENSAR POKER,14
Argentina,2015,700 - Las Artes Bellas artes y artes decorativas,SÍ,V&R,7
Argentina,2015,800 - Literatura y retórica,NO,EDICION DEL AUTOR,676
Argentina,2015,800 - Literatura y retórica,NO,EDITORIAL DUNKEN,478
Argentina,2015,800 - Literatura y retórica,NO,GRUPO PRISA,420
Argentina,2015,800 - Literatura y retórica,NO,PENGUIN RANDOM HOUSE,385
Argentina,2015,800 - Literatura y retórica,NO,VI-DA GLOBAL,322
Argentina,2015,800 - Literatura y retórica,SÍ,EL ATENEO,21
Argentina,2015,800 - Literatura y retórica,SÍ,GRUPO PLANETA,56
Argentina,2015,800 - Literatura y retórica,SÍ,LOSADA,40
Argentina,2015,800 - Literatura y retórica,SÍ,PENGUIN RANDOM HOUSE,253
Argentina,2015,800 - Literatura y retórica,SÍ,V&R,69
Argentina,2015,900 - Geografía e historia,NO,EDICION DEL AUTOR,103
Argentina,2015,900 - Geografía e historia,NO,EDITORIAL DUNKEN,59
Argentina,2015,900 - Geografía e historia,NO,GRUPO PLANETA,50
Argentina,2015,900 - Geografía e historia,NO,PENGUIN RANDOM HOUSE,50
Argentina,2015,900 - Geografía e historia,NO,VI-DA GLOBAL,54
Argentina,2015,900 - Geografía e historia,SÍ,DEBATE,4
Argentina,2015,900 - Geografía e historia,SÍ,DEL NUEVO EXTREMO,3
Argentina,2015,900 - Geografía e historia,SÍ,EL ATENEO,15
Argentina,2015,900 - Geografía e historia,SÍ,GRUPO PLANETA,14
Argentina,2015,900 - Geografía e historia,SÍ,PENGUIN RANDOM HOUSE,5
Argentina,2015,SIN IDENTIFICAR,NO,SALTO DE CANGURO EDICIONES,1
Argentina,2016,0 - Generalidades,NO,ATLANTIDA,15
Argentina,2016,0 - Generalidades,NO,AUTORES DE ARGENTINA,12
Argentina,2016,0 - Generalidades,NO,CENTRO TECNOLOGICO DE ENTRENAMIENTO Y CAPACITACION - CTEC,8
Argentina,2016,0 - Generalidades,NO,GRUPO PLANETA,10
Argentina,2016,0 - Generalidades,NO,GRUPO SM,25
Argentina,2016,0 - Generalidades,SÍ,ASOCIACION MUSEO EVITA,2
Argentina,2016,0 - Generalidades,SÍ,CERTEZA ARGENTINA,1
Argentina,2016,0 - Generalidades,SÍ,EL CUENCO DE PLATA,2
Argentina,2016,0 - Generalidades,SÍ,GRUPO PLANETA,3
Argentina,2016,0 - Generalidades,SÍ,PENGUIN RANDOM HOUSE,2
Argentina,2016,100 - Filosofía y psicología,NO,BRUJAS,29
Argentina,2016,100 - Filosofía y psicología,NO,EDICIONES LEA,42
Argentina,2016,100 - Filosofía y psicología,NO,GRAMA EDICIONES,29
Argentina,2016,100 - Filosofía y psicología,NO,GRUPO PLANETA,39
Argentina,2016,100 - Filosofía y psicología,NO,SERENO,56
Argentina,2016,100 - Filosofía y psicología,SÍ,CAPITAL INTELECTUAL,6
Argentina,2016,100 - Filosofía y psicología,SÍ,CONTINENTE,6
Argentina,2016,100 - Filosofía y psicología,SÍ,EGODOT ARGENTINA,6
Argentina,2016,100 - Filosofía y psicología,SÍ,GRUPO PLANETA,15
Argentina,2016,100 - Filosofía y psicología,SÍ,PROMETEO EDITORES,12
Argentina,2016,200 - Religión,NO,AGAPE LIBROS,38
Argentina,2016,200 - Religión,NO,ASOCIACION CASA EDITORA SUDAMERICANA,41
Argentina,2016,200 - Religión,NO,CLARETIANA,61
Argentina,2016,200 - Religión,NO,GRUPO SM,39
Argentina,2016,200 - Religión,NO,PPC CONO SUR,100
Argentina,2016,200 - Religión,SÍ,ASOCIACION CASA EDITORA SUDAMERICANA,77
Argentina,2016,200 - Religión,SÍ,BNEI SHOLEM,7
Argentina,2016,200 - Religión,SÍ,PENIEL,11
Argentina,2016,200 - Religión,SÍ,RIO RECONQUISTA,7
Argentina,2016,200 - Religión,SÍ,SENORA PORTENA,5
Argentina,2016,300 - Ciencias sociales,NO,EDICIONES PLAZA,339
Argentina,2016,300 - Ciencias sociales,NO,EDITORIAL VERTICE,409
Argentina,2016,300 - Ciencias sociales,NO,GRUPO PRISA,194
Argentina,2016,300 - Ciencias sociales,NO,HOLTZBRINCK,235
Argentina,2016,300 - Ciencias sociales,NO,THOMSON REUTERS,316
Argentina,2016,300 - Ciencias sociales,SÍ,CATAPULTA,73
Argentina,2016,300 - Ciencias sociales,SÍ,EL ATENEO,48
Argentina,2016,300 - Ciencias sociales,SÍ,GRUPO PLANETA,52
Argentina,2016,300 - Ciencias sociales,SÍ,PENGUIN RANDOM HOUSE,23
Argentina,2016,300 - Ciencias sociales,SÍ,SIGLO XXI EDITORES,21
Argentina,2016,400  - Lenguas,NO,BRUJAS,10
Argentina,2016,400  - Lenguas,NO,FL COPIAS,10
Argentina,2016,400  - Lenguas,NO,GRUPO PRISA,97
Argentina,2016,400  - Lenguas,NO,HOLTZBRINCK,45
Argentina,2016,400  - Lenguas,NO,PEARSON,16
Argentina,2016,400  - Lenguas,SÍ,EDICIONES DEL CCC CENTRO CULTURAL DE LA COOPERACION FLOREAL GORINI,1
Argentina,2016,400  - Lenguas,SÍ,LEVIATAN,1
Argentina,2016,400 - Lenguas,NO,BRUJAS,1
Argentina,2016,400 - Lenguas,NO,COMUNIC-ARTE,1
Argentina,2016,400 - Lenguas,NO,FABIO MARCELO ZURITA,1
Argentina,2016,400 - Lenguas,NO,GRUPO PLANETA,1
Argentina,2016,400 - Lenguas,NO,MUNICIPALIDAD DE SAN CARLOS DE BARILOCHE,1
Argentina,2016,400 - Lenguas,SÍ,EN DANZA,1
Argentina,2016,500 - Ciencias naturales y matemáticas,NO,AIQUE GRUPO EDITOR,27
Argentina,2016,500 - Ciencias naturales y matemáticas,NO,EDICIONES PLAZA,27
Argentina,2016,500 - Ciencias naturales y matemáticas,NO,HOLTZBRINCK,27
Argentina,2016,500 - Ciencias naturales y matemáticas,NO,INSTITUTO GEOGRAFICO NACIONAL,25
Argentina,2016,500 - Ciencias naturales y matemáticas,NO,TINTA FRESCA,22
Argentina,2016,500 - Ciencias naturales y matemáticas,SÍ,ANTROPOSOFICA,1
Argentina,2016,500 - Ciencias naturales y matemáticas,SÍ,CAPITAL INTELECTUAL,2
Argentina,2016,500 - Ciencias naturales y matemáticas,SÍ,GRUPO PLANETA,3
Argentina,2016,500 - Ciencias naturales y matemáticas,SÍ,SIGILO,2
Argentina,2016,500 - Ciencias naturales y matemáticas,SÍ,SIGLO XXI EDITORES,2
Argentina,2016,600 - Tecnología (Ciencias aplicadas),NO,EDICIONES INTA,77
Argentina,2016,600 - Tecnología (Ciencias aplicadas),NO,EDITORIAL DUNKEN,84
Argentina,2016,600 - Tecnología (Ciencias aplicadas),NO,GRUPO PLANETA,126
Argentina,2016,600 - Tecnología (Ciencias aplicadas),NO,PENGUIN RANDOM HOUSE,66
Argentina,2016,600 - Tecnología (Ciencias aplicadas),NO,UNIMAGO EDICIONES,71
Argentina,2016,600 - Tecnología (Ciencias aplicadas),SÍ,ANEJO PRODUCCIONES,15
Argentina,2016,600 - Tecnología (Ciencias aplicadas),SÍ,EDITORIAL MEDICA PANAMERICANA,9
Argentina,2016,600 - Tecnología (Ciencias aplicadas),SÍ,GRUPO PLANETA,12
Argentina,2016,600 - Tecnología (Ciencias aplicadas),SÍ,JOURNAL,7
Argentina,2016,600 - Tecnología (Ciencias aplicadas),SÍ,PENGUIN RANDOM HOUSE,36
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,NO,ARCADIA ARGENTINA EDICIONES,75
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,NO,ARTE GRAFICO EDITORIAL ARGENTINO,61
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,NO,DE MENTE EDICIONES,83
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,NO,DISENO,71
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,NO,EDICIONES PLAZA,113
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,SÍ,CAJA NEGRA,5
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,SÍ,EL ATENEO,5
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,SÍ,EL CUENCO DE PLATA,6
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,SÍ,EUDEBA,5
Argentina,2016,700 - Las Artes  Bellas artes y artes decorativas,SÍ,GRUPO PLANETA,8
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,NO,BRUJAS,3
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,NO,EL EMPORIO EDICIONES,1
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,NO,HOTEL DE LAS IDEAS,1
Argentina,2016,700 - Las Artes Bellas artes y artes decorativas,NO,LA DIBUJERIA,2
Argentina,2016,800 - Literatura y retórica,NO,AUTORES DE ARGENTINA,203
Argentina,2016,800 - Literatura y retórica,NO,EDITORIAL DUNKEN,428
Argentina,2016,800 - Literatura y retórica,NO,EL GATO DE HOJALATA,365
Argentina,2016,800 - Literatura y retórica,NO,GRUPO PLANETA,700
Argentina,2016,800 - Literatura y retórica,NO,PENGUIN RANDOM HOUSE,403
Argentina,2016,800 - Literatura y retórica,SÍ,EDICIONES B,22
Argentina,2016,800 - Literatura y retórica,SÍ,GRUPO PLANETA,38
Argentina,2016,800 - Literatura y retórica,SÍ,LOSADA,19
Argentina,2016,800 - Literatura y retórica,SÍ,PENGUIN RANDOM HOUSE,202
Argentina,2016,800 - Literatura y retórica,SÍ,V&R,90
Argentina,2016,900 - Geografía e historia,NO,ARTE GRAFICO EDITORIAL ARGENTINO,47
Argentina,2016,900 - Geografía e historia,NO,EDICIONES B,26
Argentina,2016,900 - Geografía e historia,NO,EDITORIAL DUNKEN,74
Argentina,2016,900 - Geografía e historia,NO,GRUPO PLANETA,92
Argentina,2016,900 - Geografía e historia,NO,PENGUIN RANDOM HOUSE,52
Argentina,2016,900 - Geografía e historia,SÍ,EL ATENEO,10
Argentina,2016,900 - Geografía e historia,SÍ,FONDO DE CULTURA ECONOMICA MEXICO,4
Argentina,2016,900 - Geografía e historia,SÍ,GRUPO PLANETA,9
Argentina,2016,900 - Geografía e historia,SÍ,PENGUIN RANDOM HOUSE,9
Argentina,2016,900 - Geografía e historia,SÍ,PROMETEO EDITORES,4
Argentina,2016,SIN IDENTIFICAR,NO,EDITORIAL DUNKEN,3
Argentina,2016,SIN IDENTIFICAR,NO,GRUPO PLANETA,9
Argentina,2016,SIN IDENTIFICAR,NO,JAVIER VERGARA EDITOR,4
Argentina,2016,SIN IDENTIFICAR,NO,MAIPUE,22
Argentina,2016,SIN IDENTIFICAR,NO,PENGUIN RANDOM HOUSE,16
Argentina,2016,SIN IDENTIFICAR,SÍ,GRUPO PLANETA,1
Argentina,2016,SIN IDENTIFICAR,SÍ,KEHOT LUBAVITCH SUDAMERICANA,2
Argentina,2016,SIN IDENTIFICAR,SÍ,LENGUAJE CLARO EDITORA,1
Argentina,2016,SIN IDENTIFICAR,SÍ,LONGSELLER,1
Argentina,2016,SIN IDENTIFICAR,SÍ,PENGUIN RANDOM HOUSE,6
Argentina,2017,0 - Generalidades,NO,COMISION NACIONAL PROTECTORA DE BIBLIOTECAS POPULARES,7
Argentina,2017,0 - Generalidades,NO,DE LAS TRES LAGUNAS,9
Argentina,2017,0 - Generalidades,NO,GRUPO SM,44
Argentina,2017,0 - Generalidades,NO,MINISTERIO DE EDUCACION DE LA NACION,15
Argentina,2017,0 - Generalidades,NO,UNIMAGO EDICIONES,8
Argentina,2017,0 - Generalidades,SÍ,AMERICA LIBRE,1
Argentina,2017,0 - Generalidades,SÍ,BLATT & RIOS,1
Argentina,2017,0 - Generalidades,SÍ,DE LA MIRANDOLA,1
Argentina,2017,0 - Generalidades,SÍ,EL ATENEO,2
Argentina,2017,0 - Generalidades,SÍ,GRUPO PLANETA,2
Argentina,2017,100 - Filosofía y psicología,NO,BRUJAS,31
Argentina,2017,100 - Filosofía y psicología,NO,EDITORIAL DUNKEN,27
Argentina,2017,100 - Filosofía y psicología,NO,GRAMA EDICIONES,28
Argentina,2017,100 - Filosofía y psicología,NO,GRUPO PLANETA,30
Argentina,2017,100 - Filosofía y psicología,NO,TRENKEHUE,37
Argentina,2017,100 - Filosofía y psicología,SÍ,ADRIANA HIDALGO EDITORA,7
Argentina,2017,100 - Filosofía y psicología,SÍ,AMORRORTU,12
Argentina,2017,100 - Filosofía y psicología,SÍ,CACTUS,7
Argentina,2017,100 - Filosofía y psicología,SÍ,EGODOT ARGENTINA,6
Argentina,2017,100 - Filosofía y psicología,SÍ,GRUPO PLANETA,10
Argentina,2017,200 - Religión,NO,AGAPE LIBROS,29
Argentina,2017,200 - Religión,NO,ASOCIACION CASA EDITORA SUDAMERICANA,37
Argentina,2017,200 - Religión,NO,ASUIMAGEN,37
Argentina,2017,200 - Religión,NO,PPC CONO SUR,47
Argentina,2017,200 - Religión,NO,SAN PABLO,27
Argentina,2017,200 - Religión,SÍ,ASOCIACION CASA EDITORA SUDAMERICANA,64
Argentina,2017,200 - Religión,SÍ,EMMANUEL OSMAR SUSBIELA,6
Argentina,2017,200 - Religión,SÍ,LA AURORA,17
Argentina,2017,200 - Religión,SÍ,PENIEL,25
Argentina,2017,200 - Religión,SÍ,SENORA PORTENA,6
Argentina,2017,300 - Ciencias sociales,NO,EDICIONES PLAZA,546
Argentina,2017,300 - Ciencias sociales,NO,EDITORIAL VERTICE,343
Argentina,2017,300 - Ciencias sociales,NO,GRUPO PRISA,426
Argentina,2017,300 - Ciencias sociales,NO,HOLTZBRINCK,262
Argentina,2017,300 - Ciencias sociales,NO,THOMSON REUTERS,366
Argentina,2017,300 - Ciencias sociales,SÍ,CATAPULTA,33
Argentina,2017,300 - Ciencias sociales,SÍ,EL ATENEO,36
Argentina,2017,300 - Ciencias sociales,SÍ,GRUPO PLANETA,21
Argentina,2017,300 - Ciencias sociales,SÍ,PENGUIN RANDOM HOUSE,20
Argentina,2017,300 - Ciencias sociales,SÍ,SIGLO XXI EDITORES,18
Argentina,2017,400  - Lenguas,NO,FL COPIAS,13
Argentina,2017,400  - Lenguas,NO,GRUPO PRISA,41
Argentina,2017,400  - Lenguas,NO,GRUPO SM,57
Argentina,2017,400  - Lenguas,NO,HOLTZBRINCK,33
Argentina,2017,400  - Lenguas,NO,UNIVERSIDAD NACIONAL DE CORDOBA,14
Argentina,2017,400  - Lenguas,SÍ,AMORRORTU,2
