ANO,DEWEY PRINCIPAL,TIPO_AGENTE,REGION,IDIOMA DE ORIGEN,CANTIDAD,TOP_DESTINOS,TOP_EDITORIALES,TOP_DEWEYS
2015,TODOS,ENTIDAD PÚBLICA,RESTO DE LATAM,PORTUGUÉS,6,ESPAÑOL::6,CONSEJO NACIONAL PARA LA CULTURA Y LAS ARTES::4~~CENTRO NACIONAL AUTONOMO DE CINEMATOGRAFIA::1~~INSTITUTO NACIONAL DE ANTROPOLOGIA E HISTORIA::1,Literatura infantil::3~~Cinematografía. producción de video. actividades relacionadas::1~~Historia de Brasil::1~~Novelística portuguesa::1
2015,TODOS,OTROS,BRASIL,ALEMÁN,3,PORTUGUÉS::3,THIEME PUBLICACOES LTDA::2~~CENTAURO DISTRIBUIDORA DE LIVROS LTDA-ME::1,Ciencias médicas  Medicina::2~~Biografía. genealogía. insignias::1
2015,TODOS,OTROS,BRASIL,ESPAÑOL,16,PORTUGUÉS::16,A ARCA COMERCIO DE MATERIAIS ESCOLARES LTDA::3~~GRAFICA E EDITORA ADONIS LTDA::3~~NEBLI LIVRARIA E DISTRIBUIDORA DE LIVROS LTDA-ME::2~~UNIQUA DESIGN PRESTACAO DE SERVICOS LTDA ME::2~~EDELBRA EDITORA LTDA::1,RELIGIÓN::5~~Literatura portuguesa::3~~Ciencias médicas  Medicina::2~~Educación::2~~Biografía. genealogía. insignias::1
2015,TODOS,OTROS,BRASIL,FRANCÉS,5,PORTUGUÉS::5,EDITORA E DISTRIBUIDORA - EDIPRESS LTDA::2~~MGRAF SERVICOS GRAFICOS LTDA::1~~NEBLI LIVRARIA E DISTRIBUIDORA DE LIVROS LTDA-ME::1~~QUARTETO DISTRIBUIDORA DE LIVROS UNIVERSITARIOS::1,Literatura portuguesa::2~~Literatura de las lenguas romances::1~~RELIGIÓN::1~~Ética (Filosofía moral)::1
2015,TODOS,OTROS,BRASIL,INGLÉS,188,PORTUGUÉS::188,EAGLEMOSS DO BRASIL PUBLICACOES E DISTRIBUICAO LTDA::149~~A VERDADE COMERCIO DE MATERIAL BIBLICO LTDA::10~~THIEME PUBLICACOES LTDA::7~~IMPRENSA BATISTA REGULAR DO BRASIL::4~~M. B. DE BUENO FUNFAS - COMPUTADORES - ME::4,LITERATURA Y RETÓRICA::133~~RELIGIÓN::13~~Ciencias médicas  Medicina::8~~Moral cristiana y teología piadosa::5~~Artes recreativas y de la actuación::4
2015,TODOS,OTROS,BRASIL,LENGUA NO DETERMINADA,1032,LENGUA NO DETERMINADA::1032,GRAFICA EDITORA GUTEPLAN::66~~INDUSTRIA COMERCIO PRESTACIONAL GRAFICA LTDA::56~~GRAFICA E EDITORA ADONIS LTDA::55~~GRAFICA E EDITORA ALVORADA LTDA::52~~QUARTETO DISTRIBUIDORA DE LIVROS UNIVERSITARIOS::40,Educación::277~~Literatura portuguesa::240~~Derecho::66~~Poesía portuguesa::32~~Biografía. genealogía. insignias::30
2015,TODOS,OTROS,BRASIL,PORTUGUÉS,22,INGLÉS::17~~ESPAÑOL::2~~MULTILINGÜE::2~~ALEMÁN::1,"BRE COMERCIO DE LIVROS LTDA::7~~ALMEDINA BRASIL IMPORTACAO, EDICAO E COMERCIO DE LIVROS LTDA::2~~REVOLUCAO EBOOKS LTDA::2~~SUCESSO EDITORA E DISTRIBUIDORA LTDA - ME::2~~ACACIA CULTURAL SERVICOS GRAFICOS, EDITORIAIS E EVENTOS LTDA EPP::1",Literatura portuguesa::9~~Derecho::2~~FILOSOFÍA Y PSICOLOGÍA::2~~Fotografía y fotografías::2~~LAS ARTES  BELLAS ARTES Y ARTES DECORATIVAS::2
2015,TODOS,OTROS,RESTO DE LATAM,ALEMÁN,1,ESPAÑOL::1,XUND E.I.R.L.::1,Vida intelectual::1
2015,TODOS,OTROS,RESTO DE LATAM,CHECO,1,ESPAÑOL::1,"GRANISES, SERVICIOS DE EDICION Y COMUNICACION::1",Retórica de la poesía::1
2015,TODOS,OTROS,RESTO DE LATAM,ESPAÑOL,13,INGLÉS::6~~ESPAÑOL::3~~MULTILINGÜE::3~~PORTUGUÉS::1,DISTRIBUIDOR DE IDEAS Y APLICACION::3~~ANIAVILLEGAS.COM S.A.C.::1~~AUGUSTO GIUSSI::1~~DISTRIBUIDORA DE APPS::1~~EDIECUATORIAL C.A.::1,Alimentos::1~~Biografía Personas en las artes y en recreación::1~~CIENCIAS SOCIALES::1~~GENERALIDADES::1~~Geografía y viajes::1
2015,TODOS,OTROS,RESTO DE LATAM,FRANCÉS,2,ESPAÑOL::2,LIBRERIAS CRISOL S.A.C.::2,Literatura infantil::1~~Novelística francesa::1
2015,TODOS,OTROS,RESTO DE LATAM,GRIEGO,1,ESPAÑOL::1,LIBRERIAS CRISOL S.A.C.::1,Literaturas helénicas  Literatura griega clásica::1
2015,TODOS,OTROS,RESTO DE LATAM,HEBREO,9,ESPAÑOL::9,"NESMAOR, S.A::9",LITERATURA Y RETÓRICA::2~~RELIGIÓN::2~~Tratamiento histórico. geográfico. de personas en la religión::2~~Biografía Mujeres::1~~Historia general de otras áreas::1
2015,TODOS,OTROS,RESTO DE LATAM,INGLÉS,17,ESPAÑOL::12~~MULTILINGÜE::5,LIBRERIAS CRISOL S.A.C.::4~~PATAGON JOURNAL PUBLICACIONES::3~~PUBLICACIONES SEMANA S.A.::2~~SKULL EDITORES S.A.C.::2~~DISTRIBUIDORA DE LIBROS HIDALGO LTDA::1,Fotografía y fotografías::3~~Narración de cuentos::3~~Biografía Mujeres::2~~Literatura infantil::2~~Literaturas nativas norteamericanas::2
2015,TODOS,OTROS,RESTO DE LATAM,LENGUA NO DETERMINADA,24,LENGUA NO DETERMINADA::21~~MULTILINGÜE::2~~ESPAÑOL::1,EDICION DEL AUTOR::12~~GRADIFCO::6~~DEUX GRAPHICA STUDIO::1~~DISTRIPAL::1~~HYDRA::1,Novelística española::4~~Novelística inglesa::4~~Ciencia política (Política y gobierno)::1~~Control de la natalidad. tecnología de la reproducción. higiene sexual::1~~Dibujos animados. caricaturas. tiras caminas::1
2015,TODOS,OTROS,RESTO DE LATAM,PORTUGUÉS,1,ESPAÑOL::1,TORRE GRAFICA LIMITADA::1,Novelística portuguesa::1
2015,TODOS,TODOS,BRASIL,ALEMÁN,261,PORTUGUÉS::260~~ESPAÑOL::1,EDITORA VOZES::29~~SABERES EDITORA LTDA-ME::11~~STELLA AUREA TURRIANI MARQUES::11~~SOCIEDADE BIBLICA DO BRASIL::10~~EDITORA ATMAN LTDA-ME::8,Literatura portuguesa::25~~Literatura de las lenguas germánicas::23~~RELIGIÓN::20~~Cristianismo Teología cristiana::18~~Literaturas de otras lenguas::18
2015,TODOS,TODOS,BRASIL,ESPAÑOL,667,PORTUGUÉS::655~~INGLÉS::6~~ALEMÁN::3~~MULTILINGÜE::3,GIRASSOL EDICOES::167~~GRUPO PLANETA::18~~CIRANDA CULTURAL::17~~GRUPO SM::16~~EDITORA DMR LTDA::15,Literaturas de otras lenguas::70~~Literaturas española y portuguesa::51~~Literatura portuguesa::39~~Educación::31~~Cristianismo Teología cristiana::18
2015,TODOS,TODOS,BRASIL,FRANCÉS,681,PORTUGUÉS::677~~INGLÉS::3~~ESPAÑOL::1,AUTENTICA EDITORA::32~~FEDERACAO ESPIRITA BRASILEIRA::31~~EDITORA COLECIONAR LTDA::28~~EDITORA NEMO LTDA-ME::28~~GRUPO SM::18,Literatura de las lenguas romances::83~~Literaturas de otras lenguas::70~~GENERALIDADES::63~~Literatura portuguesa::41~~Filosofía y teoría de la religión::33
2015,TODOS,TODOS,BRASIL,GRIEGO,48,PORTUGUÉS::48,EDIPRO EDICOES PROFISSIONAIS LTDA::15~~UNIVERSIDADE FEDERAL DO PARA::6~~EDITORA MARTIN CLARET LTDA::5~~ODYSSEUS EDITORA LTDA::4~~PIA SOCIEDADE FILHAS DE SAO PAULO::4,Filosofía antigua. medieval. oriental::15~~Literaturas helénicas  Literatura griega clásica::13~~FILOSOFÍA Y PSICOLOGÍA::6~~RELIGIÓN::4~~Filosofía y teoría de la religión::2
2015,TODOS,TODOS,BRASIL,INGLÉS,6489,PORTUGUÉS::6448~~ESPAÑOL::12~~KICHWA::10~~GUARANÍ::4~~AYMARA::3,TODOLIVRO::773~~GIRASSOL EDICOES::597~~EDITORA INTRINSECA::202~~ELSEVIER::179~~ELEFANTE LETRADO SERVICOS EDUCACIONAIS LTDA::152,Educación::983~~LITERATURA Y RETÓRICA::531~~Cristianismo Teología cristiana::432~~Literatura inglesa e inglesa antigua::252~~GENERALIDADES::232
2015,TODOS,TODOS,BRASIL,ITALIANO,233,PORTUGUÉS::231~~ESPAÑOL::1~~INGLÉS::1,EMPRESA FOLHA DA MANHA S.A.::28~~PIA SOCIEDADE FILHAS DE SAO PAULO::23~~CONFERENCIA NACIONAL DOS BISPOS DO BRASIL::22~~DISTRIBUIDORA LOYOLA DE LIVROS LTDA::9~~FUNDACAO JOAO PAULO II::8,RELIGIÓN::52~~CIENCIAS SOCIALES::30~~Filosofía y teoría de la religión::12~~Literatura italiana. rumana. retorromana::12~~Literatura portuguesa::12
2015,TODOS,TODOS,BRASIL,JAPONÉS,395,PORTUGUÉS::395,JAPORAMA EDITORA E COMUNICACAO::170~~GRUPO PANINI::89~~NEW POP EDITORA LTDA-ME::77~~NOVA SAMPA EDITORA DIRETRIZ LTDA::14~~SEICHO-NO-IE DO BRASIL::11,Dibujos animados. caricaturas. tiras caminas::167~~LITERATURA Y RETÓRICA::90~~Artes gráficas Arte de grabar y grabados::77~~Dibujo y artes decorativas::12~~Metafísica::11
2015,TODOS,TODOS,BRASIL,LATÍN,49,PORTUGUÉS::49,CEDET - CENTRO DE DESENVOLVIMENTO PROFISSIONAL E TECNOLOGICO LTDA.::8~~AUTENTICA EDITORA::6~~EDIPRO EDICOES PROFISSIONAIS LTDA::6~~RENAN MARTINS DOS SANTOS - ME::6~~UNIVERSIDADE ESTADUAL DE CAMPINAS::6,Cristianismo Teología cristiana::11~~Filosofía antigua. medieval. oriental::8~~GENERALIDADES::6~~RELIGIÓN::5~~Filosofía moderna occidental::4
2015,TODOS,TODOS,BRASIL,LENGUA NO DETERMINADA,29845,LENGUA NO DETERMINADA::29809~~PORTUGUÉS::35~~LENGUAS INDÍGENAS DE AMÉRICA DEL SUR::1,ETB - EDITORA TECNICA DO BRASIL LTDA::2034~~EDITORA POSITIVO LTDA::818~~EDITORA REVISTA DOS TRIBUNAIS LTDA::641~~TODOLIVRO::482~~GRUPO SM::398,Educación::5439~~Literatura portuguesa::3121~~Derecho::2569~~Inglés e inglés antiguo::2429~~Ciencias médicas  Medicina::1248
2015,TODOS,TODOS,BRASIL,PORTUGUÉS,841,INGLÉS::473~~ESPAÑOL::285~~MULTILINGÜE::27~~ITALIANO::18~~ALEMÁN::12,CIRANDA CULTURAL::46~~IGREJA CRISTA EVANGELICA DO BRASIL::31~~SONAR EDITORA E COMERCIO DE LIVROS LTDA - ME::26~~UNIPRO EDITORA LTDA::24~~ABACATTE EDITORIAL LTDA - EPP::16,Literatura portuguesa::109~~LAS ARTES  BELLAS ARTES Y ARTES DECORATIVAS::81~~LITERATURA Y RETÓRICA::77~~Moral cristiana y teología piadosa::58~~Educación::39
2015,TODOS,TODOS,BRASIL,RUSO,45,PORTUGUÉS::45,COSAC & NAIFY EDICOES LTDA::9~~EDITORA 34 LTDA::5~~EDITORA MARTIN CLARET LTDA::4~~AUTENTICA EDITORA::2~~BARANY EDITORA::2,Literaturas de otras lenguas::25~~Artes recreativas y de la actuación::3~~LITERATURA Y RETÓRICA::3~~GENERALIDADES::2~~Indoeuropeas. orientales y célticas::2
2015,TODOS,TODOS,BRASIL,SUECO,20,PORTUGUÉS::20,VERGARA & RIBA EDITORAS S.A.::10~~EDITORA NEMO LTDA-ME::2~~EDITORA OBJETIVA LTDA::2~~EDITORA SCHWARCZ::2~~EDITORA ROCCO::1,LITERATURA Y RETÓRICA::10~~Literaturas de otras lenguas::3~~Otras literaturas germánicas::3~~GENERALIDADES::2~~Artes recreativas y de la actuación::1
2015,TODOS,TODOS,RESTO DE LATAM,ALEMÁN,316,ESPAÑOL::312~~MULTILINGÜE::3~~INGLÉS::1,PANAMERICANA LIBRERIA Y PAPELERIA::116~~FONDO DE CULTURA ECONOMICA MEXICO::45~~GRUPO EDITORIAL NORMA::10~~UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::8~~EDITORES MEXICANOS UNIDOS::7,Literatura infantil::60~~LITERATURA Y RETÓRICA::56~~Novelística alemana::14~~FILOSOFÍA Y PSICOLOGÍA::12~~Sociología y antropología::11
2015,TODOS,TODOS,RESTO DE LATAM,ESPAÑOL,814,MULTILINGÜE::347~~INGLÉS::275~~ESPAÑOL::150~~PORTUGUÉS::15~~ALEMÁN::7,"LA TORRE DEL VIGIA::51~~UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::15~~CITMATEL (EMPRESA DE TECNOLOGIAS DE LA INFORMACION Y SERVICIOS TELEMATICOS AVANZADOS)::14~~GHELLER DOIG, ROBERTO AUGUSTO::13~~IMPORTADORA Y COMERCIALIZADORA KAROLINGCHANTILLY, C.A.::13",Literatura infantil::53~~La Biblia::51~~Fotografía y fotografías::32~~GENERALIDADES::27~~Derecho::22
2015,TODOS,TODOS,RESTO DE LATAM,FRANCÉS,479,ESPAÑOL::461~~MULTILINGÜE::17~~NÁHUATL::1,FONDO DE CULTURA ECONOMICA MEXICO::65~~PANAMERICANA LIBRERIA Y PAPELERIA::55~~EDICIONES LAROUSSE::23~~ADVANCED MARKETING::16~~PENGUIN RANDOM HOUSE::14,Literatura infantil::104~~LITERATURA Y RETÓRICA::57~~Novelística francesa::38~~Sociología y antropología::20~~Poesía francesa::19
2015,TODOS,TODOS,RESTO DE LATAM,GRIEGO,17,ESPAÑOL::15~~MULTILINGÜE::2,"QUIROZ DE VARGAS, LUCIA / EXITO EDICIONES::4~~TAJAMAR EDITORES LIMITADA::2~~COMERCIALIZADORA CONO SUR LTDA::1~~CUADRO DE TIZA EDICIONES LIMITADA::1~~EDICIONES BABEL S.A.S.::1",Literatura griega moderna::5~~FILOSOFÍA Y PSICOLOGÍA::3~~Literaturas helénicas  Literatura griega clásica::2~~Poesía griega clásica::2~~Economía::1
2015,TODOS,TODOS,RESTO DE LATAM,INGLÉS,3326,ESPAÑOL::3252~~MULTILINGÜE::58~~INGLÉS::15~~ÁRABE::1,CENGAGE LEARNING::412~~GRUPO PLANETA::250~~PENGUIN RANDOM HOUSE::240~~PANAMERICANA LIBRERIA Y PAPELERIA::208~~FONDO DE CULTURA ECONOMICA MEXICO::172,Literatura infantil::560~~LITERATURA Y RETÓRICA::241~~Novelística inglesa::135~~Literatura inglesa e inglesa antigua::131~~Psicología aplicada::88
2015,TODOS,TODOS,RESTO DE LATAM,ITALIANO,193,ESPAÑOL::189~~MULTILINGÜE::3~~INGLÉS::1,SOCIEDAD DE SAN PABLO::27~~FONDO DE CULTURA ECONOMICA MEXICO::18~~GRUPO PLANETA::12~~ADVANCED MARKETING::8~~EDITORIAL OCEANO::8,Literatura infantil::22~~LITERATURA Y RETÓRICA::16~~RELIGIÓN::13~~Novelística italiana::12~~Experiencia. práctica. vida cristianas::11
2015,TODOS,TODOS,RESTO DE LATAM,JAPONÉS,22,ESPAÑOL::21~~MULTILINGÜE::1,"GRUPO PLANETA::7~~SOKA GAKKAI DE MEXICO::7~~ALFAOMEGA GRUPO EDITOR::2~~ASOCIACION PERUANA DE LA SOKA GAKKAI INTERNACIONAL::1~~BACA ESPINOZA, HECTOR USHIYAMA::1",Literatura japonesa::9~~Budismo::7~~Intereses generales en lectura::2~~Anatomía y morfología::1~~Género humano::1
2015,TODOS,TODOS,RESTO DE LATAM,LATÍN,7,ESPAÑOL::6~~MULTILINGÜE::1,"UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::3~~CALATAYUD PONCE DE LEON, VICENTE::1~~EDICIONES CASTILLO::1~~GRUPO EDITORIAL CON LAS UNAS S.A.S.::1~~UNIVERSIDAD ANAHUAC DEL SUR::1",Filosofía::2~~Derecho::1~~Diccionarios de latín clásico::1~~GEOGRAFÍA E HISTORIA::1~~Poesía latina::1
2015,TODOS,TODOS,RESTO DE LATAM,LENGUA NO DETERMINADA,1874,LENGUA NO DETERMINADA::1471~~ESPAÑOL::225~~MULTILINGÜE::160~~INGLÉS::14~~RAPA NUI::3,PENGUIN RANDOM HOUSE::347~~GRUPO PLANETA::104~~V&R::80~~ASOCIACION CASA EDITORA SUDAMERICANA::73~~EL ATENEO::53,Novelística inglesa::115~~Novelística francesa::82~~Novelística española::62~~Psicología aplicada::55~~Literatura infantil::50
2015,TODOS,TODOS,RESTO DE LATAM,PORTUGUÉS,151,ESPAÑOL::140~~MULTILINGÜE::10~~INGLÉS::1,GRUPO PLANETA::24~~PENGUIN RANDOM HOUSE::8~~SOCIEDAD DE SAN PABLO::6~~CITMATEL (EMPRESA DE TECNOLOGIAS DE LA INFORMACION Y SERVICIOS TELEMATICOS AVANZADOS)::5~~GARANI.S.A.S::5,Literatura infantil::24~~Literaturas española y portuguesa::20~~Novelística portuguesa::14~~LITERATURA Y RETÓRICA::10~~Literatura portuguesa::10
2015,TODOS,TODOS,RESTO DE LATAM,RUSO,35,ESPAÑOL::34~~MULTILINGÜE::1,UNIVERSIDAD DEL VALLE::5~~EDITORES MEXICANOS UNIDOS::4~~POKLONKA EDITORES (PLE) SAS::4~~FONDO DE CULTURA ECONOMICA MEXICO::3~~LAGUNA LIBROS SAS.::3,Literaturas eslavas orientales  Literatura rusa::11~~Ejercicio y actividades deportivas::5~~Colecciones de textos literarios de más de dos literaturas::4~~Relatos colectivos de acontecimientos::3~~Cinematografía. producción de video. actividades relacionadas::2
2015,TODOS,TODOS,RESTO DE LATAM,SUECO,22,ESPAÑOL::21~~MULTILINGÜE::1,EDITORIAL OCEANO::6~~COLOFON::3~~GRUPO PLANETA::3~~GRUPO SANTILLANA::2~~NORDAN::2,Literatura sueca::11~~Literatura infantil::7~~CIENCIAS SOCIALES::1~~LITERATURA Y RETÓRICA::1~~Periodismo::1
2016,0 - Generalidades,AMBAS,BRASIL,ALEMÁN,17,PORTUGUÉS::17,AUTENTICA EDITORA::11~~VERGARA E RIBAS EDITORA S.A.::3~~EDITORA SCHWARCZ::2~~EDITORA AYINE LTDA.::1,GENERALIDADES::11~~LITERATURA Y RETÓRICA::3~~Confesiones y sectas cristianas::2~~LAS ARTES  BELLAS ARTES Y ARTES DECORATIVAS::1
2016,0 - Generalidades,AMBAS,BRASIL,ESPAÑOL,137,PORTUGUÉS::137,"PLANETA DE AGOSTINI::105~~VERGARA E RIBAS EDITORA S.A.::11~~CATAPULTA EDITORES LTDA.::9~~AUTENTICA EDITORA::7~~ILUMINA - ARTE, EDUCACAO, CULTURA E EDITORA LTDA::3",CIENCIAS SOCIALES::106~~LITERATURA Y RETÓRICA::21~~GENERALIDADES::7~~Lectura y uso de otros medios de información para gente joven::3
2016,0 - Generalidades,AMBAS,BRASIL,FRANCÉS,101,PORTUGUÉS::101,PLANETA DE AGOSTINI::36~~EDITORA NEMO LTDA-ME::29~~AUTENTICA EDITORA::19~~EDITORA ALTO ASTRAL::4~~UNIVERSIDADE FEDERAL DE SANTA MARIA::3,GENERALIDADES::49~~CIENCIAS SOCIALES::36~~LITERATURA Y RETÓRICA::7~~LAS ARTES  BELLAS ARTES Y ARTES DECORATIVAS::5~~RELIGIÓN::2
2016,0 - Generalidades,AMBAS,BRASIL,INGLÉS,413,PORTUGUÉS::413,EDITORA GUTENBERG LTDA::53~~VERGARA E RIBAS EDITORA S.A.::50~~GRUPO PANINI::43~~EDITORA FUNDAMENTO EDUCACIONAL LTDA::41~~EDITORA NEMO LTDA-ME::34,GENERALIDADES::192~~LITERATURA Y RETÓRICA::166~~Lectura y uso de otros medios de información para gente joven::18~~Confesiones y sectas cristianas::17~~FILOSOFÍA Y PSICOLOGÍA::7
2016,0 - Generalidades,AMBAS,BRASIL,ITALIANO,4,PORTUGUÉS::4,AUTENTICA EDITORA::2~~EDITORA EVORA LTDA - EPP::1~~UNIVERSIDADE ESTADUAL DE CAMPINAS::1,GENERALIDADES::3~~LAS ARTES  BELLAS ARTES Y ARTES DECORATIVAS::1
2016,0 - Generalidades,AMBAS,BRASIL,JAPONÉS,100,PORTUGUÉS::100,GRUPO PANINI::87~~EDITORA ALTO ASTRAL::8~~NOVATEC EDITORA LTDA::4~~EDITORA EVORA LTDA - EPP::1,LITERATURA Y RETÓRICA::95~~GENERALIDADES::5
2016,0 - Generalidades,AMBAS,BRASIL,LATÍN,3,PORTUGUÉS::3,AUTENTICA EDITORA::3,GENERALIDADES::3
2016,0 - Generalidades,AMBAS,BRASIL,LENGUA NO DETERMINADA,80,LENGUA NO DETERMINADA::80,EDITORA FTD::67~~SAE - SISTEMA DE APOIO AO ENSINO LTDA::7~~AUTENTICA EDITORA::1~~EDITORA SCHWARCZ::1~~SOLISLUNA DESIGN E EDITORA LTDA::1,Lectura y uso de otros medios de información para gente joven::70~~Confesiones y sectas cristianas::4~~GENERALIDADES::2~~FILOSOFÍA Y PSICOLOGÍA::1~~Lectura y uso de otros medios de información::1
2016,0 - Generalidades,AMBAS,BRASIL,NORUEGO,5,PORTUGUÉS::5,AUTENTICA EDITORA::5,GENERALIDADES::5
2016,0 - Generalidades,AMBAS,BRASIL,POLACO,2,PORTUGUÉS::2,AUTENTICA EDITORA::2,GENERALIDADES::2
2016,0 - Generalidades,AMBAS,BRASIL,PORTUGUÉS,37,INGLÉS::31~~ESPAÑOL::6,EDITORA NEMO LTDA-ME::12~~PHABRICA DE PRODUCOES S/C LTDA::4~~UNIVERSIDADE FEDERAL RURAL DO SEMI-ARIDO::4~~EDITORA INTERSABERES::2~~MW EDITORA LTDA::2,GENERALIDADES::21~~TECNOLOGÍA (CIENCIAS APLICADAS)::5~~LAS ARTES  BELLAS ARTES Y ARTES DECORATIVAS::4~~CIENCIAS NATURALES Y MATEMÁTICAS::2~~FILOSOFÍA Y PSICOLOGÍA::2
2016,0 - Generalidades,AMBAS,RESTO DE LATAM,ALEMÁN,8,ESPAÑOL::7~~MULTILINGÜE::1,EDICIONES B::2~~GRUPO PLANETA::2~~AUREA CATENA EDITORES LTDA.::1~~EDITORIAL SKLA-JORGE JAVIER VALENCIA QUINTERO::1~~FONDO DE CULTURA ECONOMICA MEXICO::1,Periodismo::3~~Intereses generales en lectura::2~~Crónicas y temas especiales::1~~GENERALIDADES::1~~Publicación::1
2016,0 - Generalidades,AMBAS,RESTO DE LATAM,CHINO,1,ESPAÑOL::1,EDICIONES B::1,Intereses generales en lectura::1
2016,0 - Generalidades,AMBAS,RESTO DE LATAM,ESLOVACO,1,ESPAÑOL::1,PENGUIN RANDOM HOUSE::1,Periodismo::1
2016,0 - Generalidades,AMBAS,RESTO DE LATAM,ESPAÑOL,13,INGLÉS::6~~ESPAÑOL::5~~CHINO::2,"BERMUDEZ FARFAN, WILFREDO JOSE::4~~ACEVEDO MARIN, VERONICA::3~~EDICIONES Y DISTRIBUCIONES DIPON LTDA.::2~~EDITORIAL JOSE MARTI::1~~PLAZA Y VALDES::1",GENERALIDADES::4~~Lectura y uso de otros medios de información para gente joven::4~~Crónicas y temas especiales::2~~Intereses generales en lectura::1~~Investigación::1
2016,0 - Generalidades,AMBAS,RESTO DE LATAM,FRANCÉS,15,ESPAÑOL::14~~MULTILINGÜE::1,EDICIONES B::6~~GRUPO PLANETA::2~~UNIVERSIDAD FRANCISCO MARROQUIN::2~~EDHASA::1~~EDITORIAL UNIVERSITARIA::1,Intereses generales en lectura::6~~GENERALIDADES::3~~Conocimientos controversiales::2~~Crónicas y temas especiales::1~~Investigación::1
2016,0 - Generalidades,AMBAS,RESTO DE LATAM,INGLÉS,129,ESPAÑOL::127~~INGLÉS::2,EDITORIAL TALLER DEL EXITO S.A.S.::35~~EDICIONES B::28~~CENGAGE LEARNING::12~~GRUPO PLANETA::12~~PENGUIN RANDOM HOUSE::12,Vida intelectual::37~~Intereses generales en lectura::29~~GENERALIDADES::21~~Teoría de la comunicación y el control  Cibernética::10~~Investigación::5
2016,0 - Generalidades,AMBAS,RESTO DE LATAM,JAPONÉS,1,MULTILINGÜE::1,POSTALES JAPONESAS EDITORA::1,GENERALIDADES::1
2016,0 - Generalidades,AMBAS,RESTO DE LATAM,LENGUA NO DETERMINADA,6,ESPAÑOL::4~~MULTILINGÜE::2,UNIVERSIDAD DE GUADALAJARA::2~~CITMATEL (EMPRESA DE TECNOLOGIAS DE LA INFORMACION Y SERVICIOS TELEMATICOS AVANZADOS)::1~~GRUPO AUREO EDITORES S.A.S.::1~~INVERLINK S.A.::1~~PENGUIN RANDOM HOUSE::1,GENERALIDADES::3~~Intereses generales en lectura::2~~LITERATURA Y RETÓRICA::1
2016,0 - Generalidades,AMBAS,RESTO DE LATAM,NEERLANDÉS,4,ESPAÑOL::4,EDICIONES B::1~~EL CUENCO DE PLATA::1~~ETERNA CADENCIA::1~~PROMETEO EDITORES::1,GENERALIDADES::3~~Intereses generales en lectura::1
2016,0 - Generalidades,AMBAS,RESTO DE LATAM,POLACO,1,ESPAÑOL::1,EL CUENCO DE PLATA::1,GENERALIDADES::1
2016,0 - Generalidades,AUTOR-EDITOR,BRASIL,INGLÉS,1,PORTUGUÉS::1,THIAGO GUAGLIARDO KLOHN::1,FILOSOFÍA Y PSICOLOGÍA::1
2016,0 - Generalidades,AUTOR-EDITOR,BRASIL,PORTUGUÉS,1,MULTILINGÜE::1,JUREMIR MACHADO DA SILVA::1,LAS ARTES  BELLAS ARTES Y ARTES DECORATIVAS::1
2016,0 - Generalidades,AUTOR-EDITOR,RESTO DE LATAM,ESPAÑOL,4,ESPAÑOL::2~~INGLÉS::2,"BEN-CHAIM, SCHNEUR ZALMAN::1~~CUMANA CARBONE, ADOLFO ANTONIO::1~~GROSSMAN RAMIREZ, PABLO::1~~MONTERO YARANGA, ISAAC W::1",Investigación::2~~Intereses generales en lectura::1~~Saber (Erudición)::1
2016,0 - Generalidades,AUTOR-EDITOR,RESTO DE LATAM,INGLÉS,1,ESPAÑOL::1,SIGILO::1,GENERALIDADES::1
2016,0 - Generalidades,EDITORIAL COMERCIAL,BRASIL,ALEMÁN,17,PORTUGUÉS::17,AUTENTICA EDITORA::11~~VERGARA E RIBAS EDITORA S.A.::3~~EDITORA SCHWARCZ::2~~EDITORA AYINE LTDA.::1,GENERALIDADES::11~~LITERATURA Y RETÓRICA::3~~Confesiones y sectas cristianas::2~~LAS ARTES  BELLAS ARTES Y ARTES DECORATIVAS::1
2016,0 - Generalidades,EDITORIAL COMERCIAL,BRASIL,ESPAÑOL,137,PORTUGUÉS::137,"PLANETA DE AGOSTINI::105~~VERGARA E RIBAS EDITORA S.A.::11~~CATAPULTA EDITORES LTDA.::9~~AUTENTICA EDITORA::7~~ILUMINA - ARTE, EDUCACAO, CULTURA E EDITORA LTDA::3",CIENCIAS SOCIALES::106~~LITERATURA Y RETÓRICA::21~~GENERALIDADES::7~~Lectura y uso de otros medios de información para gente joven::3
2016,0 - Generalidades,EDITORIAL COMERCIAL,BRASIL,FRANCÉS,97,PORTUGUÉS::97,PLANETA DE AGOSTINI::36~~EDITORA NEMO LTDA-ME::29~~AUTENTICA EDITORA::19~~EDITORA ALTO ASTRAL::4~~VERGARA E RIBAS EDITORA S.A.::3,GENERALIDADES::49~~CIENCIAS SOCIALES::36~~LITERATURA Y RETÓRICA::7~~RELIGIÓN::2~~LAS ARTES  BELLAS ARTES Y ARTES DECORATIVAS::1
