PAIS,ANO,DEWEY PRINCIPAL,TIPO_AGENTE,IDIOMA_ORIGEN,NOMBRE_DEWEY,CANTIDAD,TOP_EDITORIALES
Ecuador,2013,TODOS,EDITORIAL UNIVERSITARIA,INGLÉS,Medicina experimental,1,"UNIVERSIDAD ANDINA SIMON BOLIVAR, SEDE ECUADOR::1"
Ecuador,2013,TODOS,EDITORIAL UNIVERSITARIA,INGLÉS,Mujeres,1,FACULTAD LATINOAMERICANA DE CIENCIAS SOCIALES - FLACSO::1
Ecuador,2013,TODOS,ENTIDAD PRIVADA NO EDITORIAL,ALEMÁN,Generación. modificación. almacenamiento de energía,1,INSTITUTO LATINOAMERICANO DE INVESTIGACIONES SOCIALES - ILDIS::1
Ecuador,2013,TODOS,ENTIDAD PRIVADA NO EDITORIAL,ESPAÑOL,Investigación,2,ORGANIZACION LATINOAMERICANA DE ENERGIA::2
Ecuador,2013,TODOS,ENTIDAD PRIVADA NO EDITORIAL,FRANCÉS,Petróleo,1,INSTITUTO DE ALTOS ESTUDIOS NACIONALES::1
Ecuador,2013,TODOS,ENTIDAD PRIVADA NO EDITORIAL,FRANCÉS,Poesía francesa,1,CORPORACION EUGENIO ESPEJO POR EL LIBRO Y LA CULTURA::1
Ecuador,2013,TODOS,ENTIDAD PRIVADA NO EDITORIAL,INGLÉS,Ciencia política (Política y gobierno),1,INSTITUTO DE ALTOS ESTUDIOS NACIONALES::1
Ecuador,2013,TODOS,ENTIDAD PRIVADA NO EDITORIAL,INGLÉS,Conservación del agua,1,PROGRAMA DE LAS NACIONES UNIDAS PARA EL DESARROLLO::1
Ecuador,2013,TODOS,ENTIDAD PRIVADA NO EDITORIAL,INGLÉS,Estudio y enseñanza de la educación,1,ASOCIACION FLAMENCA DE COOPERACION AL DESARROLLO Y ASISTENCIA TECNICA::1
Ecuador,2013,TODOS,ENTIDAD PRIVADA NO EDITORIAL,ITALIANO,Conceptos de Dios,4,CONGREGACION DE LOS MISIONEROS COMBONIANOS DEL CORAZON DE JESUS::4
Ecuador,2013,TODOS,ENTIDAD PRIVADA NO EDITORIAL,ITALIANO,Literatura piadosa,2,CONGREGACION DE LOS MISIONEROS COMBONIANOS DEL CORAZON DE JESUS::2
Ecuador,2013,TODOS,ENTIDAD PRIVADA NO EDITORIAL,PORTUGUÉS,Mujeres,1,OXFAM INTERMON::1
Ecuador,2013,TODOS,ENTIDAD PÚBLICA,ESPAÑOL,Desarrollo,1,SECTOR PUBLICO GUBERNAMENTAL::1
Ecuador,2013,TODOS,ENTIDAD PÚBLICA,ESPAÑOL,Galerías. museos. colecciones privadas,1,SECTOR PUBLICO GUBERNAMENTAL::1
Ecuador,2013,TODOS,ENTIDAD PÚBLICA,ESPAÑOL,Historia general de África,1,SECTOR PUBLICO GUBERNAMENTAL::1
Ecuador,2013,TODOS,ENTIDAD PÚBLICA,ESPAÑOL,Poesía española,1,SECTOR PUBLICO GUBERNAMENTAL::1
Ecuador,2013,TODOS,ENTIDAD PÚBLICA,ESPAÑOL,Publicación,1,DIRECCION DEL PARQUE NACIONAL GALAPAGOS::1
Ecuador,2013,TODOS,ENTIDAD PÚBLICA,ESPAÑOL,Tratamiento histórico. geográfico. de personas en la fotografía,1,SECTOR PUBLICO GUBERNAMENTAL::1
Ecuador,2013,TODOS,OTROS,LENGUA NO DETERMINADA,Fotografía y fotografías,1,TRAMA DISENO S. A.::1
Ecuador,2013,TODOS,TODOS,ESPAÑOL,Historia natural,1,"ARCE MONCADA, MARIA FERNANDA::1"
Ecuador,2013,TODOS,TODOS,ESPAÑOL,Investigación,2,ORGANIZACION LATINOAMERICANA DE ENERGIA::2
Ecuador,2013,TODOS,TODOS,ESPAÑOL,Literatura infantil,10,VEBODI::10
Ecuador,2013,TODOS,TODOS,ESPAÑOL,Recursos naturales y energía,3,"ABRIL OJEDA, GALO ELISEO::1~~INSTITUTO LATINOAMERICANO DE INVESTIGACIONES SOCIALES - ILDIS::1~~SPECK FERBER, ALOIS HANSPETER::1"
Ecuador,2013,TODOS,TODOS,FRANCÉS,Arqueología,1,EDICIONES ABYA-YALA::1
Ecuador,2013,TODOS,TODOS,INGLÉS,Ciencia política (Política y gobierno),1,INSTITUTO DE ALTOS ESTUDIOS NACIONALES::1
Ecuador,2013,TODOS,TODOS,INGLÉS,Conservación del agua,1,PROGRAMA DE LAS NACIONES UNIDAS PARA EL DESARROLLO::1
Ecuador,2013,TODOS,TODOS,INGLÉS,Historia natural,1,"ARCE MONCADA, MARIA FERNANDA::1"
Ecuador,2013,TODOS,TODOS,INGLÉS,Investigación,1,UNIVERSIDAD INTERNACIONAL SEK::1
Ecuador,2013,TODOS,TODOS,INGLÉS,Literatura infantil,13,EDICIONES MACRO::13
Ecuador,2013,TODOS,TODOS,INGLÉS,Mujeres,1,FACULTAD LATINOAMERICANA DE CIENCIAS SOCIALES - FLACSO::1
Ecuador,2013,TODOS,TODOS,ITALIANO,Conceptos de Dios,4,CONGREGACION DE LOS MISIONEROS COMBONIANOS DEL CORAZON DE JESUS::4
Ecuador,2013,TODOS,TODOS,ITALIANO,Literatura piadosa,2,CONGREGACION DE LOS MISIONEROS COMBONIANOS DEL CORAZON DE JESUS::2
Ecuador,2013,TODOS,TODOS,PORTUGUÉS,Mujeres,1,OXFAM INTERMON::1
Ecuador,2014,0 - Generalidades,ENTIDAD PÚBLICA,LENGUA NO DETERMINADA,Vida intelectual,1,SECTOR PUBLICO GUBERNAMENTAL::1
Ecuador,2014,0 - Generalidades,TODOS,LENGUA NO DETERMINADA,Vida intelectual,1,SECTOR PUBLICO GUBERNAMENTAL::1
Ecuador,2014,100 - Filosofía y psicología,AMBAS,ESPAÑOL,Percepción. movimiento. emociones. impulsos,1,GRUPO SANTILLANA::1
Ecuador,2014,100 - Filosofía y psicología,AMBAS,INGLÉS,Metafísica,1,ESPACIO COSMICO::1
Ecuador,2014,100 - Filosofía y psicología,AMBAS,INGLÉS,Ética (Filosofía moral),1,EDICIONES CRISTIANAS DEL AZUAY::1
Ecuador,2014,100 - Filosofía y psicología,AUTOR-EDITOR,LENGUA NO DETERMINADA,Ética (Filosofía moral),1,"GARCIA ASTUDILLO, EDWIN VINICIO::1"
Ecuador,2014,100 - Filosofía y psicología,EDITORIAL COMERCIAL,ESPAÑOL,Percepción. movimiento. emociones. impulsos,1,GRUPO SANTILLANA::1
Ecuador,2014,100 - Filosofía y psicología,EDITORIAL COMERCIAL,INGLÉS,Metafísica,1,ESPACIO COSMICO::1
Ecuador,2014,100 - Filosofía y psicología,EDITORIAL COMERCIAL,INGLÉS,Ética (Filosofía moral),1,EDICIONES CRISTIANAS DEL AZUAY::1
Ecuador,2014,100 - Filosofía y psicología,TODOS,ESPAÑOL,Percepción. movimiento. emociones. impulsos,1,GRUPO SANTILLANA::1
Ecuador,2014,100 - Filosofía y psicología,TODOS,INGLÉS,Metafísica,1,ESPACIO COSMICO::1
Ecuador,2014,100 - Filosofía y psicología,TODOS,INGLÉS,Ética (Filosofía moral),1,EDICIONES CRISTIANAS DEL AZUAY::1
Ecuador,2014,100 - Filosofía y psicología,TODOS,LENGUA NO DETERMINADA,Ética (Filosofía moral),1,"GARCIA ASTUDILLO, EDWIN VINICIO::1"
Ecuador,2014,200 - Religión,AMBAS,INGLÉS,Filosofía y teoría de la religión,1,EDICIONES ABYA-YALA::1
Ecuador,2014,200 - Religión,AUTOR-EDITOR,LENGUA NO DETERMINADA,Apócrifos y pseudoepígrafes,1,"VEGA HERRERA, NIXON REBELO::1"
Ecuador,2014,200 - Religión,EDITORIAL COMERCIAL,INGLÉS,Filosofía y teoría de la religión,1,EDICIONES ABYA-YALA::1
Ecuador,2014,200 - Religión,ENTIDAD PRIVADA NO EDITORIAL,ITALIANO,Conceptos de Dios,11,CONGREGACION DE LOS MISIONEROS COMBONIANOS DEL CORAZON DE JESUS::11
Ecuador,2014,200 - Religión,TODOS,INGLÉS,Filosofía y teoría de la religión,1,EDICIONES ABYA-YALA::1
Ecuador,2014,200 - Religión,TODOS,ITALIANO,Conceptos de Dios,11,CONGREGACION DE LOS MISIONEROS COMBONIANOS DEL CORAZON DE JESUS::11
Ecuador,2014,200 - Religión,TODOS,LENGUA NO DETERMINADA,Apócrifos y pseudoepígrafes,1,"VEGA HERRERA, NIXON REBELO::1"
Ecuador,2014,300 - Ciencias sociales,AMBAS,ALEMÁN,Desarrollo,1,EDICIONES ABYA-YALA::1
Ecuador,2014,300 - Ciencias sociales,AMBAS,ESPAÑOL,Interacción social,1,FUNDACION EDUCATIVA MONS. CANDIDO RADA::1
Ecuador,2014,300 - Ciencias sociales,AMBAS,INGLÉS,Comunicación social,1,EDICIONES ABYA-YALA::1
Ecuador,2014,300 - Ciencias sociales,AMBAS,INGLÉS,Sociología y antropología,3,EDICIONES ABYA-YALA::2~~FACULTAD LATINOAMERICANA DE CIENCIAS SOCIALES - FLACSO::1
Ecuador,2014,300 - Ciencias sociales,AMBAS,ITALIANO,Procesos sociales,1,EDICIONES ABYA-YALA::1
Ecuador,2014,300 - Ciencias sociales,EDITORIAL COMERCIAL,ALEMÁN,Desarrollo,1,EDICIONES ABYA-YALA::1
Ecuador,2014,300 - Ciencias sociales,EDITORIAL COMERCIAL,INGLÉS,Comunicación social,1,EDICIONES ABYA-YALA::1
Ecuador,2014,300 - Ciencias sociales,EDITORIAL COMERCIAL,INGLÉS,Sociología y antropología,2,EDICIONES ABYA-YALA::2
Ecuador,2014,300 - Ciencias sociales,EDITORIAL COMERCIAL,ITALIANO,Procesos sociales,1,EDICIONES ABYA-YALA::1
Ecuador,2014,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,ESPAÑOL,Interacción social,1,FUNDACION EDUCATIVA MONS. CANDIDO RADA::1
Ecuador,2014,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,INGLÉS,Sociología y antropología,1,FACULTAD LATINOAMERICANA DE CIENCIAS SOCIALES - FLACSO::1
Ecuador,2014,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,FRANCÉS,Economía,1,INSTITUTO DE ALTOS ESTUDIOS NACIONALES::1
Ecuador,2014,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,INGLÉS,Comunicación social,1,FUNDACION INNOVACION Y DESARROLLO::1
Ecuador,2014,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,INGLÉS,Derechos civiles y políticos,1,INSTITUTO DE ALTOS ESTUDIOS NACIONALES::1
Ecuador,2014,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,INGLÉS,Economía,2,INSTITUTO DE ALTOS ESTUDIOS NACIONALES::2
Ecuador,2014,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,INGLÉS,Filosofía y teoría del Derecho,1,INSTITUTO DE ALTOS ESTUDIOS NACIONALES::1
Ecuador,2014,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,INGLÉS,Ideologías políticas,1,INSTITUTO DE ALTOS ESTUDIOS NACIONALES::1
Ecuador,2014,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,INGLÉS,Política exterior y temas específicos en las relaciones internacionales,1,INSTITUTO DE ALTOS ESTUDIOS NACIONALES::1
Ecuador,2014,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,INGLÉS,Relación del estado con grupos organizados,1,INSTITUTO DE ALTOS ESTUDIOS NACIONALES::1
Ecuador,2014,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,INGLÉS,Sociología y antropología,4,INSTITUTO DE ALTOS ESTUDIOS NACIONALES::4
Ecuador,2014,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,ITALIANO,El proceso político,1,INSTITUTO DE ALTOS ESTUDIOS NACIONALES::1
Ecuador,2014,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,PORTUGUÉS,El proceso político,1,INSTITUTO DE ALTOS ESTUDIOS NACIONALES::1
Ecuador,2014,300 - Ciencias sociales,ENTIDAD PÚBLICA,ESPAÑOL,Desarrollo,1,SECTOR PUBLICO GUBERNAMENTAL::1
Ecuador,2014,300 - Ciencias sociales,ENTIDAD PÚBLICA,ESPAÑOL,Sociología y antropología,3,SECTOR PUBLICO GUBERNAMENTAL::3
Ecuador,2014,300 - Ciencias sociales,TODOS,ALEMÁN,Desarrollo,1,EDICIONES ABYA-YALA::1
Ecuador,2014,300 - Ciencias sociales,TODOS,ESPAÑOL,Desarrollo,1,SECTOR PUBLICO GUBERNAMENTAL::1
Ecuador,2014,300 - Ciencias sociales,TODOS,ESPAÑOL,Interacción social,1,FUNDACION EDUCATIVA MONS. CANDIDO RADA::1
Ecuador,2014,300 - Ciencias sociales,TODOS,ESPAÑOL,Sociología y antropología,3,SECTOR PUBLICO GUBERNAMENTAL::3
Ecuador,2014,300 - Ciencias sociales,TODOS,FRANCÉS,Economía,1,INSTITUTO DE ALTOS ESTUDIOS NACIONALES::1
Ecuador,2014,300 - Ciencias sociales,TODOS,INGLÉS,Comunicación social,2,EDICIONES ABYA-YALA::1~~FUNDACION INNOVACION Y DESARROLLO::1
Ecuador,2014,300 - Ciencias sociales,TODOS,INGLÉS,Derechos civiles y políticos,1,INSTITUTO DE ALTOS ESTUDIOS NACIONALES::1
Ecuador,2014,300 - Ciencias sociales,TODOS,INGLÉS,Economía,2,INSTITUTO DE ALTOS ESTUDIOS NACIONALES::2
Ecuador,2014,300 - Ciencias sociales,TODOS,INGLÉS,Filosofía y teoría del Derecho,1,INSTITUTO DE ALTOS ESTUDIOS NACIONALES::1
Ecuador,2014,300 - Ciencias sociales,TODOS,INGLÉS,Ideologías políticas,1,INSTITUTO DE ALTOS ESTUDIOS NACIONALES::1
Ecuador,2014,300 - Ciencias sociales,TODOS,INGLÉS,Política exterior y temas específicos en las relaciones internacionales,1,INSTITUTO DE ALTOS ESTUDIOS NACIONALES::1
Ecuador,2014,300 - Ciencias sociales,TODOS,INGLÉS,Sociología y antropología,7,INSTITUTO DE ALTOS ESTUDIOS NACIONALES::4~~EDICIONES ABYA-YALA::2~~FACULTAD LATINOAMERICANA DE CIENCIAS SOCIALES - FLACSO::1
Ecuador,2014,300 - Ciencias sociales,TODOS,ITALIANO,El proceso político,1,INSTITUTO DE ALTOS ESTUDIOS NACIONALES::1
Ecuador,2014,300 - Ciencias sociales,TODOS,PORTUGUÉS,El proceso político,1,INSTITUTO DE ALTOS ESTUDIOS NACIONALES::1
Ecuador,2014,400 - Lenguas,AUTOR-EDITOR,ESPAÑOL,Educación. investigación estudios relacionados con las lenguas,2,"CORDOVA YAMBERLA, LUIS FABIAN::2"
Ecuador,2014,400 - Lenguas,TODOS,ESPAÑOL,Educación. investigación estudios relacionados con las lenguas,2,"CORDOVA YAMBERLA, LUIS FABIAN::2"
Ecuador,2014,500 - Ciencias naturales y matemáticas,ENTIDAD PÚBLICA,INGLÉS,Lípidos,1,SECTOR PUBLICO GUBERNAMENTAL::1
Ecuador,2014,500 - Ciencias naturales y matemáticas,TODOS,INGLÉS,Lípidos,1,SECTOR PUBLICO GUBERNAMENTAL::1
Ecuador,2014,600 - Tecnología (Ciencias aplicadas),AUTOR-EDITOR,INGLÉS,Educación. investigación. temas relacionados con la agricultura,1,"TEODORESCU, GABRIELA::1"
Ecuador,2014,600 - Tecnología (Ciencias aplicadas),AUTOR-EDITOR,LENGUA NO DETERMINADA,Educación. investigación. temas relacionados con la tecnología,1,"CABANILLA GUERRA, GALO ERNESTO::1"
Ecuador,2014,600 - Tecnología (Ciencias aplicadas),TODOS,INGLÉS,Educación. investigación. temas relacionados con la agricultura,1,"TEODORESCU, GABRIELA::1"
Ecuador,2014,600 - Tecnología (Ciencias aplicadas),TODOS,LENGUA NO DETERMINADA,Educación. investigación. temas relacionados con la tecnología,1,"CABANILLA GUERRA, GALO ERNESTO::1"
Ecuador,2014,700 - Las Artes Bellas artes y artes decorativas,AUTOR-EDITOR,LENGUA NO DETERMINADA,Fotografía y fotografías,1,"ALVEAR TRONCOSO, JORGE IVAN ANTONIO::1"
Ecuador,2014,700 - Las Artes Bellas artes y artes decorativas,OTROS,LENGUA NO DETERMINADA,Arquitectura,1,TRAMA DISENO S. A.::1
Ecuador,2014,700 - Las Artes Bellas artes y artes decorativas,TODOS,LENGUA NO DETERMINADA,Arquitectura,1,TRAMA DISENO S. A.::1
Ecuador,2014,700 - Las Artes Bellas artes y artes decorativas,TODOS,LENGUA NO DETERMINADA,Fotografía y fotografías,1,"ALVEAR TRONCOSO, JORGE IVAN ANTONIO::1"
Ecuador,2014,800 - Literatura y retórica,AMBAS,ESPAÑOL,Literatura infantil,7,VEBODI::7
Ecuador,2014,800 - Literatura y retórica,AMBAS,INGLÉS,Teatro inglés,1,GRUPO SANTILLANA::1
Ecuador,2014,800 - Literatura y retórica,AMBAS,QUECHUA,Literaturas nativas sudamericanas,1,UNIVERSIDAD CATOLICA DE CUENCA::1
Ecuador,2014,800 - Literatura y retórica,AUTOR-EDITOR,ESPAÑOL,Literaturas española y portuguesa,1,"TUSA JUMBO, FERNANDA ESPERANZA::1"
Ecuador,2014,800 - Literatura y retórica,AUTOR-EDITOR,INGLÉS,Literatura infantil,1,"GONZALEZ FLORES, EDISON SANTIAGO::1"
Ecuador,2014,800 - Literatura y retórica,EDITORIAL COMERCIAL,ESPAÑOL,Literatura infantil,7,VEBODI::7
Ecuador,2014,800 - Literatura y retórica,EDITORIAL COMERCIAL,INGLÉS,Teatro inglés,1,GRUPO SANTILLANA::1
Ecuador,2014,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,QUECHUA,Literaturas nativas sudamericanas,1,UNIVERSIDAD CATOLICA DE CUENCA::1
Ecuador,2014,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,INGLÉS,Poesía española,3,TARJEAL CIA. LTDA.::3
Ecuador,2014,800 - Literatura y retórica,TODOS,ESPAÑOL,Literatura infantil,7,VEBODI::7
Ecuador,2014,800 - Literatura y retórica,TODOS,ESPAÑOL,Literaturas española y portuguesa,1,"TUSA JUMBO, FERNANDA ESPERANZA::1"
Ecuador,2014,800 - Literatura y retórica,TODOS,INGLÉS,Literatura infantil,1,"GONZALEZ FLORES, EDISON SANTIAGO::1"
Ecuador,2014,800 - Literatura y retórica,TODOS,INGLÉS,Poesía española,3,TARJEAL CIA. LTDA.::3
Ecuador,2014,800 - Literatura y retórica,TODOS,INGLÉS,Teatro inglés,1,GRUPO SANTILLANA::1
Ecuador,2014,800 - Literatura y retórica,TODOS,QUECHUA,Literaturas nativas sudamericanas,1,UNIVERSIDAD CATOLICA DE CUENCA::1
Ecuador,2014,900 - Geografía e historia,AMBAS,ESPAÑOL,Educación. investigación. temas relacionados con la Historia,1,EDICIONES DIGITALES LEPANTOEEV CIA. LTDA.::1
Ecuador,2014,900 - Geografía e historia,AMBAS,INGLÉS,Historia de Ecuador,1,CORPORACION EDITORA NACIONAL::1
Ecuador,2014,900 - Geografía e historia,EDITORIAL COMERCIAL,ESPAÑOL,Educación. investigación. temas relacionados con la Historia,1,EDICIONES DIGITALES LEPANTOEEV CIA. LTDA.::1
Ecuador,2014,900 - Geografía e historia,EDITORIAL COMERCIAL,INGLÉS,Historia de Ecuador,1,CORPORACION EDITORA NACIONAL::1
Ecuador,2014,900 - Geografía e historia,TODOS,ESPAÑOL,Educación. investigación. temas relacionados con la Historia,1,EDICIONES DIGITALES LEPANTOEEV CIA. LTDA.::1
Ecuador,2014,900 - Geografía e historia,TODOS,INGLÉS,Historia de Ecuador,1,CORPORACION EDITORA NACIONAL::1
Ecuador,2014,TODOS,AMBAS,ALEMÁN,Desarrollo,1,EDICIONES ABYA-YALA::1
Ecuador,2014,TODOS,AMBAS,ESPAÑOL,Educación. investigación. temas relacionados con la Historia,1,EDICIONES DIGITALES LEPANTOEEV CIA. LTDA.::1
Ecuador,2014,TODOS,AMBAS,ESPAÑOL,Interacción social,1,FUNDACION EDUCATIVA MONS. CANDIDO RADA::1
Ecuador,2014,TODOS,AMBAS,ESPAÑOL,Literatura infantil,7,VEBODI::7
Ecuador,2014,TODOS,AMBAS,INGLÉS,Comunicación social,1,EDICIONES ABYA-YALA::1
Ecuador,2014,TODOS,AMBAS,INGLÉS,Filosofía y teoría de la religión,1,EDICIONES ABYA-YALA::1
Ecuador,2014,TODOS,AMBAS,INGLÉS,Historia de Ecuador,1,CORPORACION EDITORA NACIONAL::1
Ecuador,2014,TODOS,AMBAS,INGLÉS,Metafísica,1,ESPACIO COSMICO::1
Ecuador,2014,TODOS,AMBAS,INGLÉS,Sociología y antropología,3,EDICIONES ABYA-YALA::2~~FACULTAD LATINOAMERICANA DE CIENCIAS SOCIALES - FLACSO::1
Ecuador,2014,TODOS,AMBAS,QUECHUA,Literaturas nativas sudamericanas,1,UNIVERSIDAD CATOLICA DE CUENCA::1
Ecuador,2014,TODOS,AUTOR-EDITOR,ESPAÑOL,Educación. investigación estudios relacionados con las lenguas,2,"CORDOVA YAMBERLA, LUIS FABIAN::2"
Ecuador,2014,TODOS,AUTOR-EDITOR,ESPAÑOL,Literaturas española y portuguesa,1,"TUSA JUMBO, FERNANDA ESPERANZA::1"
Ecuador,2014,TODOS,AUTOR-EDITOR,INGLÉS,Educación. investigación. temas relacionados con la agricultura,1,"TEODORESCU, GABRIELA::1"
Ecuador,2014,TODOS,AUTOR-EDITOR,INGLÉS,Literatura infantil,1,"GONZALEZ FLORES, EDISON SANTIAGO::1"
Ecuador,2014,TODOS,AUTOR-EDITOR,LENGUA NO DETERMINADA,Apócrifos y pseudoepígrafes,1,"VEGA HERRERA, NIXON REBELO::1"
Ecuador,2014,TODOS,AUTOR-EDITOR,LENGUA NO DETERMINADA,Educación. investigación. temas relacionados con la tecnología,1,"CABANILLA GUERRA, GALO ERNESTO::1"
Ecuador,2014,TODOS,AUTOR-EDITOR,LENGUA NO DETERMINADA,Fotografía y fotografías,1,"ALVEAR TRONCOSO, JORGE IVAN ANTONIO::1"
Ecuador,2014,TODOS,AUTOR-EDITOR,LENGUA NO DETERMINADA,Ética (Filosofía moral),1,"GARCIA ASTUDILLO, EDWIN VINICIO::1"
Ecuador,2014,TODOS,EDITORIAL COMERCIAL,ALEMÁN,Desarrollo,1,EDICIONES ABYA-YALA::1
Ecuador,2014,TODOS,EDITORIAL COMERCIAL,ESPAÑOL,Educación. investigación. temas relacionados con la Historia,1,EDICIONES DIGITALES LEPANTOEEV CIA. LTDA.::1
Ecuador,2014,TODOS,EDITORIAL COMERCIAL,ESPAÑOL,Literatura infantil,7,VEBODI::7
Ecuador,2014,TODOS,EDITORIAL COMERCIAL,ESPAÑOL,Percepción. movimiento. emociones. impulsos,1,GRUPO SANTILLANA::1
Ecuador,2014,TODOS,EDITORIAL COMERCIAL,INGLÉS,Comunicación social,1,EDICIONES ABYA-YALA::1
Ecuador,2014,TODOS,EDITORIAL COMERCIAL,INGLÉS,Filosofía y teoría de la religión,1,EDICIONES ABYA-YALA::1
Ecuador,2014,TODOS,EDITORIAL COMERCIAL,INGLÉS,Historia de Ecuador,1,CORPORACION EDITORA NACIONAL::1
Ecuador,2014,TODOS,EDITORIAL COMERCIAL,INGLÉS,Metafísica,1,ESPACIO COSMICO::1
Ecuador,2014,TODOS,EDITORIAL COMERCIAL,INGLÉS,Sociología y antropología,2,EDICIONES ABYA-YALA::2
Ecuador,2014,TODOS,EDITORIAL COMERCIAL,ITALIANO,Procesos sociales,1,EDICIONES ABYA-YALA::1
Ecuador,2014,TODOS,EDITORIAL UNIVERSITARIA,ESPAÑOL,Interacción social,1,FUNDACION EDUCATIVA MONS. CANDIDO RADA::1
Ecuador,2014,TODOS,EDITORIAL UNIVERSITARIA,INGLÉS,Sociología y antropología,1,FACULTAD LATINOAMERICANA DE CIENCIAS SOCIALES - FLACSO::1
Ecuador,2014,TODOS,EDITORIAL UNIVERSITARIA,QUECHUA,Literaturas nativas sudamericanas,1,UNIVERSIDAD CATOLICA DE CUENCA::1
Ecuador,2014,TODOS,ENTIDAD PRIVADA NO EDITORIAL,FRANCÉS,Economía,1,INSTITUTO DE ALTOS ESTUDIOS NACIONALES::1
Ecuador,2014,TODOS,ENTIDAD PRIVADA NO EDITORIAL,INGLÉS,Comunicación social,1,FUNDACION INNOVACION Y DESARROLLO::1
Ecuador,2014,TODOS,ENTIDAD PRIVADA NO EDITORIAL,INGLÉS,Derechos civiles y políticos,1,INSTITUTO DE ALTOS ESTUDIOS NACIONALES::1
Ecuador,2014,TODOS,ENTIDAD PRIVADA NO EDITORIAL,INGLÉS,Economía,2,INSTITUTO DE ALTOS ESTUDIOS NACIONALES::2
Ecuador,2014,TODOS,ENTIDAD PRIVADA NO EDITORIAL,INGLÉS,Filosofía y teoría del Derecho,1,INSTITUTO DE ALTOS ESTUDIOS NACIONALES::1
Ecuador,2014,TODOS,ENTIDAD PRIVADA NO EDITORIAL,INGLÉS,Ideologías políticas,1,INSTITUTO DE ALTOS ESTUDIOS NACIONALES::1
Ecuador,2014,TODOS,ENTIDAD PRIVADA NO EDITORIAL,INGLÉS,Poesía española,3,TARJEAL CIA. LTDA.::3
Ecuador,2014,TODOS,ENTIDAD PRIVADA NO EDITORIAL,INGLÉS,Política exterior y temas específicos en las relaciones internacionales,1,INSTITUTO DE ALTOS ESTUDIOS NACIONALES::1
Ecuador,2014,TODOS,ENTIDAD PRIVADA NO EDITORIAL,INGLÉS,Sociología y antropología,4,INSTITUTO DE ALTOS ESTUDIOS NACIONALES::4
Ecuador,2014,TODOS,ENTIDAD PRIVADA NO EDITORIAL,ITALIANO,Conceptos de Dios,11,CONGREGACION DE LOS MISIONEROS COMBONIANOS DEL CORAZON DE JESUS::11
Ecuador,2014,TODOS,ENTIDAD PRIVADA NO EDITORIAL,ITALIANO,El proceso político,1,INSTITUTO DE ALTOS ESTUDIOS NACIONALES::1
Ecuador,2014,TODOS,ENTIDAD PRIVADA NO EDITORIAL,PORTUGUÉS,El proceso político,1,INSTITUTO DE ALTOS ESTUDIOS NACIONALES::1
Ecuador,2014,TODOS,ENTIDAD PÚBLICA,ESPAÑOL,Desarrollo,1,SECTOR PUBLICO GUBERNAMENTAL::1
Ecuador,2014,TODOS,ENTIDAD PÚBLICA,ESPAÑOL,Sociología y antropología,3,SECTOR PUBLICO GUBERNAMENTAL::3
Ecuador,2014,TODOS,ENTIDAD PÚBLICA,INGLÉS,Lípidos,1,SECTOR PUBLICO GUBERNAMENTAL::1
Ecuador,2014,TODOS,ENTIDAD PÚBLICA,LENGUA NO DETERMINADA,Vida intelectual,1,SECTOR PUBLICO GUBERNAMENTAL::1
Ecuador,2014,TODOS,OTROS,LENGUA NO DETERMINADA,Arquitectura,1,TRAMA DISENO S. A.::1
Ecuador,2014,TODOS,TODOS,ALEMÁN,Desarrollo,1,EDICIONES ABYA-YALA::1
Ecuador,2014,TODOS,TODOS,ESPAÑOL,Desarrollo,1,SECTOR PUBLICO GUBERNAMENTAL::1
Ecuador,2014,TODOS,TODOS,ESPAÑOL,Educación. investigación estudios relacionados con las lenguas,2,"CORDOVA YAMBERLA, LUIS FABIAN::2"
Ecuador,2014,TODOS,TODOS,ESPAÑOL,Literatura infantil,7,VEBODI::7
Ecuador,2014,TODOS,TODOS,ESPAÑOL,Sociología y antropología,3,SECTOR PUBLICO GUBERNAMENTAL::3
Ecuador,2014,TODOS,TODOS,FRANCÉS,Economía,1,INSTITUTO DE ALTOS ESTUDIOS NACIONALES::1
Ecuador,2014,TODOS,TODOS,INGLÉS,Comunicación social,2,EDICIONES ABYA-YALA::1~~FUNDACION INNOVACION Y DESARROLLO::1
Ecuador,2014,TODOS,TODOS,INGLÉS,Economía,2,INSTITUTO DE ALTOS ESTUDIOS NACIONALES::2
