PAIS,ANO,DEWEY PRINCIPAL,TIPO_AGENTE,NOMBRE DEWEY,CANTIDAD,TOP_IDIOMAS,TOP_EDITORIALES
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Aspectos específicos de la cultura,6,INGLÉS::4~~ESPAÑOL::1~~FRANCÉS::1,FUNDACION UNIVERSITARIA LOS LIBERTADORES::2~~EL COLEGIO DE MEXICO::1~~JAIME HERNANDEZ OJEDA PRODUCCCIONES EIRL - ARTE SONORO AUSTRAL EDICIONES::1~~PAGINAS DE AGUA SAS::1~~YANEZ ARGUELLO LUIS TADEUS::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Asuntos sociales en el folclor,1,ESPAÑOL::1,GRUPO PLANETA::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,CIENCIAS SOCIALES,273,INGLÉS::148~~FRANCÉS::38~~ESPAÑOL::31,LVM EDITORA LTDA - EPP::29~~EDITORA VOZES::19~~UBU EDITORA LTDA-ME::19~~EDITORA AUTONOMIA LITERARIA LTDA::14~~STARLIN ALTA EDITORA E CONSULTORIA - EIRELI::12
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Cambio social,15,INGLÉS::14~~ALEMÁN::1,"PENGUIN RANDOM HOUSE::3~~CENTRO DE ESTUDIOS DE DERECHO, JUSTICIA Y SOCIEDAD::2~~GRUPO PLANETA::2~~HARPERCOLLINS MEXICO::2~~CAMARA DE SENADORES::1"
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Causas del crimen y de la delincuencia  Antropología criminal,1,PORTUGUÉS::1,CENTRO DE INVESTIGACIONES Y ESTUDIOS SUPERIORES EN ANTROPOLOGIA SOCIAL::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Ciencia política (Política y gobierno),99,INGLÉS::53~~FRANCÉS::25~~ESPAÑOL::7,A. M. PEREZ DANTAS - EDITORA - ME::7~~FONDO DE CULTURA ECONOMICA MEXICO::7~~GRUPO PLANETA::6~~PINO DUARTE MERY PILAR - EDITORIAL SERVILIBROS::6~~UNIVERSIDADE ESTADUAL PAULISTA (UNESP)::6
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Ciencia y tecnología en la escuela primaria   Libros de texto,18,INGLÉS::18,GRUPO SANTILLANA::11~~AVANTGARD EDICIONES S.A.C.::4~~EDITORIAL TRILLAS::2~~ADVANCED MARKETING::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Ciencias de la vida  Biología  Libros de texto,1,INGLÉS::1,GRUPO PLANETA::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Ciencias naturales en la enseñanza media   Libros de texto,7,INGLÉS::7,ARQUETIPO GRUPO EDITORIAL::6~~INSTITUTO COLOMBIANO DE NORMAS TECNICAS Y CERTIFICACION::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Ciencias sociales en la enseñanza media  Libros de texto,2,ESPAÑOL::2,"TD&IS TRAINING, DISTRIBUTION AND INTEGRATED SERVICES::2"
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Ciudadanía y temas relacionados,4,INGLÉS::3~~ESPAÑOL::1,COMISION NACIONAL DE LOS DERECHOS HUMANOS::1~~FUNDACION PANAMERICANA PARA EL DESARROLLO::1~~LIBROS GRANO DE SAL::1~~UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Colecciones de estadística general,6,INGLÉS::3~~ESPAÑOL::2~~ITALIANO::1,"GMT EDITORES LTDA::2~~MINISTERIO DE CIENCIA, TECNOLOGIA Y TELECOMUNICACIONES::2~~IRES, PABLO ARIEL::1~~STARLIN ALTA EDITORA E CONSULTORIA - EIRELI::1"
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Colonización,3,FRANCÉS::2~~ALEMÁN::1,EL COLEGIO DE MEXICO::1~~EL COLEGIO DE MICHOACAN::1~~FONDO DE CULTURA ECONOMICA MEXICO::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Comercio internacional (Comercio exterior),1,FRANCÉS::1,"ESTERAS, DIEGO - ALVAREZ FANEGO, JUAN EZEQUIEL S.H.::1"
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Comercio interno,1,NEERLANDÉS::1,DEDALO S.R.L.::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Comercio. comunicaciones. transporte,36,INGLÉS::33~~LENGUA NO DETERMINADA::2~~ESPAÑOL::1,STARLIN ALTA EDITORA E CONSULTORIA - EIRELI::30~~UNIVERSO DOS LIVROS EDITORA::2~~BAZAR DO TEMPO PRODUCOES E EMPREENDIMENTOS CULTURAIS LTDA.::1~~EDICOES ADUANEIRAS LTDA.::1~~GIANFRANCO ZIONI BETING::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Comunicaciones  Telecomunicación,1,INGLÉS::1,"ESTERAS, DIEGO - ALVAREZ FANEGO, JUAN EZEQUIEL S.H.::1"
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Comunicación postal,1,INGLÉS::1,"PEREZ, PABLO::1"
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Comunicación social,8,FRANCÉS::5~~INGLÉS::2~~ESPAÑOL::1,UNIVERSIDAD DE LIMA::4~~GRUPO PAIDOS::3~~DOFISCAL EDITORES::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Comunidades,2,INGLÉS::2,VICEPRESIDENCIA DEL ESTADO PLURINACIONAL::2
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Conflicto,4,INGLÉS::2~~CHINO::1~~FRANCÉS::1,FONDO DE CULTURA ECONOMICA MEXICO::1~~GRUPO PLANETA::1~~LOM EDICIONES::1~~TOTAL BOOK::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Contenido,2,ESPAÑOL::2,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY::2
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Costumbres. etiqueta. folclor,17,INGLÉS::9~~PORTUGUÉS::3~~ESPAÑOL::2,"VIGILANTES DO PESO MARKETING S/A::5~~EDITORA GUIA LTDA::2~~SERVICO SOCIAL DA INDUSTRIA::2~~ACT COMUNICACAO VISUAL LTDA-ME::1~~DUFOURQ, FELIX ESTEBAN::1"
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Cultura e instituciones,10,INGLÉS::4~~ESPAÑOL::3~~PORTUGUÉS::2,EDITORA SCHWARCZ::2~~GRUPO PAIDOS::2~~UNIVERSIDAD AUTONOMA DE OCCIDENTE::2~~CENTRO DE ESTUDIOS ANTROPOLOGICOS DE LA UNIVERSIDAD CATOLICA (CEADUC)::1~~QUADRANTE EDITORA::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Delitos criminales,4,INGLÉS::3~~ESPAÑOL::1,GRUPO PLANETA::2~~EL COLEGIO DE MEXICO::1~~GRUPO PAIDOS::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Democracias modernas,1,INGLÉS::1,FONDO DE CULTURA ECONOMICA MEXICO::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Derecho,111,INGLÉS::33~~ESPAÑOL::17~~ITALIANO::17,PALESTRA EDITORES S.A.C.::14~~EDITORA D'PLACIDO::7~~ARRAES EDITORES LTDA::6~~JURUA EDITORA::6~~TIRANT LO BLANCH::5
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Derecho constitucional y administrativo,18,ESPAÑOL::10~~INGLÉS::4~~ITALIANO::2,SUPREMA CORTE DE JUSTICIA DE LA NACION::12~~PALESTRA EDITORES S.A.C.::3~~DERECHO GLOBAL EDITORES::1~~FUNDACION UNIVERSIDAD EXTERNADO DE COLOMBIA::1~~INSTITUTO DE ESTUDIOS DE LA SOCIEDAD::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Derecho en la enseñanza media  Libros de texto,2,INGLÉS::2,"ORGANIZACAO DAS NACOES UNIDAS PARA A EDUCACAO, A CIENCIA E A CULTURA::2"
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Derecho internacional,3,PORTUGUÉS::3,SIGLO DEL HOMBRE EDITORES LTDA::3
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Derecho laboral. social. educativo. cultural,2,INGLÉS::2,"COMISION NACIONAL DE LOS DERECHOS HUMANOS::1~~ELIA, RICARDO HORACIO::1"
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Derecho militar. tributario. mercantil. industrial,3,ESPAÑOL::1~~INGLÉS::1~~LATÍN::1,DOFISCAL EDITORES::1~~MARINA DE GUERRA DEL PERU::1~~UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Derecho penal,6,ALEMÁN::4~~ITALIANO::1~~PERSA::1,INSTITUTO NACIONAL DE CIENCIAS PENALES::3~~ASOCIACION CIVIL CULTURAL YERRAHI PARA LA DIFUSION DEL ISLAM::1~~FLORES EDITOR Y DISTRIBUIDOR::1~~INSTITUTO PACIFICO S.A.C.::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Derecho privado,4,ESPAÑOL::2~~INGLÉS::2,ASOCIACION ISRAELITA ARGENTINA TZEIRE AGUDATH JABAD::2~~UNIVERSIDAD CATOLICA DE COLOMBIA::2
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Derecho social y relaciones culturales,1,ESPAÑOL::1,PROVEEDORA GRAFICA DE OAXACA::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Derechos civiles y políticos,2,ALEMÁN::1~~FRANCÉS::1,EDICIONES TECOLOTE::1~~EDITORIAL TEMIS::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Derechos de la mujer,1,NORUEGO::1,FINEO::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Desarrollo,6,ESPAÑOL::4~~INGLÉS::2,"FUNDACION FRIEDRICH EBERT::3~~LIBROS GRANO DE SAL::2~~ZENA GIRALDO, SANDRA ANGELITA::1"
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Desarrollo y crecimiento económicos,4,INGLÉS::3~~FRANCÉS::1,GRUPO PAIDOS::1~~GRUPO PLANETA::1~~UNIVERSIDAD AUTONOMA DE CHIAPAS::1~~UNIVERSIDAD DEL VALLE::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Dinero,3,INGLÉS::3,EDITORIAL JOHANN GEORG HAMANN::1~~EDITORIAL TRILLAS::1~~GRUPO PAIDOS::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Diplomacia,1,ESPAÑOL::1,SECRETARIA DE RELACIONES EXTERIORES::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Ecología humana,2,FRANCÉS::2,BIFURCACIONES LTDA.::2
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Economía,102,INGLÉS::71~~ESPAÑOL::9~~PORTUGUÉS::7,STARLIN ALTA EDITORA E CONSULTORIA - EIRELI::21~~GRUPO PLANETA::7~~GRUPO PAIDOS::6~~CENTRO DE ESTUDIOS MONETARIOS LATINOAMERICANOS::4~~ASOCIACION SOCIEDAD BIBLICA ARGENTINA::3
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Economía de la producción general,1,INGLÉS::1,EDITORIAL TRILLAS::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Economía de la tierra y de la energía,2,ESPAÑOL::1~~INGLÉS::1,FUNDACION GLOBAL DEMOCRACIA Y DESARROLLO::1~~PROFONANPE::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Economía financiera,3,INGLÉS::3,EL MERCURIO S.A.P.::2~~EDITORA SCHWARCZ::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Economía laboral,5,INGLÉS::3~~ESPAÑOL::2,GRUPO PAIDOS::2~~EDITORIAL OCEANO::1~~RED MERCOSUR DE INVESTIGACION::1~~UNIVERSIDAD NACIONAL EXPERIMENTAL RAFAEL MARIA BARALT::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Educación,768,INGLÉS::550~~LENGUA NO DETERMINADA::60~~ESPAÑOL::58,TODOLIVRO::283~~HAPPY BOOKYS EDITORA LTDA.::125~~EDITORA RIDEEL::66~~COLOFON::23~~BOM BOM BOOK'S LTDA::22
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Educación especial,2,INGLÉS::2,BRAUN GUILLEN MONICA ILIANA::1~~HARPERCOLLINS MEXICO::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Educación preescolar,216,INGLÉS::138~~FRANCÉS::34~~ALEMÁN::14,DIRECCION GENERAL DE MATERIALES EDUCATIVOS::67~~ADVANCED MARKETING::42~~EDICIONES RAU & BODENBURG LIMITADA::14~~COLOFON::12~~EDITORIAL JUVENTUD::11
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Educación primaria,34,INGLÉS::18~~MULTILINGÜE::7~~FRANCÉS::4,DIRECCION GENERAL DE MATERIALES EDUCATIVOS::12~~DIRECCION GENERAL DE EDUCACION INDIGENA::7~~DISTRIBUIDORA MARIN::2~~EDITORIAL JUVENTUD::2~~GRUPO SM::2
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Educación secundaria,17,INGLÉS::11~~ALEMÁN::2~~FRANCÉS::2,DIRECCION GENERAL DE MATERIALES EDUCATIVOS::8~~EDICIONES PANAMERICANA MEXICO::3~~CIDCLI::1~~EDICIONES LAROUSSE::1~~EDITORIAL JUVENTUD::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Educación superior,7,INGLÉS::4~~ESPAÑOL::1~~FRANCÉS::1,"UNIVERSIDAD DE ANTIOQUIA::2~~FERNANDEZ DIAZ, NICOLAS::1~~FONDO DE CULTURA ECONOMICA MEXICO::1~~ORGANIZACION DE LOS ESTADOS IBEROAMERICANOS PARA LA EDUCACION, LA CIENCIA Y LA CULTURA::1~~TREINTADIEZ S.A.::1"
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,El Estado,2,INGLÉS::1~~PORTUGUÉS::1,CENTRO DE INVESTIGACIONES Y ESTUDIOS SUPERIORES EN ANTROPOLOGIA SOCIAL::1~~EL COLEGIO DE MEXICO::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,El proceso político,4,INGLÉS::4,FONDO DE CULTURA ECONOMICA MEXICO::2~~GRUPO PAIDOS::1~~GRUPO PLANETA::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Emigración,1,RUSO::1,MORENO SOTO DAVID::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Empresas de negocios,19,INGLÉS::16~~ESPAÑOL::3,GRUPO PAIDOS::9~~LID EDITORIAL MEXICANA::4~~GRUPO PLANETA::3~~EDICIONES URANO::1~~JC SAEZ EDITOR SPA::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Energía,1,ESPAÑOL::1,ORGANIZACION LATINOAMERICANA DE ENERGIA::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Esclavitud y emancipación,1,FRANCÉS::1,EDICIONES FONDO DE CULTURA ECONOMICA S.A.S.::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Escuelas y actividades; educación especial,2,ALEMÁN::1~~INGLÉS::1,ASSOCIACAO ANTONIO VIEIRA::1~~COLOFON::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Estadísticas generales de América del Norte,5,FRANCÉS::3~~INGLÉS::2,"SIGLO XXI EDITORES::2~~IRES, PABLO ARIEL::1~~NUIN CECILIA DINA::1~~TREINTADIEZ S.A.::1"
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Estudio y enseñanza de la educación,6,ESPAÑOL::2~~INGLÉS::2~~PORTUGUÉS::2,BONOBOS EDITORES::1~~COLOFON::1~~DIFUNDIR LTDA::1~~EDITORIAL TRILLAS::1~~PAYMAL NOEMI ROSE::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Etiqueta (Modales),2,ESPAÑOL::2,AM EDITORES::2
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Factores que afectan el comportamiento social,5,INGLÉS::4~~ESPAÑOL::1,GRUPO PLANETA::2~~EDITORA PENSAMENTO-CULTRIX::1~~SERVICO SOCIAL DO COMERCIO - SESC - ADMINISTRACAO REGIONAL NO ESTADO DE SAO PAULO::1~~UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Ferias,1,ESPAÑOL::1,PROMEXICO::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Filosofía y teoría del Derecho,10,ITALIANO::5~~INGLÉS::3~~ALEMÁN::1,DERECHO GLOBAL EDITORES::5~~LIBROS GRANO DE SAL::2~~ASSOCIACAO ANTONIO VIEIRA::1~~PALESTRA EDITORES S.A.C.::1~~SUPREMA CORTE DE JUSTICIA DE LA NACION::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Filosofía y teoría. educación para objetivos específicos,4,INGLÉS::3~~ALEMÁN::1,COLOFON::3~~FONDO DE CULTURA ECONOMICA MEXICO::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Folclor,6,INGLÉS::6,"A PAGINA STORE COMERCIO DE LIVROS EIRELLI::2~~TELESCA, ANDRES CARLOS::2~~FERNANDEZ SUBIELA, SANTIAGO JOSE::1~~GRUPO PAIDOS::1"
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Gente joven,144,INGLÉS::131~~FRANCÉS::7~~ALEMÁN::3,"PENGUIN RANDOM HOUSE::134~~GRUPO PLANETA::7~~GRUPO PAIDOS::1~~SEXTIL ONLINE::1~~TAMARA VELEZ, CLARA LUCIA::1"
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Gente joven trabajadora,2,INGLÉS::2,GRUPO PLANETA::2
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Grupos raciales. étnicos. nacionales,2,INGLÉS::2,EDITORIAL RAPANUI PRESS LIMITADA::1~~OFICINA DEL ALTO COMISIONADO DE LAS NACIONES UNIDAS PARA LOS DERECHOS HUMANOS EN COLOMBIA::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Grupos sociales,11,FRANCÉS::3~~ITALIANO::3~~INGLÉS::2,ADRIANA HIDALGO EDITORA S.A.::2~~UNIVERSIDAD NACIONAL DE GENERAL SARMIENTO::2~~EDICIONES GODOT S.R.L::1~~EDITORA BONIFACIO LTDA::1~~EL CUENCO DE PLATA S.R.L.::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Hombres y mujeres,28,INGLÉS::27~~FRANCÉS::1,PENGUIN RANDOM HOUSE::27~~TALLER DE EDICION-ROCCA S.A.::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Ideologías políticas,7,INGLÉS::4~~FRANCÉS::2~~PORTUGUÉS::1,COMERCIALIZADORA CONO SUR LTDA::1~~DIFUNDIR LTDA::1~~EDITORIAL SOLAR SAS::1~~GRUPO PAIDOS::1~~LOM EDICIONES::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Impuestos y tributación,2,ESPAÑOL::2,"CENTRO INTERAMERICANO DE ADMINISTRACIONES TRIBUTARIAS::1~~MINISTERIO DE CIENCIA, TECNOLOGIA Y TELECOMUNICACIONES::1"
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Industrias y servicios secundarios,4,ESPAÑOL::2~~INGLÉS::1~~JAPONÉS::1,GRUPO PLANETA::1~~LETRAS E IMAGENES S.A.C.::1~~NINON LEON DE SALEME::1~~UNIVERSIDAD DE GUADALAJARA::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Inmigración,1,INGLÉS::1,EDICIONES FONDO DE CULTURA ECONOMICA S.A.S.::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Instituciones concernientes a las relaciones de los sexos,2,ALEMÁN::2,EDITORA PENSAMENTO-CULTRIX::2
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Instituciones económicas,1,INGLÉS::1,FUNDACION KONRAD ADENAUER::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Instituciones políticas,3,ESPAÑOL::1~~FRANCÉS::1~~INGLÉS::1,CORPORACION BOGOTANA PARA EL AVANCE DE LA RAZON Y EL LAICISMO::1~~GRUPO PLANETA::1~~INSTITUTO DE ESTUDIOS DE LA SOCIEDAD::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Interacción social,23,INGLÉS::16~~PORTUGUÉS::7,ADVANCED MARKETING::9~~BETH SHALOM::5~~GRUPO PLANETA::4~~EDICIONESAKAL MEXICO::1~~EDITORA SCHWARCZ::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,"Inversiones por campo de inversión, guías de inversión",2,INGLÉS::2,GRUPO PLANETA::2
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Inversión e inversiones,1,INGLÉS::1,CESA - COLEGIO DE ESTUDIOS SUPERIORES DE ADMINISTRACION::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Jueces,1,INGLÉS::1,SUPREMA CORTE DE JUSTICIA DE LA NACION::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Leyes (estatutos). reglamentaciones. jurisprudencia,3,ESPAÑOL::2~~INGLÉS::1,SECRETARIA DE IGUALDAD SUSTANTIVA Y DESARROLLO DE LAS MUJERES MICHOACANAS::2~~ASOCIACION ISRAELITA ARGENTINA TZEIRE AGUDATH JABAD::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Matemáticas en la escuela primaria   Libros de texto,40,INGLÉS::33~~ALEMÁN::6~~ESPAÑOL::1,AVANTGARD EDICIONES S.A.C.::31~~INSTITUTO APOYO::6~~EDITORIAL TRILLAS::1~~GALILEO LIBROS LTDA.::1~~PANAMERICANA LIBRERIA Y PAPELERIA::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Matrimonio y familia,6,INGLÉS::4~~ITALIANO::2,EDITORIAL OCEANO::2~~FONDO DE CULTURA ECONOMICA MEXICO::2~~ASOCIACION LIBRERIA EDITORIAL SALESIANA::1~~UNIVERSIDAD CATOLICA SAN PABLO::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Metrología y estandarización,1,ITALIANO::1,"NOUGUES, MAGDALENA::1"
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Migración y colonización internacionales,3,ESPAÑOL::1~~FRANCÉS::1~~ITALIANO::1,"FERNANDEZ VELIZ, PATRICIA ALEJANDRA::1~~SECCION DE LOS FOCOLARINOS (FOC. MASCULINOS) DE LA OBRA DE MARIA MOV. DE LOS FOCOLARES::1~~UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::1"
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Movimiento de gente,6,ESPAÑOL::5~~ALEMÁN::1,SECRETARIA DE GOBERNACION::3~~EQUIVALENCIAS ARTISTICAS::1~~TOTAL BOOK::1~~UNIVERSIDAD DE CIENCIAS Y ARTES DE CHIAPAS::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Mujeres,35,INGLÉS::22~~ESPAÑOL::7~~ALEMÁN::2,PENGUIN RANDOM HOUSE::15~~GINECOSOFIA EDITORIAL Y DISENO INTEGRAL LTDA.::4~~COMITE DE AMERICA LATINA Y EL CARIBE PARA LA DEFENSA DE LOS DERECHOS DE LAS MUJERES - CLADEM::2~~EDITORA PENSAMENTO-CULTRIX::2~~GRUPO PLANETA::2
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Mujeres trabajadoras,2,ESPAÑOL::2,INTERNACIONAL DE LA EDUCACION PARA AMERICA LATINA::2
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Métodos de instrucción y estudio,3,INGLÉS::3,EDITORIAL TRILLAS::2~~COLOFON::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Opinión pública,11,INGLÉS::9~~ALEMÁN::1~~ESPAÑOL::1,PENGUIN RANDOM HOUSE::10~~MUNOZ SANTINI LEON::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Organización de la producción,1,ESPAÑOL::1,"LUQUE GONZALEZ, ARTURO::1"
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Otros problemas y servicios sociales,5,INGLÉS::3~~FRANCÉS::1~~ITALIANO::1,"EDITORA SCHWARCZ::2~~ESPERLUETTE S.R.L.::1~~ESTERAS, DIEGO - ALVAREZ FANEGO, JUAN EZEQUIEL S.H.::1~~WINIK, MARILINA::1"
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Participación social,3,INGLÉS::3,LIBROS GRANO DE SAL::2~~CONSEJO NACIONAL PARA LA CULTURA Y LAS ARTES::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Personas en edad adulta tardía,1,PORTUGUÉS::1,PENGUIN RANDOM HOUSE::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Población,1,ALEMÁN::1,EL COLEGIO DE MEXICO::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Política exterior y temas específicos en las relaciones internacionales,1,ESPAÑOL::1,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Problemas medioambientales,2,ESPAÑOL::2,"ASOCIACION CENTRO NACIONAL SALUD, AMBIENTE Y TRABAJO AGUA VIVA::1~~FUNDACION PARA LA APLICACION Y ENSENANZA DE LAS CIENCIAS::1"
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Problemas y bienestar sociales en general,6,FRANCÉS::5~~INGLÉS::1,SIGLO XXI EDITORES::2~~TREINTADIEZ S.A.::2~~EDICIONES GODOT S.R.L::1~~UNIVERSIDAD NACIONAL DE LAS ARTES::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Problemas y servicios de bienestar social,8,INGLÉS::8,"CENTRAL MEXICANA DE SERVICIOS GENERALES DE ALCOHOLICOS ANONIMOS::4~~FONDO DE CULTURA ECONOMICA MEXICO::2~~CENTRO DE INVESTIGACION Y DOCENCIA ECONOMICAS::1~~ESTERAS, DIEGO - ALVAREZ FANEGO, JUAN EZEQUIEL S.H.::1"
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Problemas y servicios sociales; asociaciones,40,INGLÉS::26~~PORTUGUÉS::5~~FRANCÉS::3,SCORTECCI EDITORA::12~~ASSOCIACAO VIDA BRASIL::4~~EDITORA INTRINSECA::4~~EDICIONES GODOT S.R.L::3~~GMT EDITORES LTDA::2
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Procedimiento y tribunales civiles,1,ITALIANO::1,EDITORIAL TEMIS::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Procesos sociales,6,INGLÉS::5~~FRANCÉS::1,EDITORA SCHWARCZ::2~~ASOCIACION CIVIL UNIVERSIDAD DE CIENCIAS Y HUMANIDADES::1~~EDICIONES EL LECTOR S.R.L.::1~~GRUPO PAIDOS::1~~PUNTO CARDINAL EDITORES S.A.C.::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Producción,4,INGLÉS::3~~FRANCÉS::1,GRUPO PLANETA::2~~EDITORIAL PORRUA::1~~SERVICO SOCIAL DO COMERCIO - SESC - ADMINISTRACAO REGIONAL NO ESTADO DE SAO PAULO::1
CONTINENTAL,2018,300 - Ciencias sociales,TODOS,Promoción de la paz y orden internacional,2,ESPAÑOL::1~~INGLÉS::1,PONTIFICIA UNIVERSIDAD JAVERIANA::2
