PAIS,ANO,DEWEY PRINCIPAL,TIPO_AGENTE,IDIOMA_ORIGEN_ST,IDIOMA_DESTINO_ST,EDITORIAL,CANTIDAD
Argentina,2018,900 - Geografía e historia,AMBAS,Portugués,Español,"MAC AULIFFE, OLGA DANIELA",2
Argentina,2018,900 - Geografía e historia,AMBAS,Portugués,Español,PRODUCCIONES PENIEL S.R.L.,1
Argentina,2018,900 - Geografía e historia,EDITORIAL COMERCIAL,Portugués,Español,ASOCIACION CASA EDITORA SUDAMERICANA,1
Argentina,2018,900 - Geografía e historia,EDITORIAL COMERCIAL,Portugués,Español,"LAPIS, RAUL HUGO",1
Argentina,2018,900 - Geografía e historia,EDITORIAL COMERCIAL,Portugués,Español,"MAC AULIFFE, OLGA DANIELA",2
Argentina,2018,900 - Geografía e historia,EDITORIAL COMERCIAL,Portugués,Español,PRODUCCIONES PENIEL S.R.L.,1
Argentina,2018,900 - Geografía e historia,TODOS,Portugués,Español,ASOCIACION CASA EDITORA SUDAMERICANA,1
Argentina,2018,900 - Geografía e historia,TODOS,Portugués,Español,"LAPIS, RAUL HUGO",1
Argentina,2018,900 - Geografía e historia,TODOS,Portugués,Español,"MAC AULIFFE, OLGA DANIELA",2
Argentina,2018,900 - Geografía e historia,TODOS,Portugués,Español,PRODUCCIONES PENIEL S.R.L.,1
Argentina,2018,SIN IDENTIFICAR,AMBAS,Portugués,Español,ASOCIACION CASA EDITORA SUDAMERICANA,5
Argentina,2018,SIN IDENTIFICAR,AMBAS,Portugués,Español,EDICIONES CORREGIDOR S.A.I.C.I. Y E.,1
Argentina,2018,SIN IDENTIFICAR,AMBAS,Portugués,Español,EDICIONES IAMIQUE S.A.,1
Argentina,2018,SIN IDENTIFICAR,AMBAS,Portugués,Español,EDITORIAL PUERTO DE PALOS S.A.,2
Argentina,2018,SIN IDENTIFICAR,AMBAS,Portugués,Español,GRUPO PLANETA,2
Argentina,2018,SIN IDENTIFICAR,AUTOR-EDITOR,Portugués,Español,"FOLCO, JUAN JAVIER",1
Argentina,2018,SIN IDENTIFICAR,EDITORIAL COMERCIAL,Portugués,Español,ASOCIACION CASA EDITORA SUDAMERICANA,5
Argentina,2018,SIN IDENTIFICAR,EDITORIAL COMERCIAL,Portugués,Español,EDICIONES CORREGIDOR S.A.I.C.I. Y E.,1
Argentina,2018,SIN IDENTIFICAR,EDITORIAL COMERCIAL,Portugués,Español,EDICIONES IAMIQUE S.A.,1
Argentina,2018,SIN IDENTIFICAR,EDITORIAL COMERCIAL,Portugués,Español,EDITORIAL PUERTO DE PALOS S.A.,2
Argentina,2018,SIN IDENTIFICAR,EDITORIAL COMERCIAL,Portugués,Español,GRUPO PLANETA,2
Argentina,2018,SIN IDENTIFICAR,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,ASOCIACION CIVIL INSTITUCION ESPIRITA JUANA DE ANGELIS,1
Argentina,2018,SIN IDENTIFICAR,TODOS,Portugués,Español,ASOCIACION CASA EDITORA SUDAMERICANA,5
Argentina,2018,SIN IDENTIFICAR,TODOS,Portugués,Español,ASOCIACION CIVIL INSTITUCION ESPIRITA JUANA DE ANGELIS,1
Argentina,2018,SIN IDENTIFICAR,TODOS,Portugués,Español,EDICIONES CORREGIDOR S.A.I.C.I. Y E.,1
Argentina,2018,SIN IDENTIFICAR,TODOS,Portugués,Español,EDITORIAL PUERTO DE PALOS S.A.,2
Argentina,2018,SIN IDENTIFICAR,TODOS,Portugués,Español,GRUPO PLANETA,2
Argentina,2018,TODOS,AMBAS,Portugués,Español,ASOCIACION CASA EDITORA SUDAMERICANA,26
Argentina,2018,TODOS,AMBAS,Portugués,Español,EDITORIAL PUERTO DE PALOS S.A.,3
Argentina,2018,TODOS,AMBAS,Portugués,Español,GRUPO PLANETA,6
Argentina,2018,TODOS,AMBAS,Portugués,Español,PENGUIN RANDOM HOUSE,3
Argentina,2018,TODOS,AMBAS,Portugués,Español,V & R EDITORAS S.A.,3
Argentina,2018,TODOS,AUTOR-EDITOR,Portugués,Español,"DIAZ, ARIEL SEBASTIAN",1
Argentina,2018,TODOS,AUTOR-EDITOR,Portugués,Español,"FOLCO, JUAN JAVIER",1
Argentina,2018,TODOS,AUTOR-EDITOR,Portugués,Español,"LOMBARDO, VERONICA PAOLA",1
Argentina,2018,TODOS,EDITORIAL COMERCIAL,Portugués,Español,ASOCIACION CASA EDITORA SUDAMERICANA,26
Argentina,2018,TODOS,EDITORIAL COMERCIAL,Portugués,Español,EDITORIAL PUERTO DE PALOS S.A.,3
Argentina,2018,TODOS,EDITORIAL COMERCIAL,Portugués,Español,GRUPO PLANETA,6
Argentina,2018,TODOS,EDITORIAL COMERCIAL,Portugués,Español,PENGUIN RANDOM HOUSE,3
Argentina,2018,TODOS,EDITORIAL COMERCIAL,Portugués,Español,V & R EDITORAS S.A.,3
Argentina,2018,TODOS,EDITORIAL UNIVERSITARIA,Portugués,Español,CONSEJO LATINOAMERICANO DE CIENCIAS SOCIALES - C.L.A.C.S.O.,1
Argentina,2018,TODOS,EDITORIAL UNIVERSITARIA,Portugués,Español,UNIVERSIDAD NACIONAL DE GENERAL SARMIENTO,1
Argentina,2018,TODOS,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,ASOCIACION CIVIL INSTITUCION ESPIRITA JUANA DE ANGELIS,4
Argentina,2018,TODOS,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,COLEGIO CLINICO DEL RIO DE LA PLATA S.R.L,1
Argentina,2018,TODOS,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,FUNDACION ESPIRITA HUMANISTA ALLAN KARDEC,1
Argentina,2018,TODOS,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,FUNDACION LOGOSOFICA,1
Argentina,2018,TODOS,TODOS,Portugués,Español,ASOCIACION CASA EDITORA SUDAMERICANA,26
Argentina,2018,TODOS,TODOS,Portugués,Español,ASOCIACION CIVIL INSTITUCION ESPIRITA JUANA DE ANGELIS,4
Argentina,2018,TODOS,TODOS,Portugués,Español,EDITORIAL PUERTO DE PALOS S.A.,3
Argentina,2018,TODOS,TODOS,Portugués,Español,GRUPO PLANETA,6
Argentina,2018,TODOS,TODOS,Portugués,Español,PENGUIN RANDOM HOUSE,3
Argentina,2019,100 - Filosofía y psicología,AMBAS,Portugués,Español,"CARPINTERO, ENRIQUE LUIS",1
Argentina,2019,100 - Filosofía y psicología,AMBAS,Portugués,Español,EL CUENCO DE PLATA S.R.L.,1
Argentina,2019,100 - Filosofía y psicología,AMBAS,Portugués,Español,FONDO DE CULTURA ECONOMICA DE ARGENTINA S.A.,1
Argentina,2019,100 - Filosofía y psicología,AUTOR-EDITOR,Portugués,Español,FERNANDO VICENTE,1
Argentina,2019,100 - Filosofía y psicología,AUTOR-EDITOR,Portugués,Español,"GIANNA, SERGIO DANIEL",1
Argentina,2019,100 - Filosofía y psicología,EDITORIAL COMERCIAL,Portugués,Español,"CARPINTERO, ENRIQUE LUIS",1
Argentina,2019,100 - Filosofía y psicología,EDITORIAL COMERCIAL,Portugués,Español,EL CUENCO DE PLATA S.R.L.,1
Argentina,2019,100 - Filosofía y psicología,EDITORIAL COMERCIAL,Portugués,Español,FONDO DE CULTURA ECONOMICA DE ARGENTINA S.A.,1
Argentina,2019,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,ASOCIACION CIVIL INSTITUCION ESPIRITA JUANA DE ANGELIS,2
Argentina,2019,100 - Filosofía y psicología,TODOS,Portugués,Español,ASOCIACION CIVIL INSTITUCION ESPIRITA JUANA DE ANGELIS,2
Argentina,2019,100 - Filosofía y psicología,TODOS,Portugués,Español,"CARPINTERO, ENRIQUE LUIS",1
Argentina,2019,100 - Filosofía y psicología,TODOS,Portugués,Español,EL CUENCO DE PLATA S.R.L.,1
Argentina,2019,100 - Filosofía y psicología,TODOS,Portugués,Español,FERNANDO VICENTE,1
Argentina,2019,100 - Filosofía y psicología,TODOS,Portugués,Español,FONDO DE CULTURA ECONOMICA DE ARGENTINA S.A.,1
Argentina,2019,200 - Religión,AMBAS,Portugués,Español,ASOCIACION CASA EDITORA SUDAMERICANA,7
Argentina,2019,200 - Religión,EDITORIAL COMERCIAL,Portugués,Español,ASOCIACION CASA EDITORA SUDAMERICANA,7
Argentina,2019,200 - Religión,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,ASOCIACION CIVIL INSTITUCION ESPIRITA JUANA DE ANGELIS,3
Argentina,2019,200 - Religión,TODOS,Portugués,Español,ASOCIACION CASA EDITORA SUDAMERICANA,7
Argentina,2019,200 - Religión,TODOS,Portugués,Español,ASOCIACION CIVIL INSTITUCION ESPIRITA JUANA DE ANGELIS,3
Argentina,2019,300 - Ciencias sociales,AMBAS,Portugués,Español,"ALVAREZ, SANTIAGO",1
Argentina,2019,300 - Ciencias sociales,AMBAS,Portugués,Español,ASOCIACION CASA EDITORA SUDAMERICANA,1
Argentina,2019,300 - Ciencias sociales,AMBAS,Portugués,Español,CONSEJO LATINOAMERICANO DE CIENCIAS SOCIALES - C.L.A.C.S.O.,1
Argentina,2019,300 - Ciencias sociales,AMBAS,Portugués,Español,EDICIONES COLIHUE S.R.L.,1
Argentina,2019,300 - Ciencias sociales,AMBAS,Portugués,Español,UNIVERSIDAD NACIONAL DE GRAL. SAN MARTIN,2
Argentina,2019,300 - Ciencias sociales,AUTOR-EDITOR,Portugués,Español,"ECHENBAUM, MARTIN",1
Argentina,2019,300 - Ciencias sociales,EDITORIAL COMERCIAL,Portugués,Español,"ALVAREZ, SANTIAGO",1
Argentina,2019,300 - Ciencias sociales,EDITORIAL COMERCIAL,Portugués,Español,ASOCIACION CASA EDITORA SUDAMERICANA,1
Argentina,2019,300 - Ciencias sociales,EDITORIAL COMERCIAL,Portugués,Español,EDICIONES COLIHUE S.R.L.,1
Argentina,2019,300 - Ciencias sociales,EDITORIAL COMERCIAL,Portugués,Español,"ESTERAS, DIEGO - ALVAREZ FANEGO, JUAN EZEQUIEL S.H.",1
Argentina,2019,300 - Ciencias sociales,EDITORIAL COMERCIAL,Portugués,Español,"OSTROVIESKY, HEBER ROMAN",1
Argentina,2019,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,Portugués,Español,CONSEJO LATINOAMERICANO DE CIENCIAS SOCIALES - C.L.A.C.S.O.,1
Argentina,2019,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,Portugués,Español,UNIVERSIDAD NACIONAL DE GRAL. SAN MARTIN,2
Argentina,2019,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,EDGARDO CARAMELLA Y ASOCIACION S.R.L.,1
Argentina,2019,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,FEDERACION ARGENTINA DE IGLESIAS EVANGELICAS,1
Argentina,2019,300 - Ciencias sociales,TODOS,Portugués,Español,"ALVAREZ, SANTIAGO",1
Argentina,2019,300 - Ciencias sociales,TODOS,Portugués,Español,ASOCIACION CASA EDITORA SUDAMERICANA,1
Argentina,2019,300 - Ciencias sociales,TODOS,Portugués,Español,CONSEJO LATINOAMERICANO DE CIENCIAS SOCIALES - C.L.A.C.S.O.,1
Argentina,2019,300 - Ciencias sociales,TODOS,Portugués,Español,"ECHENBAUM, MARTIN",1
Argentina,2019,300 - Ciencias sociales,TODOS,Portugués,Español,UNIVERSIDAD NACIONAL DE GRAL. SAN MARTIN,2
Argentina,2019,500 - Ciencias naturales y matemáticas,AMBAS,Portugués,Español,QUELEER S.A.,1
Argentina,2019,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,Portugués,Español,QUELEER S.A.,1
Argentina,2019,500 - Ciencias naturales y matemáticas,TODOS,Portugués,Español,QUELEER S.A.,1
Argentina,2019,600 - Tecnología (Ciencias aplicadas),AMBAS,Portugués,Español,ASOCIACION CASA EDITORA SUDAMERICANA,12
Argentina,2019,600 - Tecnología (Ciencias aplicadas),AMBAS,Portugués,Español,"CARPINTERO, ENRIQUE LUIS",1
Argentina,2019,600 - Tecnología (Ciencias aplicadas),AMBAS,Portugués,Español,EDITORIAL INTER-MEDICA S.A.,1
Argentina,2019,600 - Tecnología (Ciencias aplicadas),AMBAS,Portugués,Español,EDITORIAL MEDICA PANAMERICANA,1
Argentina,2019,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,Portugués,Español,ASOCIACION CASA EDITORA SUDAMERICANA,12
Argentina,2019,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,Portugués,Español,"CARPINTERO, ENRIQUE LUIS",1
Argentina,2019,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,Portugués,Español,EDITORIAL INTER-MEDICA S.A.,1
Argentina,2019,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,Portugués,Español,EDITORIAL MEDICA PANAMERICANA,1
Argentina,2019,600 - Tecnología (Ciencias aplicadas),ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,FUNDACION ESPIRITA HUMANISTA ALLAN KARDEC,1
Argentina,2019,600 - Tecnología (Ciencias aplicadas),TODOS,Portugués,Español,ASOCIACION CASA EDITORA SUDAMERICANA,12
Argentina,2019,600 - Tecnología (Ciencias aplicadas),TODOS,Portugués,Español,"CARPINTERO, ENRIQUE LUIS",1
Argentina,2019,600 - Tecnología (Ciencias aplicadas),TODOS,Portugués,Español,EDITORIAL INTER-MEDICA S.A.,1
Argentina,2019,600 - Tecnología (Ciencias aplicadas),TODOS,Portugués,Español,EDITORIAL MEDICA PANAMERICANA,1
Argentina,2019,600 - Tecnología (Ciencias aplicadas),TODOS,Portugués,Español,FUNDACION ESPIRITA HUMANISTA ALLAN KARDEC,1
Argentina,2019,700 - Las Artes Bellas artes y artes decorativas,AMBAS,Portugués,Español,EDICIONES CORREGIDOR S.A.I.C.I. Y E.,1
Argentina,2019,700 - Las Artes Bellas artes y artes decorativas,AMBAS,Portugués,Español,LUCIO JAVIER ARRILLAGA,1
Argentina,2019,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,Portugués,Español,EDICIONES CORREGIDOR S.A.I.C.I. Y E.,1
Argentina,2019,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,Portugués,Español,LUCIO JAVIER ARRILLAGA,1
Argentina,2019,700 - Las Artes Bellas artes y artes decorativas,TODOS,Portugués,Español,EDICIONES CORREGIDOR S.A.I.C.I. Y E.,1
Argentina,2019,700 - Las Artes Bellas artes y artes decorativas,TODOS,Portugués,Español,LUCIO JAVIER ARRILLAGA,1
Argentina,2019,800 - Literatura y retórica,AMBAS,Portugués,Español,ASOCIACION CASA EDITORA SUDAMERICANA,7
Argentina,2019,800 - Literatura y retórica,AMBAS,Portugués,Español,EDICIONES CORREGIDOR S.A.I.C.I. Y E.,7
Argentina,2019,800 - Literatura y retórica,AMBAS,Portugués,Español,GRUPO ILHSA S.A.,5
Argentina,2019,800 - Literatura y retórica,AMBAS,Portugués,Español,GRUPO PLANETA,3
Argentina,2019,800 - Literatura y retórica,AMBAS,Portugués,Español,PENGUIN RANDOM HOUSE,4
Argentina,2019,800 - Literatura y retórica,AUTOR-EDITOR,Portugués,Español,"BENEDETTO, JULIETA MARIA LAURA",1
Argentina,2019,800 - Literatura y retórica,AUTOR-EDITOR,Portugués,Español,"GRINBERG, PATRICIO GABRIEL",1
Argentina,2019,800 - Literatura y retórica,EDITORIAL COMERCIAL,Portugués,Español,ASOCIACION CASA EDITORA SUDAMERICANA,7
Argentina,2019,800 - Literatura y retórica,EDITORIAL COMERCIAL,Portugués,Español,EDICIONES CORREGIDOR S.A.I.C.I. Y E.,7
Argentina,2019,800 - Literatura y retórica,EDITORIAL COMERCIAL,Portugués,Español,GRUPO ILHSA S.A.,5
Argentina,2019,800 - Literatura y retórica,EDITORIAL COMERCIAL,Portugués,Español,GRUPO PLANETA,3
Argentina,2019,800 - Literatura y retórica,EDITORIAL COMERCIAL,Portugués,Español,PENGUIN RANDOM HOUSE,4
Argentina,2019,800 - Literatura y retórica,TODOS,Portugués,Español,ASOCIACION CASA EDITORA SUDAMERICANA,7
Argentina,2019,800 - Literatura y retórica,TODOS,Portugués,Español,EDICIONES CORREGIDOR S.A.I.C.I. Y E.,7
Argentina,2019,800 - Literatura y retórica,TODOS,Portugués,Español,GRUPO ILHSA S.A.,5
Argentina,2019,800 - Literatura y retórica,TODOS,Portugués,Español,GRUPO PLANETA,3
Argentina,2019,800 - Literatura y retórica,TODOS,Portugués,Español,PENGUIN RANDOM HOUSE,4
Argentina,2019,900 - Geografía e historia,AMBAS,Portugués,Español,ASOCIACION CASA EDITORA SUDAMERICANA,1
Argentina,2019,900 - Geografía e historia,AMBAS,Portugués,Español,CONSEJO LATINOAMERICANO DE CIENCIAS SOCIALES - C.L.A.C.S.O.,2
Argentina,2019,900 - Geografía e historia,AMBAS,Portugués,Español,EDITORIAL PUERTO DE PALOS S.A.,1
Argentina,2019,900 - Geografía e historia,AMBAS,Portugués,Español,LIMONERO TEXTOS S.R.L.,1
Argentina,2019,900 - Geografía e historia,AMBAS,Portugués,Español,UNIVERSIDAD NACIONAL DE GENERAL SARMIENTO,2
Argentina,2019,900 - Geografía e historia,EDITORIAL COMERCIAL,Portugués,Español,ASOCIACION CASA EDITORA SUDAMERICANA,1
Argentina,2019,900 - Geografía e historia,EDITORIAL COMERCIAL,Portugués,Español,EDITORIAL PUERTO DE PALOS S.A.,1
Argentina,2019,900 - Geografía e historia,EDITORIAL COMERCIAL,Portugués,Español,LIMONERO TEXTOS S.R.L.,1
Argentina,2019,900 - Geografía e historia,EDITORIAL UNIVERSITARIA,Portugués,Español,CONSEJO LATINOAMERICANO DE CIENCIAS SOCIALES - C.L.A.C.S.O.,2
Argentina,2019,900 - Geografía e historia,EDITORIAL UNIVERSITARIA,Portugués,Español,UNIVERSIDAD NACIONAL DE GENERAL SARMIENTO,2
Argentina,2019,900 - Geografía e historia,TODOS,Portugués,Español,ASOCIACION CASA EDITORA SUDAMERICANA,1
Argentina,2019,900 - Geografía e historia,TODOS,Portugués,Español,CONSEJO LATINOAMERICANO DE CIENCIAS SOCIALES - C.L.A.C.S.O.,2
Argentina,2019,900 - Geografía e historia,TODOS,Portugués,Español,EDITORIAL PUERTO DE PALOS S.A.,1
Argentina,2019,900 - Geografía e historia,TODOS,Portugués,Español,LIMONERO TEXTOS S.R.L.,1
Argentina,2019,900 - Geografía e historia,TODOS,Portugués,Español,UNIVERSIDAD NACIONAL DE GENERAL SARMIENTO,2
Argentina,2019,TODOS,AMBAS,Portugués,Español,ASOCIACION CASA EDITORA SUDAMERICANA,28
Argentina,2019,TODOS,AMBAS,Portugués,Español,CONSEJO LATINOAMERICANO DE CIENCIAS SOCIALES - C.L.A.C.S.O.,3
Argentina,2019,TODOS,AMBAS,Portugués,Español,EDICIONES CORREGIDOR S.A.I.C.I. Y E.,8
Argentina,2019,TODOS,AMBAS,Portugués,Español,GRUPO ILHSA S.A.,5
Argentina,2019,TODOS,AMBAS,Portugués,Español,PENGUIN RANDOM HOUSE,4
Argentina,2019,TODOS,AUTOR-EDITOR,Portugués,Español,"BENEDETTO, JULIETA MARIA LAURA",1
Argentina,2019,TODOS,AUTOR-EDITOR,Portugués,Español,"ECHENBAUM, MARTIN",1
Argentina,2019,TODOS,AUTOR-EDITOR,Portugués,Español,FERNANDO VICENTE,1
Argentina,2019,TODOS,AUTOR-EDITOR,Portugués,Español,"GIANNA, SERGIO DANIEL",1
Argentina,2019,TODOS,AUTOR-EDITOR,Portugués,Español,"GRINBERG, PATRICIO GABRIEL",1
Argentina,2019,TODOS,EDITORIAL COMERCIAL,Portugués,Español,ASOCIACION CASA EDITORA SUDAMERICANA,28
Argentina,2019,TODOS,EDITORIAL COMERCIAL,Portugués,Español,EDICIONES CORREGIDOR S.A.I.C.I. Y E.,8
Argentina,2019,TODOS,EDITORIAL COMERCIAL,Portugués,Español,GRUPO ILHSA S.A.,5
Argentina,2019,TODOS,EDITORIAL COMERCIAL,Portugués,Español,GRUPO PLANETA,3
Argentina,2019,TODOS,EDITORIAL COMERCIAL,Portugués,Español,PENGUIN RANDOM HOUSE,4
Argentina,2019,TODOS,EDITORIAL UNIVERSITARIA,Portugués,Español,CONSEJO LATINOAMERICANO DE CIENCIAS SOCIALES - C.L.A.C.S.O.,3
Argentina,2019,TODOS,EDITORIAL UNIVERSITARIA,Portugués,Español,UNIVERSIDAD NACIONAL DE GENERAL SARMIENTO,2
Argentina,2019,TODOS,EDITORIAL UNIVERSITARIA,Portugués,Español,UNIVERSIDAD NACIONAL DE GRAL. SAN MARTIN,2
Argentina,2019,TODOS,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,ASOCIACION CIVIL INSTITUCION ESPIRITA JUANA DE ANGELIS,5
Argentina,2019,TODOS,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,EDGARDO CARAMELLA Y ASOCIACION S.R.L.,1
Argentina,2019,TODOS,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,FEDERACION ARGENTINA DE IGLESIAS EVANGELICAS,1
Argentina,2019,TODOS,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,FUNDACION ESPIRITA HUMANISTA ALLAN KARDEC,1
Argentina,2019,TODOS,TODOS,Portugués,Español,ASOCIACION CASA EDITORA SUDAMERICANA,28
Argentina,2019,TODOS,TODOS,Portugués,Español,ASOCIACION CIVIL INSTITUCION ESPIRITA JUANA DE ANGELIS,5
Argentina,2019,TODOS,TODOS,Portugués,Español,EDICIONES CORREGIDOR S.A.I.C.I. Y E.,8
Argentina,2019,TODOS,TODOS,Portugués,Español,GRUPO ILHSA S.A.,5
Argentina,2019,TODOS,TODOS,Portugués,Español,PENGUIN RANDOM HOUSE,4
Argentina,2020,100 - Filosofía y psicología,AMBAS,Portugués,Español,PEARSON,5
Argentina,2020,100 - Filosofía y psicología,EDITORIAL COMERCIAL,Portugués,Español,PEARSON,5
Argentina,2020,100 - Filosofía y psicología,TODOS,Portugués,Español,PEARSON,5
Argentina,2020,200 - Religión,AMBAS,Portugués,Español,ASOCIACION CASA EDITORA SUDAMERICANA,9
Argentina,2020,200 - Religión,EDITORIAL COMERCIAL,Portugués,Español,ASOCIACION CASA EDITORA SUDAMERICANA,9
Argentina,2020,200 - Religión,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,ASOCIACION RELIGIOSA SEMINARIO RABINICO LATINOAMERICANO MARSHAL T. MEYER,1
Argentina,2020,200 - Religión,TODOS,Portugués,Español,ASOCIACION CASA EDITORA SUDAMERICANA,9
Argentina,2020,200 - Religión,TODOS,Portugués,Español,ASOCIACION RELIGIOSA SEMINARIO RABINICO LATINOAMERICANO MARSHAL T. MEYER,1
Argentina,2020,300 - Ciencias sociales,AMBAS,Portugués,Español,"ALVAREZ, SANTIAGO",1
Argentina,2020,300 - Ciencias sociales,AMBAS,Portugués,Español,ASOCIACION CASA EDITORA SUDAMERICANA,3
Argentina,2020,300 - Ciencias sociales,AMBAS,Portugués,Español,CONSEJO LATINOAMERICANO DE CIENCIAS SOCIALES - C.L.A.C.S.O.,2
Argentina,2020,300 - Ciencias sociales,AMBAS,Portugués,Español,PEARSON,14
Argentina,2020,300 - Ciencias sociales,AMBAS,Portugués,Español,TREINTADIEZ S.A.,2
Argentina,2020,300 - Ciencias sociales,AUTOR-EDITOR,Portugués,Español,"ASCIUTTO, ALEJANDRO ERNESTO",1
Argentina,2020,300 - Ciencias sociales,EDITORIAL COMERCIAL,Portugués,Español,"ALVAREZ, SANTIAGO",1
Argentina,2020,300 - Ciencias sociales,EDITORIAL COMERCIAL,Portugués,Español,ASOCIACION CASA EDITORA SUDAMERICANA,3
Argentina,2020,300 - Ciencias sociales,EDITORIAL COMERCIAL,Portugués,Español,"BRACONY, ANDRES",1
Argentina,2020,300 - Ciencias sociales,EDITORIAL COMERCIAL,Portugués,Español,PEARSON,14
Argentina,2020,300 - Ciencias sociales,EDITORIAL COMERCIAL,Portugués,Español,TREINTADIEZ S.A.,2
Argentina,2020,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,Portugués,Español,CONSEJO LATINOAMERICANO DE CIENCIAS SOCIALES - C.L.A.C.S.O.,2
Argentina,2020,300 - Ciencias sociales,ENTIDAD PÚBLICA,Español,Portugués,INSTITUTO NACIONAL DE ESTADISTICA Y CENSOS - I.N.D.E.C.,1
Argentina,2020,300 - Ciencias sociales,TODOS,Español,Portugués,INSTITUTO NACIONAL DE ESTADISTICA Y CENSOS - I.N.D.E.C.,1
Argentina,2020,300 - Ciencias sociales,TODOS,Portugués,Español,"ALVAREZ, SANTIAGO",1
Argentina,2020,300 - Ciencias sociales,TODOS,Portugués,Español,ASOCIACION CASA EDITORA SUDAMERICANA,3
Argentina,2020,300 - Ciencias sociales,TODOS,Portugués,Español,CONSEJO LATINOAMERICANO DE CIENCIAS SOCIALES - C.L.A.C.S.O.,2
Argentina,2020,300 - Ciencias sociales,TODOS,Portugués,Español,PEARSON,14
Argentina,2020,300 - Ciencias sociales,TODOS,Portugués,Español,TREINTADIEZ S.A.,2
Argentina,2020,600 - Tecnología (Ciencias aplicadas),AMBAS,Español,Portugués,EDITORIAL KIER S.A.C.I.F.I.,1
Argentina,2020,600 - Tecnología (Ciencias aplicadas),AMBAS,Portugués,Español,ASOCIACION CASA EDITORA SUDAMERICANA,2
Argentina,2020,600 - Tecnología (Ciencias aplicadas),AUTOR-EDITOR,Español,Portugués,"PSTYGA, ELIZABETH",1
Argentina,2020,600 - Tecnología (Ciencias aplicadas),AUTOR-EDITOR,Portugués,Español,"BALBIANI, FRANCISCO JOSE",1
Argentina,2020,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,Español,Portugués,EDITORIAL KIER S.A.C.I.F.I.,1
