PAIS,ANO,DEWEY PRINCIPAL,TIPO_AGENTE,IDIOMA_ORIGEN,NOMBRE_DEWEY,CANTIDAD,TOP_EDITORIALES
Venezuela,2012,TODOS,AMBAS,CHINO,Literatura china,1,FONDO EDITORIAL DEL CARIBE::1
Venezuela,2012,TODOS,AMBAS,ESPAÑOL,Arquitectura,1,EDITEMOS::1
Venezuela,2012,TODOS,AMBAS,ESPAÑOL,Fotografía y fotografías,1,UNIVERSIDAD CENTRAL DE VENEZUELA::1
Venezuela,2012,TODOS,AMBAS,ESPAÑOL,LAS ARTES  BELLAS ARTES Y ARTES DECORATIVAS,1,EDITEMOS::1
Venezuela,2012,TODOS,AMBAS,ESPAÑOL,LITERATURA Y RETÓRICA,1,FONDO EDITORIAL FUNDARTE::1
Venezuela,2012,TODOS,AMBAS,FRANCÉS,FILOSOFÍA Y PSICOLOGÍA,1,BID & CO. EDITOR::1
Venezuela,2012,TODOS,AMBAS,FRANCÉS,LITERATURA Y RETÓRICA,1,CAMELIA EDICIONES::1
Venezuela,2012,TODOS,AMBAS,FRANCÉS,Literatura infantil,1,EDICIONES EKARE::1
Venezuela,2012,TODOS,AMBAS,INGLÉS,CIENCIAS SOCIALES,1,EDICIONES ALFADIL 2000 C.A::1
Venezuela,2012,TODOS,AMBAS,INGLÉS,LITERATURA Y RETÓRICA,1,EDITORIAL LIVROSCA::1
Venezuela,2012,TODOS,AMBAS,INGLÉS,Literatura infantil,1,EDICIONES EKARE::1
Venezuela,2012,TODOS,AMBAS,INGLÉS,RELIGIÓN,1,"USSHER, SAMUEL::1"
Venezuela,2012,TODOS,AUTOR-EDITOR,ESPAÑOL,Clases de música,1,"BERTI SOTELDO, ANGELA ROSA::1"
Venezuela,2012,TODOS,AUTOR-EDITOR,ESPAÑOL,Crítica y apreciación,1,"ESEVERRI INDAVE, FERNANDO JOSE ADOLFO::1"
Venezuela,2012,TODOS,AUTOR-EDITOR,ESPAÑOL,Dios,1,"OLIVEROS HERRERA, BARBARA BREDY::1"
Venezuela,2012,TODOS,AUTOR-EDITOR,ESPAÑOL,Diseño gráfico. ilustración. arte comercial,1,"VILLAMIZAR ESPINOZA, JOSE JOSE::1"
Venezuela,2012,TODOS,AUTOR-EDITOR,ESPAÑOL,Educación. investigación. temas relacionados con la Historia,1,"PEREZ MARCANO, YOEL DEL VALLE::1"
Venezuela,2012,TODOS,AUTOR-EDITOR,ESPAÑOL,LITERATURA Y RETÓRICA,3,"MEDINA PINEDA, MARIA GABRIELA::3"
Venezuela,2012,TODOS,AUTOR-EDITOR,ESPAÑOL,Percepción. movimiento. emociones. impulsos,2,"BELZAREZ WAISMAN, ANGEL ALBERTO::1~~RAMNICEANU, JOCELYNE::1"
Venezuela,2012,TODOS,AUTOR-EDITOR,ESPAÑOL,Saber (Erudición),2,"OLIVEROS HERRERA, BARBARA BREDY::2"
Venezuela,2012,TODOS,AUTOR-EDITOR,INGLÉS,CIENCIAS SOCIALES,1,"AVILA HERNADEZ, FLOR MARIA::1"
Venezuela,2012,TODOS,AUTOR-EDITOR,INGLÉS,Historia de Japón,2,"SOLTERO ALVAREZ, IVAN FERNANDO::2"
Venezuela,2012,TODOS,AUTOR-EDITOR,INGLÉS,Percepción. movimiento. emociones. impulsos,1,"BELZAREZ WAISMAN, ANGEL ALBERTO::1"
Venezuela,2012,TODOS,EDITORIAL COMERCIAL,CHINO,Literatura china,1,FONDO EDITORIAL DEL CARIBE::1
Venezuela,2012,TODOS,EDITORIAL COMERCIAL,ESPAÑOL,Arquitectura,1,EDITEMOS::1
Venezuela,2012,TODOS,EDITORIAL COMERCIAL,ESPAÑOL,LAS ARTES  BELLAS ARTES Y ARTES DECORATIVAS,1,EDITEMOS::1
Venezuela,2012,TODOS,EDITORIAL COMERCIAL,ESPAÑOL,LITERATURA Y RETÓRICA,1,FONDO EDITORIAL FUNDARTE::1
Venezuela,2012,TODOS,EDITORIAL COMERCIAL,FRANCÉS,FILOSOFÍA Y PSICOLOGÍA,1,BID & CO. EDITOR::1
Venezuela,2012,TODOS,EDITORIAL COMERCIAL,FRANCÉS,LITERATURA Y RETÓRICA,1,CAMELIA EDICIONES::1
Venezuela,2012,TODOS,EDITORIAL COMERCIAL,FRANCÉS,Literatura infantil,1,EDICIONES EKARE::1
Venezuela,2012,TODOS,EDITORIAL COMERCIAL,INGLÉS,CIENCIAS SOCIALES,1,EDICIONES ALFADIL 2000 C.A::1
Venezuela,2012,TODOS,EDITORIAL COMERCIAL,INGLÉS,LITERATURA Y RETÓRICA,1,EDITORIAL LIVROSCA::1
Venezuela,2012,TODOS,EDITORIAL COMERCIAL,INGLÉS,Literatura infantil,1,EDICIONES EKARE::1
Venezuela,2012,TODOS,EDITORIAL COMERCIAL,INGLÉS,RELIGIÓN,1,"USSHER, SAMUEL::1"
Venezuela,2012,TODOS,EDITORIAL UNIVERSITARIA,ESPAÑOL,Fotografía y fotografías,1,UNIVERSIDAD CENTRAL DE VENEZUELA::1
Venezuela,2012,TODOS,ENTIDAD PRIVADA NO EDITORIAL,ESPAÑOL,Fotografía y fotografías,1,"ESPACIO GBG ARTS, C.A.::1"
Venezuela,2012,TODOS,ENTIDAD PRIVADA NO EDITORIAL,ESPAÑOL,Galerías. museos. colecciones privadas,2,ASOCIACION CIVIL PERIFERICO CARACAS ARTE CONTEMPORANEO::2
Venezuela,2012,TODOS,ENTIDAD PRIVADA NO EDITORIAL,ESPAÑOL,Pintura y pinturas,1,"ESPACIO GBG ARTS, C.A.::1"
Venezuela,2012,TODOS,ENTIDAD PRIVADA NO EDITORIAL,FRANCÉS,Literatura infantil,20,"IMPORTADORA Y COMERCIALIZADORA KAROLINGCHANTILLY, C.A.::20"
Venezuela,2012,TODOS,ENTIDAD PRIVADA NO EDITORIAL,INGLÉS,Arquitectura,1,FUNDACION MUSEOS NACIONALES::1
Venezuela,2012,TODOS,ENTIDAD PRIVADA NO EDITORIAL,NÁHUATL,Literaturas española y portuguesa,1,EL OTRO EL MISMO::1
Venezuela,2012,TODOS,ENTIDAD PÚBLICA,ALEMÁN,LITERATURA Y RETÓRICA,1,FUNDACION EDITORIAL EL PERRO Y LA RANA- MINISTERIO DE LA CULTURA::1
Venezuela,2012,TODOS,ENTIDAD PÚBLICA,ESPAÑOL,CIENCIAS NATURALES Y MATEMÁTICAS,1,MINISTERIO DEL PODER POPULAR PARA EL AMBIENTE::1
Venezuela,2012,TODOS,ENTIDAD PÚBLICA,ESPAÑOL,Educación. investigación. temas relacionados con las Artes,2,FUNDACION MUSEOS NACIONALES/ MUSEO DE ARTE CONTEMPORANEO::1~~INSTITUTO DE LAS ARTES DE LA IMAGEN Y EL ESPACIO::1
Venezuela,2012,TODOS,ENTIDAD PÚBLICA,FRANCÉS,LITERATURA Y RETÓRICA,1,FUNDACION EDITORIAL EL PERRO Y LA RANA- MINISTERIO DE LA CULTURA::1
Venezuela,2012,TODOS,ENTIDAD PÚBLICA,INGLÉS,LITERATURA Y RETÓRICA,2,FUNDACION EDITORIAL EL PERRO Y LA RANA- MINISTERIO DE LA CULTURA::1~~MONTE AVILA EDITORES LATINOAMERICANA::1
Venezuela,2012,TODOS,ENTIDAD PÚBLICA,LATÍN,LITERATURA Y RETÓRICA,1,FUNDACION EDITORIAL EL PERRO Y LA RANA- MINISTERIO DE LA CULTURA::1
Venezuela,2012,TODOS,ENTIDAD PÚBLICA,LENGUA NO DETERMINADA,LITERATURA Y RETÓRICA,1,MONTE AVILA EDITORES LATINOAMERICANA::1
Venezuela,2012,TODOS,ENTIDAD PÚBLICA,LENGUA NO DETERMINADA,Narración de cuentos,1,MONTE AVILA EDITORES LATINOAMERICANA::1
Venezuela,2012,TODOS,ENTIDAD PÚBLICA,PORTUGUÉS,CIENCIAS SOCIALES,1,FUNDACION EDITORIAL EL PERRO Y LA RANA- MINISTERIO DE LA CULTURA::1
Venezuela,2012,TODOS,ENTIDAD PÚBLICA,ÁRABE,LITERATURA Y RETÓRICA,1,MONTE AVILA EDITORES LATINOAMERICANA::1
Venezuela,2012,TODOS,OTROS,ESPAÑOL,RELIGIÓN,1,INDUSTRIAS GRAFICAS PAPYROS 1455 C.A::1
Venezuela,2012,TODOS,TODOS,ALEMÁN,LITERATURA Y RETÓRICA,1,FUNDACION EDITORIAL EL PERRO Y LA RANA- MINISTERIO DE LA CULTURA::1
Venezuela,2012,TODOS,TODOS,ESPAÑOL,Arquitectura,1,EDITEMOS::1
Venezuela,2012,TODOS,TODOS,ESPAÑOL,Educación. investigación. temas relacionados con las Artes,2,FUNDACION MUSEOS NACIONALES/ MUSEO DE ARTE CONTEMPORANEO::1~~INSTITUTO DE LAS ARTES DE LA IMAGEN Y EL ESPACIO::1
Venezuela,2012,TODOS,TODOS,ESPAÑOL,FILOSOFÍA Y PSICOLOGÍA,1,"GONZALEZ, JUAN::1"
Venezuela,2012,TODOS,TODOS,ESPAÑOL,Fotografía y fotografías,2,"ESPACIO GBG ARTS, C.A.::1~~UNIVERSIDAD CENTRAL DE VENEZUELA::1"
Venezuela,2012,TODOS,TODOS,ESPAÑOL,Galerías. museos. colecciones privadas,2,ASOCIACION CIVIL PERIFERICO CARACAS ARTE CONTEMPORANEO::2
Venezuela,2012,TODOS,TODOS,ESPAÑOL,LITERATURA Y RETÓRICA,4,"MEDINA PINEDA, MARIA GABRIELA::3~~FONDO EDITORIAL FUNDARTE::1"
Venezuela,2012,TODOS,TODOS,ESPAÑOL,Literatura infantil,1,"SOCORRO ANEZ, LUIS FELIPE::1"
Venezuela,2012,TODOS,TODOS,ESPAÑOL,Percepción. movimiento. emociones. impulsos,2,"BELZAREZ WAISMAN, ANGEL ALBERTO::1~~RAMNICEANU, JOCELYNE::1"
Venezuela,2012,TODOS,TODOS,FRANCÉS,FILOSOFÍA Y PSICOLOGÍA,1,BID & CO. EDITOR::1
Venezuela,2012,TODOS,TODOS,FRANCÉS,LITERATURA Y RETÓRICA,2,CAMELIA EDICIONES::1~~FUNDACION EDITORIAL EL PERRO Y LA RANA- MINISTERIO DE LA CULTURA::1
Venezuela,2012,TODOS,TODOS,FRANCÉS,Literatura infantil,21,"IMPORTADORA Y COMERCIALIZADORA KAROLINGCHANTILLY, C.A.::20~~EDICIONES EKARE::1"
Venezuela,2012,TODOS,TODOS,INGLÉS,Arquitectura,1,FUNDACION MUSEOS NACIONALES::1
Venezuela,2012,TODOS,TODOS,INGLÉS,CIENCIAS SOCIALES,2,"AVILA HERNADEZ, FLOR MARIA::1~~EDICIONES ALFADIL 2000 C.A::1"
Venezuela,2012,TODOS,TODOS,INGLÉS,Historia de Japón,2,"SOLTERO ALVAREZ, IVAN FERNANDO::2"
Venezuela,2012,TODOS,TODOS,INGLÉS,LITERATURA Y RETÓRICA,3,EDITORIAL LIVROSCA::1~~FUNDACION EDITORIAL EL PERRO Y LA RANA- MINISTERIO DE LA CULTURA::1~~MONTE AVILA EDITORES LATINOAMERICANA::1
Venezuela,2012,TODOS,TODOS,INGLÉS,Literatura infantil,1,EDICIONES EKARE::1
Venezuela,2012,TODOS,TODOS,INGLÉS,Percepción. movimiento. emociones. impulsos,1,"BELZAREZ WAISMAN, ANGEL ALBERTO::1"
Venezuela,2012,TODOS,TODOS,LATÍN,LITERATURA Y RETÓRICA,1,FUNDACION EDITORIAL EL PERRO Y LA RANA- MINISTERIO DE LA CULTURA::1
Venezuela,2012,TODOS,TODOS,LENGUA NO DETERMINADA,LITERATURA Y RETÓRICA,1,MONTE AVILA EDITORES LATINOAMERICANA::1
Venezuela,2012,TODOS,TODOS,PORTUGUÉS,CIENCIAS SOCIALES,1,FUNDACION EDITORIAL EL PERRO Y LA RANA- MINISTERIO DE LA CULTURA::1
Venezuela,2013,100 - Filosofía y psicología,AMBAS,INGLÉS,Orígenes y destino de las almas individuales,1,EDICIONES GILUZ::1
Venezuela,2013,100 - Filosofía y psicología,AMBAS,PORTUGUÉS,Psicología infantil,1,SAN PABLO DE VENEZUELA::1
Venezuela,2013,100 - Filosofía y psicología,AUTOR-EDITOR,ESPAÑOL,Género humano,1,"ROSALES OCAMPO, OLIVER OMAR::1"
Venezuela,2013,100 - Filosofía y psicología,EDITORIAL COMERCIAL,INGLÉS,Orígenes y destino de las almas individuales,1,EDICIONES GILUZ::1
Venezuela,2013,100 - Filosofía y psicología,EDITORIAL COMERCIAL,PORTUGUÉS,Psicología infantil,1,SAN PABLO DE VENEZUELA::1
Venezuela,2013,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,FRANCÉS,FILOSOFÍA Y PSICOLOGÍA,1,GRAN FRATERNIDAD UNIVERSAL FUNDACION DR. SERGE RAYNAUD DE LA FERRIERE::1
Venezuela,2013,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,INGLÉS,FILOSOFÍA Y PSICOLOGÍA,2,APOYANDOTE A CRECER::2
Venezuela,2013,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,INGLÉS,Procesos mentales e inteligencia,1,APOYANDOTE A CRECER::1
Venezuela,2013,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,INGLÉS,Ética de las relaciones familiares,1,APOYANDOTE A CRECER::1
Venezuela,2013,100 - Filosofía y psicología,TODOS,ESPAÑOL,Género humano,1,"ROSALES OCAMPO, OLIVER OMAR::1"
Venezuela,2013,100 - Filosofía y psicología,TODOS,FRANCÉS,FILOSOFÍA Y PSICOLOGÍA,1,GRAN FRATERNIDAD UNIVERSAL FUNDACION DR. SERGE RAYNAUD DE LA FERRIERE::1
Venezuela,2013,100 - Filosofía y psicología,TODOS,INGLÉS,FILOSOFÍA Y PSICOLOGÍA,2,APOYANDOTE A CRECER::2
Venezuela,2013,100 - Filosofía y psicología,TODOS,INGLÉS,Orígenes y destino de las almas individuales,1,EDICIONES GILUZ::1
Venezuela,2013,100 - Filosofía y psicología,TODOS,INGLÉS,Procesos mentales e inteligencia,1,APOYANDOTE A CRECER::1
Venezuela,2013,100 - Filosofía y psicología,TODOS,INGLÉS,Ética de las relaciones familiares,1,APOYANDOTE A CRECER::1
Venezuela,2013,100 - Filosofía y psicología,TODOS,PORTUGUÉS,Psicología infantil,1,SAN PABLO DE VENEZUELA::1
Venezuela,2013,200 - Religión,AMBAS,FRANCÉS,Jesucristo y su familia,1,EDICIONES GILUZ::1
Venezuela,2013,200 - Religión,AMBAS,INGLÉS,Budismo,1,ARACA EDITORES::1
Venezuela,2013,200 - Religión,AMBAS,INGLÉS,Experiencia. práctica. vida cristianas,3,"USSHER, SAMUEL::3"
Venezuela,2013,200 - Religión,AMBAS,INGLÉS,Nuevo Testamento,1,"USSHER, SAMUEL::1"
Venezuela,2013,200 - Religión,AUTOR-EDITOR,ESPAÑOL,La Biblia,1,"ROZO GALVEZ, LUZ ESTELA::1"
Venezuela,2013,200 - Religión,EDITORIAL COMERCIAL,FRANCÉS,Jesucristo y su familia,1,EDICIONES GILUZ::1
Venezuela,2013,200 - Religión,EDITORIAL COMERCIAL,INGLÉS,Budismo,1,ARACA EDITORES::1
Venezuela,2013,200 - Religión,EDITORIAL COMERCIAL,INGLÉS,Experiencia. práctica. vida cristianas,3,"USSHER, SAMUEL::3"
Venezuela,2013,200 - Religión,EDITORIAL COMERCIAL,INGLÉS,Nuevo Testamento,1,"USSHER, SAMUEL::1"
Venezuela,2013,200 - Religión,TODOS,ESPAÑOL,La Biblia,1,"ROZO GALVEZ, LUZ ESTELA::1"
Venezuela,2013,200 - Religión,TODOS,FRANCÉS,Jesucristo y su familia,1,EDICIONES GILUZ::1
Venezuela,2013,200 - Religión,TODOS,INGLÉS,Budismo,1,ARACA EDITORES::1
Venezuela,2013,200 - Religión,TODOS,INGLÉS,Experiencia. práctica. vida cristianas,3,"USSHER, SAMUEL::3"
Venezuela,2013,200 - Religión,TODOS,INGLÉS,Nuevo Testamento,1,"USSHER, SAMUEL::1"
Venezuela,2013,300 - Ciencias sociales,AMBAS,ESPAÑOL,CIENCIAS SOCIALES,2,EDICIONES CORREO DEL ORINOCO::2
Venezuela,2013,300 - Ciencias sociales,AMBAS,ESPAÑOL,Ciencia política (Política y gobierno),2,EDICIONES CORREO DEL ORINOCO::2
Venezuela,2013,300 - Ciencias sociales,AMBAS,ESPAÑOL,Derecho,1,FUNDACION EDITORIAL JURIDICA VENEZOLANA::1
Venezuela,2013,300 - Ciencias sociales,AUTOR-EDITOR,ESPAÑOL,Educación primaria,1,"CHACIN ESCALONA, GERMAN DARIO::1"
Venezuela,2013,300 - Ciencias sociales,EDITORIAL COMERCIAL,ESPAÑOL,CIENCIAS SOCIALES,2,EDICIONES CORREO DEL ORINOCO::2
Venezuela,2013,300 - Ciencias sociales,EDITORIAL COMERCIAL,ESPAÑOL,Ciencia política (Política y gobierno),2,EDICIONES CORREO DEL ORINOCO::2
Venezuela,2013,300 - Ciencias sociales,EDITORIAL COMERCIAL,ESPAÑOL,Derecho,1,FUNDACION EDITORIAL JURIDICA VENEZOLANA::1
Venezuela,2013,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,ALEMÁN,CIENCIAS SOCIALES,1,FUNDACION CENTRO DE ESTUDIOS SOBRE CRECIMIENTO Y DESARROLLO DE LA POBLACION VENEZOLANA::1
Venezuela,2013,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,ESPAÑOL,Agua,2,CORPORACION ANDINA DE FOMENTO::2
Venezuela,2013,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,ESPAÑOL,Economía financiera,1,CORPORACION ANDINA DE FOMENTO::1
Venezuela,2013,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,ESPAÑOL,Energía,1,CORPORACION ANDINA DE FOMENTO::1
Venezuela,2013,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,ESPAÑOL,Instituciones políticas,1,CORPORACION ANDINA DE FOMENTO::1
Venezuela,2013,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,INGLÉS,CIENCIAS SOCIALES,2,FUNDACION CENTRO DE ESTUDIOS SOBRE CRECIMIENTO Y DESARROLLO DE LA POBLACION VENEZOLANA::2
Venezuela,2013,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,ITALIANO,CIENCIAS SOCIALES,1,FUNDACION CENTRO DE ESTUDIOS SOBRE CRECIMIENTO Y DESARROLLO DE LA POBLACION VENEZOLANA::1
Venezuela,2013,300 - Ciencias sociales,ENTIDAD PÚBLICA,ESPAÑOL,CIENCIAS SOCIALES,1,MINISTERIO DEL PODER POPULAR PARA RELACIONES EXTERIORES::1
Venezuela,2013,300 - Ciencias sociales,TODOS,ALEMÁN,CIENCIAS SOCIALES,1,FUNDACION CENTRO DE ESTUDIOS SOBRE CRECIMIENTO Y DESARROLLO DE LA POBLACION VENEZOLANA::1
Venezuela,2013,300 - Ciencias sociales,TODOS,ESPAÑOL,Agua,2,CORPORACION ANDINA DE FOMENTO::2
Venezuela,2013,300 - Ciencias sociales,TODOS,ESPAÑOL,CIENCIAS SOCIALES,3,EDICIONES CORREO DEL ORINOCO::2~~MINISTERIO DEL PODER POPULAR PARA RELACIONES EXTERIORES::1
Venezuela,2013,300 - Ciencias sociales,TODOS,ESPAÑOL,Ciencia política (Política y gobierno),2,EDICIONES CORREO DEL ORINOCO::2
Venezuela,2013,300 - Ciencias sociales,TODOS,ESPAÑOL,Derecho,1,FUNDACION EDITORIAL JURIDICA VENEZOLANA::1
Venezuela,2013,300 - Ciencias sociales,TODOS,ESPAÑOL,Economía financiera,1,CORPORACION ANDINA DE FOMENTO::1
Venezuela,2013,300 - Ciencias sociales,TODOS,ESPAÑOL,Educación primaria,1,"CHACIN ESCALONA, GERMAN DARIO::1"
Venezuela,2013,300 - Ciencias sociales,TODOS,ESPAÑOL,Energía,1,CORPORACION ANDINA DE FOMENTO::1
Venezuela,2013,300 - Ciencias sociales,TODOS,ESPAÑOL,Instituciones políticas,1,CORPORACION ANDINA DE FOMENTO::1
Venezuela,2013,300 - Ciencias sociales,TODOS,INGLÉS,CIENCIAS SOCIALES,2,FUNDACION CENTRO DE ESTUDIOS SOBRE CRECIMIENTO Y DESARROLLO DE LA POBLACION VENEZOLANA::2
Venezuela,2013,300 - Ciencias sociales,TODOS,ITALIANO,CIENCIAS SOCIALES,1,FUNDACION CENTRO DE ESTUDIOS SOBRE CRECIMIENTO Y DESARROLLO DE LA POBLACION VENEZOLANA::1
Venezuela,2013,400 - Lenguas,AMBAS,GRIEGO,LENGUAS,1,UNIVERSIDAD DE LOS ANDES::1
Venezuela,2013,400 - Lenguas,AUTOR-EDITOR,ESPAÑOL,Inglés e inglés antiguo,1,"AL MAAZ MAAZ, OMAIRA NELIZ::1"
Venezuela,2013,400 - Lenguas,EDITORIAL UNIVERSITARIA,GRIEGO,LENGUAS,1,UNIVERSIDAD DE LOS ANDES::1
Venezuela,2013,400 - Lenguas,TODOS,ESPAÑOL,Inglés e inglés antiguo,1,"AL MAAZ MAAZ, OMAIRA NELIZ::1"
Venezuela,2013,400 - Lenguas,TODOS,GRIEGO,LENGUAS,1,UNIVERSIDAD DE LOS ANDES::1
Venezuela,2013,600 - Tecnología (Ciencias aplicadas),AUTOR-EDITOR,INGLÉS,Alta gerencia,1,"SILVA PERNALETE, YVANET DEL VALLE::1"
Venezuela,2013,600 - Tecnología (Ciencias aplicadas),TODOS,INGLÉS,Alta gerencia,1,"SILVA PERNALETE, YVANET DEL VALLE::1"
Venezuela,2013,700 - Las Artes Bellas artes y artes decorativas,AUTOR-EDITOR,ESPAÑOL,Crítica y apreciación,1,"ESEVERRI INDAVE, FERNANDO JOSE ADOLFO::1"
Venezuela,2013,700 - Las Artes Bellas artes y artes decorativas,AUTOR-EDITOR,ESPAÑOL,Filosofía de las bellas artes y artes decorativas,1,"ARELLANO BAEZ, RAMON MARCEL::1"
Venezuela,2013,700 - Las Artes Bellas artes y artes decorativas,AUTOR-EDITOR,ESPAÑOL,Historia del arte venezolano,1,"ESPINOZA AGUILAR, MARIBEL::1"
Venezuela,2013,700 - Las Artes Bellas artes y artes decorativas,ENTIDAD PRIVADA NO EDITORIAL,ESPAÑOL,Arquitectura,1,FUNDACION ESPACIO::1
Venezuela,2013,700 - Las Artes Bellas artes y artes decorativas,ENTIDAD PRIVADA NO EDITORIAL,ESPAÑOL,Galerías. museos. colecciones privadas,1,GALERIA DURBAN SEGNINI::1
Venezuela,2013,700 - Las Artes Bellas artes y artes decorativas,ENTIDAD PRIVADA NO EDITORIAL,ESPAÑOL,LAS ARTES  BELLAS ARTES Y ARTES DECORATIVAS,2,GALERIA DURBAN SEGNINI::1~~GALERIA MEDICCI::1
Venezuela,2013,700 - Las Artes Bellas artes y artes decorativas,TODOS,ESPAÑOL,Arquitectura,1,FUNDACION ESPACIO::1
Venezuela,2013,700 - Las Artes Bellas artes y artes decorativas,TODOS,ESPAÑOL,Crítica y apreciación,1,"ESEVERRI INDAVE, FERNANDO JOSE ADOLFO::1"
Venezuela,2013,700 - Las Artes Bellas artes y artes decorativas,TODOS,ESPAÑOL,Filosofía de las bellas artes y artes decorativas,1,"ARELLANO BAEZ, RAMON MARCEL::1"
Venezuela,2013,700 - Las Artes Bellas artes y artes decorativas,TODOS,ESPAÑOL,Galerías. museos. colecciones privadas,1,GALERIA DURBAN SEGNINI::1
Venezuela,2013,700 - Las Artes Bellas artes y artes decorativas,TODOS,ESPAÑOL,Historia del arte venezolano,1,"ESPINOZA AGUILAR, MARIBEL::1"
Venezuela,2013,700 - Las Artes Bellas artes y artes decorativas,TODOS,ESPAÑOL,LAS ARTES  BELLAS ARTES Y ARTES DECORATIVAS,2,GALERIA DURBAN SEGNINI::1~~GALERIA MEDICCI::1
Venezuela,2013,800 - Literatura y retórica,AMBAS,FRANCÉS,LITERATURA Y RETÓRICA,1,FONDO EDITORIAL FUNDARTE::1
Venezuela,2013,800 - Literatura y retórica,AMBAS,INGLÉS,LITERATURA Y RETÓRICA,1,COOPERATIVA EDITORIAL LA MANCHA::1
Venezuela,2013,800 - Literatura y retórica,AMBAS,JAPONÉS,LITERATURA Y RETÓRICA,1,BID & CO. EDITOR::1
Venezuela,2013,800 - Literatura y retórica,AMBAS,LENGUA NO DETERMINADA,LITERATURA Y RETÓRICA,2,FONDO EDITORIAL FUNDARTE::1~~PROYECTO EXPRESIONES A.C.::1
Venezuela,2013,800 - Literatura y retórica,AUTOR-EDITOR,ESPAÑOL,LITERATURA Y RETÓRICA,1,"DANIEL HENRIQUEZ, WILLIAM RAUL::1"
Venezuela,2013,800 - Literatura y retórica,AUTOR-EDITOR,ESPAÑOL,Literatura infantil,2,"RUIZ LA SCALEA, MANUEL LEOPOLDO::2"
Venezuela,2013,800 - Literatura y retórica,AUTOR-EDITOR,ESPAÑOL,Novelística española,2,"MARTINEZ GUEVARA, HUMBERTO ENRIQUE::2"
Venezuela,2013,800 - Literatura y retórica,EDITORIAL COMERCIAL,FRANCÉS,LITERATURA Y RETÓRICA,1,FONDO EDITORIAL FUNDARTE::1
Venezuela,2013,800 - Literatura y retórica,EDITORIAL COMERCIAL,INGLÉS,LITERATURA Y RETÓRICA,1,COOPERATIVA EDITORIAL LA MANCHA::1
Venezuela,2013,800 - Literatura y retórica,EDITORIAL COMERCIAL,JAPONÉS,LITERATURA Y RETÓRICA,1,BID & CO. EDITOR::1
Venezuela,2013,800 - Literatura y retórica,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,LITERATURA Y RETÓRICA,2,FONDO EDITORIAL FUNDARTE::1~~PROYECTO EXPRESIONES A.C.::1
Venezuela,2013,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,ESPAÑOL,Literatura infantil,15,"IMPORTADORA Y COMERCIALIZADORA KAROLINGCHANTILLY, C.A.::15"
Venezuela,2013,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,FRANCÉS,Literatura infantil,8,"IMPORTADORA Y COMERCIALIZADORA KAROLINGCHANTILLY, C.A.::8"
Venezuela,2013,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,INGLÉS,LITERATURA Y RETÓRICA,1,CYNGULAR ASESORIA 357 C.A.::1
Venezuela,2013,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,INGLÉS,Retórica de la poesía,1,EL OTRO EL MISMO::1
Venezuela,2013,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,Q’EQCHI’,LITERATURA Y RETÓRICA,1,EL OTRO EL MISMO::1
Venezuela,2013,800 - Literatura y retórica,ENTIDAD PÚBLICA,FRANCÉS,LITERATURA Y RETÓRICA,3,MONTE AVILA EDITORES LATINOAMERICANA::2~~FUNDACION EDITORIAL EL PERRO Y LA RANA- MINISTERIO DE LA CULTURA::1
Venezuela,2013,800 - Literatura y retórica,ENTIDAD PÚBLICA,INGLÉS,LITERATURA Y RETÓRICA,3,MONTE AVILA EDITORES LATINOAMERICANA::2~~FUNDACION EDITORIAL EL PERRO Y LA RANA- MINISTERIO DE LA CULTURA::1
Venezuela,2013,800 - Literatura y retórica,ENTIDAD PÚBLICA,LENGUA NO DETERMINADA,Narración de cuentos,1,INSTITUTO CULTURAL BRASIL VENEZUELA::1
Venezuela,2013,800 - Literatura y retórica,TODOS,ESPAÑOL,LITERATURA Y RETÓRICA,1,"DANIEL HENRIQUEZ, WILLIAM RAUL::1"
Venezuela,2013,800 - Literatura y retórica,TODOS,ESPAÑOL,Literatura infantil,17,"IMPORTADORA Y COMERCIALIZADORA KAROLINGCHANTILLY, C.A.::15~~RUIZ LA SCALEA, MANUEL LEOPOLDO::2"
