PAIS,ANO,DEWEY PRINCIPAL,TIPO_AGENTE,NOMBRE DEWEY,CANTIDAD,TOP_IDIOMAS,TOP_EDITORIALES
México,2019,TODOS,TODOS,Erosión de suelos,1,INGLÉS::1,EDITORIAL TRILLAS::1
México,2019,TODOS,TODOS,Esclavitud y emancipación,2,FRANCÉS::2,FONDO DE CULTURA ECONOMICA MEXICO::2
México,2019,TODOS,TODOS,Espacio,1,FRANCÉS::1,FONDO DE CULTURA ECONOMICA MEXICO::1
México,2019,TODOS,TODOS,"Español de México, Honduras",1,ESPAÑOL::1,CONSEJO ESTATAL PARA LAS CULTURAS Y LAS ARTES DE CHIAPAS::1
México,2019,TODOS,TODOS,Estructura,2,INGLÉS::1~~ITALIANO::1,LID EDITORIAL MEXICANA::1~~PARADISO EDITORES::1
México,2019,TODOS,TODOS,Estudiantes,3,ESPAÑOL::2~~INGLÉS::1,ASOCIACION CULTURAL EL ESTANQUILLO::1~~LIBROS GRANO DE SAL::1~~TODOBIEN ESTUDIO::1
México,2019,TODOS,TODOS,Estudio y enseñanza de la educación,1,ESPAÑOL::1,BONOBOS EDITORES::1
México,2019,TODOS,TODOS,Evolución,1,INGLÉS::1,GRUPO PAIDOS::1
México,2019,TODOS,TODOS,Existencia. sapiencia. atributos de Dios,1,INGLÉS::1,MISION COMUNIDAD Y CULTURA::1
México,2019,TODOS,TODOS,Experiencia. práctica. vida cristianas,7,INGLÉS::3~~PORTUGUÉS::3~~ITALIANO::1,"EDICIONES DABAR::2~~SEGRAK::2~~AGENCIA DE PUBLICACIONES MEXICO CENTRAL::1~~ALBOREZ GARCIA,RICARDO::1~~GRUPO PLANETA::1"
México,2019,TODOS,TODOS,FILOSOFÍA Y PSICOLOGÍA,13,INGLÉS::7~~FRANCÉS::5~~MULTILINGÜE::1,EDITORIAL LECTORUM::4~~EDITORIAL EPOCA::2~~GRUPO SANTILLANA::2~~EDITORIAL FONTAMARA::1~~EDITORIAL SANTA TERESA MEXICO::1
México,2019,TODOS,TODOS,Factores que afectan el comportamiento social,4,INGLÉS::3~~ITALIANO::1,GRUPO PAIDOS::2~~CAMARA DE SENADORES::1~~SIGLO XXI EDITORES::1
México,2019,TODOS,TODOS,Fenómenos paranaturales y legendarios como temas del folclor,1,INGLÉS::1,EDITORIAL FONTAMARA::1
México,2019,TODOS,TODOS,Filosofía,22,INGLÉS::12~~FRANCÉS::4~~ITALIANO::3,GRUPO PAIDOS::8~~UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::3~~COLOFON::2~~EDITORIAL FONTAMARA::2~~EDITORIAL LECTORUM::2
México,2019,TODOS,TODOS,Filosofía crítica,7,INGLÉS::4~~ALEMÁN::2~~FRANCÉS::1,FONDO DE CULTURA ECONOMICA MEXICO::3~~EDITORIAL LECTORUM::2~~EDITORIAL FONTAMARA::1~~UNIVERSIDAD VERACRUZANA::1
México,2019,TODOS,TODOS,Filosofía de Alemania y Austria,1,INGLÉS::1,FONDO DE CULTURA ECONOMICA MEXICO::1
México,2019,TODOS,TODOS,Filosofía de Francia,1,FRANCÉS::1,UNIVERSIDAD IBEROAMERICANA::1
México,2019,TODOS,TODOS,Filosofía de las bellas artes y artes decorativas,2,INGLÉS::2,HASTINGS GARCIA ISADORA::2
México,2019,TODOS,TODOS,Filosofía y teoría de la Historia,8,INGLÉS::5~~PORTUGUÉS::3,FONDO DE CULTURA ECONOMICA MEXICO::6~~GRUPO PLANETA::2
México,2019,TODOS,TODOS,Filosofía y teoría de la ciencia,10,INGLÉS::9~~FRANCÉS::1,GRUPO PAIDOS::5~~FONDO DE CULTURA ECONOMICA MEXICO::4~~CENTROS CULTURALES DE MEXICO::1
México,2019,TODOS,TODOS,Filosofía y teoría de la fotografía,2,ESPAÑOL::1~~INGLÉS::1,GRUPO EDITORIAL PATRIA::1~~PRODUCCIONES SANTA LUCIA::1
México,2019,TODOS,TODOS,Filosofía y teoría de la literatura,4,ALEMÁN::1~~INGLÉS::1~~ITALIANO::1,GRUPO EDITORIAL TOMO::2~~TALLER EDITORIAL GRIS TORMENTA::1~~UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::1
México,2019,TODOS,TODOS,Filosofía y teoría de la pintura,1,ALEMÁN::1,PROVEEDORA GRAFICA DE OAXACA::1
México,2019,TODOS,TODOS,Filosofía y teoría de la psicología,1,GRIEGO::1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::1
México,2019,TODOS,TODOS,Filosofía y teoría de la religión,7,INGLÉS::4~~PORTUGUÉS::2~~ALEMÁN::1,AGENCIA DE PUBLICACIONES MEXICO CENTRAL::2~~EDICIONES DABAR::1~~EDITORIAL SANTA TERESA MEXICO::1~~FONDO DE CULTURA ECONOMICA MEXICO::1~~GRUPO PLANETA::1
México,2019,TODOS,TODOS,Filosofía y teoría de la tecnología,1,INGLÉS::1,CONSEJO NACIONAL PARA LA CULTURA Y LAS ARTES::1
México,2019,TODOS,TODOS,Filosofía y teoría de las relaciones internacionales  Geopolítica,3,INGLÉS::3,GRUPO PAIDOS::3
México,2019,TODOS,TODOS,Filosofía y teoría del Derecho,8,ITALIANO::5~~INGLÉS::2~~PORTUGUÉS::1,DERECHO GLOBAL EDITORES::6~~EDICIONESAKAL MEXICO::1~~UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::1
México,2019,TODOS,TODOS,Filosofía. teoría. estética del teatro,2,ALEMÁN::1~~FRANCÉS::1,"INSTITUTO NACIONAL DE BELLAS ARTES Y LITERATURA::1~~TOMA, EDICIONES Y PRODUCCIONES ESCENICAS Y CINEMATOGRAFICAS::1"
México,2019,TODOS,TODOS,Fisiología de actividades específicas,3,FRANCÉS::3,FONDO DE CULTURA ECONOMICA MEXICO::3
México,2019,TODOS,TODOS,Fisiología humana,2,INGLÉS::2,EDITORIAL MEDICA PANAMERICANA::2
México,2019,TODOS,TODOS,Fisiología y temas relacionados,2,INGLÉS::2,GRUPO PAIDOS::1~~GRUPO PLANETA::1
México,2019,TODOS,TODOS,Folclor,1,FRANCÉS::1,EDICIONESAKAL MEXICO::1
México,2019,TODOS,TODOS,Fonología y fonética,1,INGLÉS::1,EL COLEGIO DE MEXICO::1
México,2019,TODOS,TODOS,Fotografía y fotografías,18,ESPAÑOL::14~~FRANCÉS::4,HYDRA + FOTOGRAFIA::6~~VESTALIA EDICIONES::3~~AM EDITORES::2~~TALAMONTES EDITORES::2~~ASOCIACION CULTURAL EL ESTANQUILLO::1
México,2019,TODOS,TODOS,Fuerza y energía,1,ITALIANO::1,LID EDITORIAL MEXICANA::1
México,2019,TODOS,TODOS,Física,42,ESPAÑOL::28~~INGLÉS::14,INSTITUTO NACIONAL DE LENGUAS INDIGENAS::10~~CENGAGE LEARNING::9~~SOCIEDAD MEXICANA DE FISICA::7~~UNIVERSIDAD AUTONOMA DE NUEVO LEON::6~~GRUPO PAIDOS::4
México,2019,TODOS,TODOS,Física en la enseñanza media  Libros de texto,1,ESPAÑOL::1,EDICIONES LAROUSSE::1
México,2019,TODOS,TODOS,Física matemática,1,INGLÉS::1,PEARSON::1
México,2019,TODOS,TODOS,Galerías. museos. colecciones privadas,50,ESPAÑOL::48~~INGLÉS::2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::30~~INSTITUTO NACIONAL DE BELLAS ARTES Y LITERATURA::6~~FUNDACION AMPARO::5~~UNIVERSIDAD DE GUADALAJARA::3~~SAENGER PADILLA BERNARDO::2
México,2019,TODOS,TODOS,Generación. modificación. almacenamiento de energía,1,INGLÉS::1,LIBROS GRANO DE SAL::1
México,2019,TODOS,TODOS,Gente joven,129,INGLÉS::121~~ESPAÑOL::4~~ALEMÁN::2,PENGUIN RANDOM HOUSE::114~~GRUPO PLANETA::12~~VR EDITORAS::2~~EDITORIAL OCEANO::1
México,2019,TODOS,TODOS,Gente joven trabajadora,3,INGLÉS::3,GRUPO PLANETA::3
México,2019,TODOS,TODOS,Genética y evolución,5,ESPAÑOL::3~~INGLÉS::2,EDICIONES DE LAUREL::2~~GRUPO PAIDOS::2~~UNIVERSIDAD AUTONOMA DE NUEVO LEON::1
México,2019,TODOS,TODOS,Geografía en la enseñanza media   Libros de texto,1,ESPAÑOL::1,EDICIONES LAROUSSE::1
México,2019,TODOS,TODOS,Geografía histórica de América del Norte y Central,2,INGLÉS::2,GRUPO PAIDOS::2
México,2019,TODOS,TODOS,Geografía histórica de América del Sur,1,ALEMÁN::1,LIBROS DE SAWADE::1
México,2019,TODOS,TODOS,Geografía y viajes,2,ESPAÑOL::1~~INGLÉS::1,CONSEJO ESTATAL PARA LA CULTURA Y LAS ARTES DE HIDALGO::1~~UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::1
México,2019,TODOS,TODOS,Geología histórica,2,INGLÉS::2,LIBROS GRANO DE SAL::2
México,2019,TODOS,TODOS,Geometría,4,COREANO::2~~ESPAÑOL::2,DIRECCION GENERAL DE MATERIALES EDUCATIVOS::1~~EDICIONES DE LAUREL::1~~EDICIONES EL NARANJO::1~~UNIVERSIDAD AUTONOMA DE NUEVO LEON::1
México,2019,TODOS,TODOS,Gerencia de distribución (Mercadeo),4,INGLÉS::4,CENGAGE LEARNING::4
México,2019,TODOS,TODOS,Gerencia general,3,ESPAÑOL::2~~INGLÉS::1,"EDITORIAL TRILLAS::1~~TD&IS TRAINING, DISTRIBUTION AND INTEGRATED SERVICES::1~~UNIVERSIDAD AUTONOMA DE NUEVO LEON::1"
México,2019,TODOS,TODOS,Grados académicos y temas relacionados,1,ESPAÑOL::1,UNIVERSIDAD DE GUADALAJARA::1
México,2019,TODOS,TODOS,Gramática,1,INGLÉS::1,EDICIONES LAROUSSE::1
México,2019,TODOS,TODOS,Gramática del inglés estándar,1,LENGUA NO DETERMINADA::1,MENDEZ CORTES EDITORES::1
México,2019,TODOS,TODOS,Grupos raciales. étnicos. nacionales,1,PORTUGUÉS::1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::1
México,2019,TODOS,TODOS,Grupos sociales,14,INGLÉS::13~~ESPAÑOL::1,GRUPO PLANETA::10~~GRUPO PAIDOS::3~~PENGUIN RANDOM HOUSE::1
México,2019,TODOS,TODOS,Género humano,17,INGLÉS::16~~FRANCÉS::1,PENGUIN RANDOM HOUSE::16~~EL COLEGIO DE MEXICO::1
México,2019,TODOS,TODOS,Historia de Asia del Sur  India,1,INGLÉS::1,EL COLEGIO DE MEXICO::1
México,2019,TODOS,TODOS,Historia de Cuba,3,INGLÉS::3,FONDO DE CULTURA ECONOMICA MEXICO::3
México,2019,TODOS,TODOS,Historia de Europa Central  Alemania,3,RUSO::3,FONDO DE CULTURA ECONOMICA MEXICO::2~~UNIVERSIDAD IBEROAMERICANA::1
México,2019,TODOS,TODOS,Historia de Europa Oriental  Rusia,1,INGLÉS::1,GRUPO PAIDOS::1
México,2019,TODOS,TODOS,Historia de Indias Occidentales (Antillas) y Bermudas,1,INGLÉS::1,EL COLEGIO DE MEXICO::1
México,2019,TODOS,TODOS,Historia de Japón,1,JAPONÉS::1,EL COLEGIO DE MEXICO::1
México,2019,TODOS,TODOS,Historia de Mesoamérica (América Media)  México,37,ESPAÑOL::24~~INGLÉS::10~~FRANCÉS::2,INSTITUTO NACIONAL DE ESTUDIOS HISTORICOS DE LAS REVOLUCIONES DE MEXICO::20~~FONDO DE CULTURA ECONOMICA MEXICO::9~~UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::3~~EL COLEGIO DE MEXICO::2~~CASTRO CRUZ PORFIRIO::1
México,2019,TODOS,TODOS,Historia de otras partes de Europa,3,FRANCÉS::3,FONDO DE CULTURA ECONOMICA MEXICO::3
México,2019,TODOS,TODOS,Historia de período antiguo hasta 1453,2,INGLÉS::1~~ITALIANO::1,FONDO DE CULTURA ECONOMICA MEXICO::1~~GRUPO PAIDOS::1
México,2019,TODOS,TODOS,Historia del arte mexicano,5,ESPAÑOL::3~~INGLÉS::2,FUNDACION AMPARO::2~~ARTES DE MEXICO Y DEL MUNDO::1~~TRILCE EDICIONES::1~~UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::1
México,2019,TODOS,TODOS,Historia del cristianismo y de la iglesia cristiana,1,INGLÉS::1,CASA UNIDA DE PUBLICACIONES::1
México,2019,TODOS,TODOS,Historia en la enseñanza media   Libros de texto,2,ESPAÑOL::2,EDICIONES LAROUSSE::2
México,2019,TODOS,TODOS,Historia general de América del Norte,6,INGLÉS::6,LIBROS GRANO DE SAL::4~~INSTITUTO NACIONAL DE ANTROPOLOGIA E HISTORIA::1~~UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::1
México,2019,TODOS,TODOS,Historia general de América del Sur,1,INGLÉS::1,GRUPO PAIDOS::1
México,2019,TODOS,TODOS,Historia general de Europa,4,INGLÉS::3~~FRANCÉS::1,GRUPO PLANETA::2~~FONDO DE CULTURA ECONOMICA MEXICO::1~~GRUPO PAIDOS::1
México,2019,TODOS,TODOS,Historia general de otras áreas,1,ESPAÑOL::1,PRODUCCIONES ODEON::1
México,2019,TODOS,TODOS,Historia general de África,1,INGLÉS::1,GRUPO PANINI::1
México,2019,TODOS,TODOS,Historia natural,2,INGLÉS::2,GRUPO PAIDOS::1~~GRUPO PLANETA::1
México,2019,TODOS,TODOS,Historia universal,16,INGLÉS::13~~FRANCÉS::2~~HEBREO::1,GRUPO PAIDOS::8~~EDITORES MEXICANOS UNIDOS::3~~CENGAGE LEARNING::2~~FONDO DE CULTURA ECONOMICA MEXICO::2~~EDICIONES DEL LIRIO::1
México,2019,TODOS,TODOS,Historias de familias,1,ESPAÑOL::1,EDITORIAL LA JOPLIN::1
México,2019,TODOS,TODOS,Hombres y mujeres,11,INGLÉS::9~~ALEMÁN::2,PENGUIN RANDOM HOUSE::10~~TEXERE EDITORES::1
México,2019,TODOS,TODOS,Hongos,1,ESPAÑOL::1,UNIVERSIDAD DE GUADALAJARA::1
México,2019,TODOS,TODOS,Humanismo y sistemas relacionados,2,INGLÉS::2,EDICIONES COYOACAN::1~~FONDO DE CULTURA ECONOMICA MEXICO::1
México,2019,TODOS,TODOS,Humor y sátira franceses,15,FRANCÉS::13~~ESPAÑOL::1~~INGLÉS::1,GRUPO EDITORIAL PATRIA::14~~EDITORIAL FONTAMARA::1
México,2019,TODOS,TODOS,Humor y sátira ingleses,2,INGLÉS::2,TOTAL BOOK::2
México,2019,TODOS,TODOS,Idealismo y sistemas relacionados,1,GRIEGO::1,EDITORIAL ME CAYO EL VEINTE::1
México,2019,TODOS,TODOS,Ideologías políticas,3,INGLÉS::3,EL COLEGIO DE SAN LUIS::2~~GRUPO PAIDOS::1
México,2019,TODOS,TODOS,Inconsciente (el) Subconsciente (el),2,ALEMÁN::1~~INGLÉS::1,EDITORIAL FATA MORGANA::1~~PARADISO EDITORES::1
México,2019,TODOS,TODOS,Indoeuropeas. orientales y célticas,2,SÁNSCRITO::2,EDITORIAL PORRUA::1~~GONZALEZ GARCIA GERARDO::1
México,2019,TODOS,TODOS,Ingeniería civil,1,INGLÉS::1,MCGRAW-HILL::1
México,2019,TODOS,TODOS,Ingeniería de máquinas,1,INGLÉS::1,MCGRAW-HILL::1
México,2019,TODOS,TODOS,Ingeniería estructural y construcción subterránea,1,INGLÉS::1,LIBROS GRANO DE SAL::1
México,2019,TODOS,TODOS,Inglés e inglés antiguo,11,INGLÉS::6~~ESPAÑOL::5,SELECTOR::7~~U.D. PUBLISHING::3~~REVIEW QUALITY::1
México,2019,TODOS,TODOS,Instituciones políticas,1,FRANCÉS::1,EL COLEGIO DE MEXICO::1
México,2019,TODOS,TODOS,Inteligencia y seguridad en los negocios,2,INGLÉS::2,HARPERCOLLINS MEXICO::2
México,2019,TODOS,TODOS,Interacción social,10,INGLÉS::6~~ESPAÑOL::4,BURO BURO OFICINA DE PROYECTOS CULTURALES::4~~GRUPO PAIDOS::2~~GRUPO PLANETA::2~~EL COLEGIO DE MORELOS::1~~UNIVERSIDAD AUTONOMA DE NUEVO LEON::1
México,2019,TODOS,TODOS,Intereses generales en lectura,2,ESPAÑOL::1~~INGLÉS::1,"EDITORIAL LECTORUM::1~~GOMEZ JARA, EDGAR ROBERTO::1"
México,2019,TODOS,TODOS,Investigación,6,INGLÉS::6,PEARSON::6
México,2019,TODOS,TODOS,Investigación de mercados,1,INGLÉS::1,MCGRAW-HILL::1
México,2019,TODOS,TODOS,Investigación histórica   Historiografía,2,ITALIANO::2,FONDO DE CULTURA ECONOMICA MEXICO::1~~UNIVERSIDAD DE GUADALAJARA::1
México,2019,TODOS,TODOS,Jesucristo y su familia,1,INGLÉS::1,OBRA NACIONAL DE LA BUENA PRENSA::1
México,2019,TODOS,TODOS,LENGUAS,1,INGLÉS::1,EDITORIAL TRILLAS::1
México,2019,TODOS,TODOS,LITERATURA Y RETÓRICA,4,INGLÉS::2~~FRANCÉS::1~~ITALIANO::1,GRUPO PLANETA::2~~EDITORES MEXICANOS UNIDOS::1~~EL QUINQUE AMARILLO PUBLICACIONES::1
México,2019,TODOS,TODOS,La Biblia,21,ESPAÑOL::15~~MULTILINGÜE::3~~INGLÉS::2,LA TORRE DEL VIGIA::17~~ADVANCED MARKETING::1~~EDICIONES VERBO DIVINO::1~~EDITORIAL NUEVA PALABRA::1~~LEGIONARIOS DE CRISTO::1
México,2019,TODOS,TODOS,La tierra (Geografía física),6,ESPAÑOL::5~~INGLÉS::1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::5~~LIBROS GRANO DE SAL::1
México,2019,TODOS,TODOS,Lectura y uso de otros medios de información para gente joven,2,INGLÉS::2,EK EDITORES::2
México,2019,TODOS,TODOS,Lenguas nativas norteamericanas,5,DANÉS::2~~FRANCÉS::2~~ESPAÑOL::1,"AGORA MEDIOS::3~~OJEDA DAVILA, LORENA::2"
México,2019,TODOS,TODOS,Lingüística,4,FRANCÉS::3~~JAPONÉS::1,FONDO DE CULTURA ECONOMICA MEXICO::2~~EDICIONESAKAL MEXICO::1~~INSTITUTO DE EXPERIENCIA MULTILINGUE Y MULTICULTURAL LEX DE MEXICO::1
México,2019,TODOS,TODOS,Literatura china,6,CHINO::5~~FRANCÉS::1,EL COLEGIO DE MEXICO::3~~SIGLO XXI EDITORES::2~~EDITORIAL DANTE::1
México,2019,TODOS,TODOS,Literatura danesa,1,DANÉS::1,EDITORIAL FONTAMARA::1
México,2019,TODOS,TODOS,Literatura de las lenguas germánicas,7,ALEMÁN::5~~INGLÉS::2,SELECTOR::2~~COLOFON::1~~EDITORIAL FONTAMARA::1~~EDUCA INVENTIA::1~~GRUPO PLANETA::1
México,2019,TODOS,TODOS,Literatura de las lenguas romances,1,FRANCÉS::1,PRODUCCIONES SIN SENTIDO COMUN::1
México,2019,TODOS,TODOS,Literatura hebrea,3,HEBREO::3,ELEFANTA DEL SUR::2~~EDITORIAL SEXTO PISO::1
México,2019,TODOS,TODOS,Literatura holandesa,1,INGLÉS::1,"ALBOREZ GARCIA,RICARDO::1"
México,2019,TODOS,TODOS,Literatura infantil,859,INGLÉS::608~~FRANCÉS::125~~ALEMÁN::33,GRUPO PLANETA::185~~EDITORES MEXICANOS UNIDOS::104~~EDITORIAL OCEANO::91~~ADVANCED MARKETING::74~~EDICIONES LAROUSSE::55
México,2019,TODOS,TODOS,Literatura inglesa antigua (anglosajona),7,INGLÉS::6~~ESPAÑOL::1,COLOFON::2~~EDITORES MEXICANOS UNIDOS::1~~EDITORIAL DANTE::1~~EDITORIAL EPOCA::1~~GRUPO EDITORIAL PATRIA::1
México,2019,TODOS,TODOS,Literatura inglesa e inglesa antigua,239,INGLÉS::227~~FRANCÉS::7~~ALEMÁN::2,EDITORES MEXICANOS UNIDOS::84~~EDITORIAL OCEANO::81~~EDITORIAL TELEVISA::23~~HARPERCOLLINS MEXICO::10~~GRUPO PLANETA::9
México,2019,TODOS,TODOS,Literatura japonesa,9,JAPONÉS::9,EDITORIAL TELEVISA::6~~ALONSO CASTILLA CARLOS ANIBAL::1~~ARTES GRAFICAS PANORAMA::1~~GRUPO PLANETA::1
México,2019,TODOS,TODOS,Literatura noruega,1,NORUEGO::1,COLOFON::1
México,2019,TODOS,TODOS,Literatura portuguesa,1,PORTUGUÉS::1,COLOFON::1
México,2019,TODOS,TODOS,Literatura sueca,3,SUECO::3,GRUPO PLANETA::2~~RIO LEJOS::1
México,2019,TODOS,TODOS,Literaturas africanas,4,ESPAÑOL::3~~PORTUGUÉS::1,ELEFANTA DEL SUR::4
México,2019,TODOS,TODOS,Literaturas de las lenguas no austronesias y de las austronesias,3,INGLÉS::3,GRUPO EDITORIAL PATRIA::3
México,2019,TODOS,TODOS,Literaturas de otras lenguas,9,FRANCÉS::5~~INGLÉS::2~~ALEMÁN::1,COLOFON::3~~EDICIONES URANO::3~~GRUPO EDITORIAL TOMO::2~~BONOBOS EDITORES::1
México,2019,TODOS,TODOS,Literaturas eslavas,3,RUMANO::2~~POLACO::1,EDITORIAL DE VECCHI::1~~EDITORIAL SEXTO PISO::1~~UNIVERSIDAD AUTONOMA DE SINALOA::1
México,2019,TODOS,TODOS,Literaturas eslavas orientales  Literatura rusa,10,RUSO::10,FONDO DE CULTURA ECONOMICA MEXICO::5~~EDICIONES CASTILLO::2~~SELECTOR::2~~PERILLI MARCO::1
México,2019,TODOS,TODOS,Literaturas española y portuguesa,28,ESPAÑOL::14~~FRANCÉS::4~~INGLÉS::4,GRUPO PLANETA::5~~UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::3~~ARTES DE MEXICO Y DEL MUNDO::2~~BETANCUR OLIVEROS ALEJANDRA MARIA::2~~CONSEJO NACIONAL PARA LA CULTURA Y LAS ARTES::2
México,2019,TODOS,TODOS,Literaturas helénicas  Literatura griega clásica,2,INGLÉS::2,SELECTOR::2
México,2019,TODOS,TODOS,Literaturas indoiranias,2,HINDÍ::1~~INGLÉS::1,TERRITORIO POETICO::2
México,2019,TODOS,TODOS,Literaturas itálicas  Literatura latina,1,ITALIANO::1,COLOFON::1
México,2019,TODOS,TODOS,Literaturas nativas norteamericanas,33,INGLÉS::33,VR EDITORAS::24~~GRUPO EDITORIAL PATRIA::7~~AGENCIA PROMOTORA DE PUBLICACIONES::1~~EDUCA INVENTIA::1
México,2019,TODOS,TODOS,Magnetismo,3,ESPAÑOL::3,UNIVERSIDAD DE NUEVAS CIENCIAS MEDICAS::3
México,2019,TODOS,TODOS,Matemáticas,28,INGLÉS::19~~ESPAÑOL::7~~ITALIANO::2,CENGAGE LEARNING::13~~GRUPO PAIDOS::5~~UNIVERSIDAD AUTONOMA DE NUEVO LEON::4~~EDICIONES DE LAUREL::3~~NUEVA EDITORIAL IZTACCIHUATL::2
México,2019,TODOS,TODOS,Matemáticas en la enseñanza media  Libros de texto,3,ESPAÑOL::3,EDICIONES LAROUSSE::3
México,2019,TODOS,TODOS,Matemáticas en la escuela primaria   Libros de texto,7,ESPAÑOL::6~~INGLÉS::1,EDITORES MEXICANOS UNIDOS::6~~EDITORIAL TRILLAS::1
México,2019,TODOS,TODOS,Matemáticas estadísticas,6,INGLÉS::5~~ESPAÑOL::1,CENGAGE LEARNING::5~~MCGRAW-HILL::1
México,2019,TODOS,TODOS,Materiales de instrucción para la lectura,1,INGLÉS::1,EDITORIAL TRILLAS::1
México,2019,TODOS,TODOS,Mecánica,1,INGLÉS::1,CENGAGE LEARNING::1
México,2019,TODOS,TODOS,Mecánica y materiales de Ingeniería,1,INGLÉS::1,CENGAGE LEARNING::1
México,2019,TODOS,TODOS,Medicina experimental,1,INGLÉS::1,"LARA CASTANEDA, SERGIO DAVID::1"
México,2019,TODOS,TODOS,Medicina preventiva pública,1,FRANCÉS::1,EDICIONES LAROUSSE::1
México,2019,TODOS,TODOS,Medios (Formas de comunicación),7,ESPAÑOL::4~~INGLÉS::3,GRUPO EDITORIAL Y DE INVESTIGACION POLARIS::2~~HARPERCOLLINS MEXICO::2~~EDICIONES DE LAUREL::1~~EDITORIAL TRILLAS::1~~UNIVERSIDAD AUTONOMA DE NUEVO LEON::1
México,2019,TODOS,TODOS,Mercadeo mediante canales de venta al por menor,1,INGLÉS::1,EDITORIAL TRILLAS::1
México,2019,TODOS,TODOS,Metafísica,2,ALEMÁN::1~~INGLÉS::1,MICHEL PIOTROWSKI TASHA ROSE::1~~SAUTTO FLORES IDALIA::1
México,2019,TODOS,TODOS,"Mitología religiosa, teología social",1,INGLÉS::1,GRUPO PAIDOS::1
México,2019,TODOS,TODOS,Modelos matemáticos y simulación,2,INGLÉS::2,PEARSON::2
México,2019,TODOS,TODOS,Movimiento de gente,4,INGLÉS::4,GRUPO EDITORIAL PATRIA::3~~GRUPO PLANETA::1
México,2019,TODOS,TODOS,Muebles y talleres de hogar,8,INGLÉS::8,EDITORIAL TRILLAS::8
México,2019,TODOS,TODOS,Mujeres,25,INGLÉS::23~~COREANO::1~~ITALIANO::1,PENGUIN RANDOM HOUSE::24~~EDICIONESAKAL MEXICO::1
México,2019,TODOS,TODOS,Mujeres trabajadoras,1,INGLÉS::1,EL COLEGIO DE MEXICO::1
México,2019,TODOS,TODOS,Métodos de instrucción y estudio,3,INGLÉS::3,EDITORIAL TRILLAS::2~~COLOFON::1
México,2019,TODOS,TODOS,Narración de cuentos,52,FRANCÉS::24~~INGLÉS::14~~ESPAÑOL::4,RBA EDITORES MEXICO::24~~EDITORES MEXICANOS UNIDOS::10~~EDICIONES CON ESTILO::4~~EDICIONES DEL LIRIO::2~~UNIVERSIDAD AUTONOMA DE QUERETARO::2
México,2019,TODOS,TODOS,Naturaleza de la Iglesia,1,PORTUGUÉS::1,EDICIONES DABAR::1
México,2019,TODOS,TODOS,Niños trabajadores,1,INGLÉS::1,LIBROS GRANO DE SAL::1
México,2019,TODOS,TODOS,Novelística alemana,25,ALEMÁN::23~~ESPAÑOL::1~~PORTUGUÉS::1,"EDITORES MEXICANOS UNIDOS::9~~FONDO DE CULTURA ECONOMICA MEXICO::6~~GRUPO PLANETA::5~~JUS, LIBREROS Y EDITORES::1~~LIBROS DE SAWADE::1"
México,2019,TODOS,TODOS,Novelística española,14,ESPAÑOL::7~~INGLÉS::5~~FRANCÉS::2,"PUBLICACIONES 1701 F::6~~RODRIGUEZ CAAMANO, JUAN MANUEL::2~~DATA CREATIVA::1~~EDITORIAL PAGINA SEIS::1~~EDITORIAL SEXTO PISO::1"
México,2019,TODOS,TODOS,Novelística francesa,67,FRANCÉS::63~~INGLÉS::3~~ALEMÁN::1,EDITORES MEXICANOS UNIDOS::27~~GRUPO PLANETA::11~~ELEFANTA DEL SUR::4~~FONDO DE CULTURA ECONOMICA MEXICO::4~~GRUPO EDITORIAL PATRIA::4
México,2019,TODOS,TODOS,Novelística hebrea,1,HEBREO::1,GRUPO PLANETA::1
México,2019,TODOS,TODOS,Novelística inglesa,234,INGLÉS::231~~ESPAÑOL::1~~FRANCÉS::1,GRUPO PLANETA::143~~FONDO DE CULTURA ECONOMICA MEXICO::16~~GRUPO EDITORIAL PATRIA::14~~EDITORIAL PORRUA::13~~SELECTOR::9
México,2019,TODOS,TODOS,Novelística italiana,14,ITALIANO::14,FONDO DE CULTURA ECONOMICA MEXICO::3~~EDITORES MEXICANOS UNIDOS::2~~GRUPO PLANETA::2~~HARPERCOLLINS MEXICO::2~~EDICIONES LUNA DE PAPEL::1
México,2019,TODOS,TODOS,Novelística portuguesa,4,PORTUGUÉS::3~~ESPAÑOL::1,ELEFANTA DEL SUR::1~~NUEVA EDITORIAL IZTACCIHUATL::1~~TEXTOFILIA::1~~UNIVERSIDAD AUTONOMA DE NUEVO LEON::1
