PAIS,ANO,DEWEY PRINCIPAL,IDIOMA DE ORIGEN,TIPO_AGENTE,EDITORIAL,CANTIDAD
Colombia,2016,200 - Religión,ITALIANO,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE SAN BUENAVENTURA,1
Colombia,2016,200 - Religión,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,ASOCIACION MARIA SANTIFICADORA,1
Colombia,2016,200 - Religión,PORTUGUÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,1
Colombia,2016,200 - Religión,PORTUGUÉS,EDITORIAL COMERCIAL,SOCIEDAD DE SAN PABLO,1
Colombia,2016,200 - Religión,QUECHUA,EDITORIAL COMERCIAL,COMERCIALIZADORA CONO SUR LTDA,1
Colombia,2016,200 - Religión,ÁRABE,EDITORIAL COMERCIAL,AGENCIA IDEAS COLOMBIA S.A.S,1
Colombia,2016,300 - Ciencias sociales,ALEMÁN,EDITORIAL COMERCIAL,GRUPO PLANETA,2
Colombia,2016,300 - Ciencias sociales,ALEMÁN,EDITORIAL COMERCIAL,PANAMERICANA LIBRERIA Y PAPELERIA,5
Colombia,2016,300 - Ciencias sociales,ALEMÁN,EDITORIAL COMERCIAL,SIGLO DEL HOMBRE EDITORES LTDA,3
Colombia,2016,300 - Ciencias sociales,ALEMÁN,EDITORIAL UNIVERSITARIA,FUNDACION UNIVERSIDAD EXTERNADO DE COLOMBIA,1
Colombia,2016,300 - Ciencias sociales,ALEMÁN,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE LOS ANDES,2
Colombia,2016,300 - Ciencias sociales,ALEMÁN,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL DE COLOMBIA,3
Colombia,2016,300 - Ciencias sociales,CROATA,EDITORIAL COMERCIAL,PANAMERICANA LIBRERIA Y PAPELERIA,1
Colombia,2016,300 - Ciencias sociales,ESPAÑOL,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE LOS ANDES,4
Colombia,2016,300 - Ciencias sociales,FRANCÉS,EDITORIAL COMERCIAL,DIFUNDIR LTDA,1
Colombia,2016,300 - Ciencias sociales,FRANCÉS,EDITORIAL COMERCIAL,GRUPO EDITORIAL IBANEZ S.A.S,1
Colombia,2016,300 - Ciencias sociales,FRANCÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,2
Colombia,2016,300 - Ciencias sociales,FRANCÉS,EDITORIAL COMERCIAL,"NEGRET LOPEZ, GERARDO AUGUSTO",1
Colombia,2016,300 - Ciencias sociales,FRANCÉS,EDITORIAL COMERCIAL,REY NARANJO EDITORES S.A.S,2
Colombia,2016,300 - Ciencias sociales,FRANCÉS,EDITORIAL UNIVERSITARIA,FUNDACION UNIVERSIDAD EXTERNADO DE COLOMBIA,1
Colombia,2016,300 - Ciencias sociales,INGLÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,26
Colombia,2016,300 - Ciencias sociales,INGLÉS,EDITORIAL COMERCIAL,PANAMERICANA LIBRERIA Y PAPELERIA,6
Colombia,2016,300 - Ciencias sociales,INGLÉS,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,4
Colombia,2016,300 - Ciencias sociales,INGLÉS,EDITORIAL COMERCIAL,SIGLO DEL HOMBRE EDITORES LTDA,8
Colombia,2016,300 - Ciencias sociales,INGLÉS,EDITORIAL COMERCIAL,SILABA EDITORES SAS,3
Colombia,2016,300 - Ciencias sociales,INGLÉS,EDITORIAL UNIVERSITARIA,FUNDACION UNIVERSIDAD CENTRAL,2
Colombia,2016,300 - Ciencias sociales,INGLÉS,EDITORIAL UNIVERSITARIA,FUNDACION UNIVERSIDAD EXTERNADO DE COLOMBIA,1
Colombia,2016,300 - Ciencias sociales,INGLÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE LOS ANDES,8
Colombia,2016,300 - Ciencias sociales,INGLÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DEL CAUCA,3
Colombia,2016,300 - Ciencias sociales,INGLÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DEL ROSARIO,2
Colombia,2016,300 - Ciencias sociales,ITALIANO,EDITORIAL COMERCIAL,GRUPO EDITORIAL IBANEZ S.A.S,1
Colombia,2016,300 - Ciencias sociales,ITALIANO,EDITORIAL UNIVERSITARIA,FUNDACION UNIVERSIDAD EXTERNADO DE COLOMBIA,1
Colombia,2016,300 - Ciencias sociales,ITALIANO,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE ANTIOQUIA,1
Colombia,2016,300 - Ciencias sociales,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,EDITORIAL SOLAR SAS,1
Colombia,2016,300 - Ciencias sociales,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,GRUPO SM,9
Colombia,2016,300 - Ciencias sociales,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,PEARSON,4
Colombia,2016,300 - Ciencias sociales,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,TRAGALUZ EDITORES S.A.S.,1
Colombia,2016,300 - Ciencias sociales,LENGUA NO DETERMINADA,EDITORIAL UNIVERSITARIA,FUNDACION UNIVERSIDAD EXTERNADO DE COLOMBIA,7
Colombia,2016,300 - Ciencias sociales,LENGUA NO DETERMINADA,EDITORIAL UNIVERSITARIA,UNIVERSIDAD LIBRE - BOGOTA,1
Colombia,2016,300 - Ciencias sociales,LENGUA NO DETERMINADA,EDITORIAL UNIVERSITARIA,UNIVERSIDAD MILITAR NUEVA GRANADA,1
Colombia,2016,300 - Ciencias sociales,MULTILINGÜE,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE LOS ANDES,2
Colombia,2016,300 - Ciencias sociales,POLACO,EDITORIAL COMERCIAL,GRUPO PLANETA,2
Colombia,2016,300 - Ciencias sociales,PORTUGUÉS,EDITORIAL COMERCIAL,COOPERATIVA EDITORIAL MAGISTERIO,1
Colombia,2016,300 - Ciencias sociales,PORTUGUÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL DE COLOMBIA,1
Colombia,2016,300 - Ciencias sociales,RUSO,EDITORIAL COMERCIAL,POKLONKA EDITORES (PLE) SAS,2
Colombia,2016,400 - Lenguas,INGLÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,1
Colombia,2016,400 - Lenguas,INGLÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE LOS ANDES,2
Colombia,2016,400 - Lenguas,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,ALTA TECNOLOGIA EN EL APRENDIZAJE S.A.S,6
Colombia,2016,500 - Ciencias naturales y matemáticas,ALEMÁN,EDITORIAL COMERCIAL,GRUPO PLANETA,3
Colombia,2016,500 - Ciencias naturales y matemáticas,ALEMÁN,EDITORIAL COMERCIAL,PANAMERICANA LIBRERIA Y PAPELERIA,2
Colombia,2016,500 - Ciencias naturales y matemáticas,ESPAÑOL,EDITORIAL UNIVERSITARIA,FUNDACION UNIVERSITARIA LOS LIBERTADORES,1
Colombia,2016,500 - Ciencias naturales y matemáticas,FRANCÉS,EDITORIAL COMERCIAL,EDITORIAL REVERTE COLOMBIANA S.A,1
Colombia,2016,500 - Ciencias naturales y matemáticas,FRANCÉS,EDITORIAL COMERCIAL,PANAMERICANA LIBRERIA Y PAPELERIA,2
Colombia,2016,500 - Ciencias naturales y matemáticas,INGLÉS,EDITORIAL COMERCIAL,COMERCIALIZADORA CONO SUR LTDA,1
Colombia,2016,500 - Ciencias naturales y matemáticas,INGLÉS,EDITORIAL COMERCIAL,EDICIONES B,1
Colombia,2016,500 - Ciencias naturales y matemáticas,INGLÉS,EDITORIAL COMERCIAL,EDICIONES MONSERRATE SAS,2
Colombia,2016,500 - Ciencias naturales y matemáticas,INGLÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,17
Colombia,2016,500 - Ciencias naturales y matemáticas,INGLÉS,EDITORIAL COMERCIAL,PANAMERICANA LIBRERIA Y PAPELERIA,5
Colombia,2016,500 - Ciencias naturales y matemáticas,INGLÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE LOS ANDES,2
Colombia,2016,500 - Ciencias naturales y matemáticas,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,PANAMERICANA LIBRERIA Y PAPELERIA,1
Colombia,2016,500 - Ciencias naturales y matemáticas,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,PEARSON,2
Colombia,2016,500 - Ciencias naturales y matemáticas,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,VILLEGAS ASOCIADOS S.A.,2
Colombia,2016,600 - Tecnología (Ciencias aplicadas),ALEMÁN,EDITORIAL COMERCIAL,PANAMERICANA LIBRERIA Y PAPELERIA,11
Colombia,2016,600 - Tecnología (Ciencias aplicadas),ESPAÑOL,EDITORIAL COMERCIAL,I/M EDITORES,1
Colombia,2016,600 - Tecnología (Ciencias aplicadas),ESPAÑOL,EDITORIAL COMERCIAL,VILLEGAS ASOCIADOS S.A.,1
Colombia,2016,600 - Tecnología (Ciencias aplicadas),ESPAÑOL,EDITORIAL UNIVERSITARIA,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA,1
Colombia,2016,600 - Tecnología (Ciencias aplicadas),FRANCÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,1
Colombia,2016,600 - Tecnología (Ciencias aplicadas),FRANCÉS,EDITORIAL COMERCIAL,PANAMERICANA LIBRERIA Y PAPELERIA,1
Colombia,2016,600 - Tecnología (Ciencias aplicadas),INGLÉS,EDITORIAL COMERCIAL,ECOE EDICIONES,2
Colombia,2016,600 - Tecnología (Ciencias aplicadas),INGLÉS,EDITORIAL COMERCIAL,EDICIONES MEDICAS AMOLCA COLOMBIA S.A.S,57
Colombia,2016,600 - Tecnología (Ciencias aplicadas),INGLÉS,EDITORIAL COMERCIAL,EDUCACTIVA,2
Colombia,2016,600 - Tecnología (Ciencias aplicadas),INGLÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,32
Colombia,2016,600 - Tecnología (Ciencias aplicadas),INGLÉS,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,18
Colombia,2016,600 - Tecnología (Ciencias aplicadas),ITALIANO,EDITORIAL COMERCIAL,GRUPO PLANETA,1
Colombia,2016,600 - Tecnología (Ciencias aplicadas),ITALIANO,EDITORIAL COMERCIAL,OXIGENO EDITORES LTDA,1
Colombia,2016,600 - Tecnología (Ciencias aplicadas),LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,EDICIONES DE LA U,1
Colombia,2016,600 - Tecnología (Ciencias aplicadas),LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,PLAZA & JANES EDITORES,1
Colombia,2016,600 - Tecnología (Ciencias aplicadas),LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,VILLEGAS ASOCIADOS S.A.,1
Colombia,2016,600 - Tecnología (Ciencias aplicadas),PORTUGUÉS,EDITORIAL COMERCIAL,EDICIONES MEDICAS AMOLCA COLOMBIA S.A.S,7
Colombia,2016,700 - Las Artes Bellas artes y artes decorativas,ACHI’,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL DE COLOMBIA,3
Colombia,2016,700 - Las Artes Bellas artes y artes decorativas,ALEMÁN,EDITORIAL COMERCIAL,PANAMERICANA LIBRERIA Y PAPELERIA,4
Colombia,2016,700 - Las Artes Bellas artes y artes decorativas,ESPAÑOL,EDITORIAL COMERCIAL,AMARAL EDITORES SAS,1
Colombia,2016,700 - Las Artes Bellas artes y artes decorativas,ESPAÑOL,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,1
Colombia,2016,700 - Las Artes Bellas artes y artes decorativas,FRANCÉS,EDITORIAL COMERCIAL,PANAMERICANA LIBRERIA Y PAPELERIA,17
Colombia,2016,700 - Las Artes Bellas artes y artes decorativas,INGLÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,5
Colombia,2016,700 - Las Artes Bellas artes y artes decorativas,INGLÉS,EDITORIAL COMERCIAL,MANUVO COLOMBIA SAS,3
Colombia,2016,700 - Las Artes Bellas artes y artes decorativas,INGLÉS,EDITORIAL COMERCIAL,PANAMERICANA LIBRERIA Y PAPELERIA,28
Colombia,2016,700 - Las Artes Bellas artes y artes decorativas,INGLÉS,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,1
Colombia,2016,700 - Las Artes Bellas artes y artes decorativas,INGLÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE LOS ANDES,2
Colombia,2016,700 - Las Artes Bellas artes y artes decorativas,INGLÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDAD EAFIT,1
Colombia,2016,700 - Las Artes Bellas artes y artes decorativas,INGLÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL DE COLOMBIA,2
Colombia,2016,700 - Las Artes Bellas artes y artes decorativas,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,AMARAL EDITORES SAS,1
Colombia,2016,700 - Las Artes Bellas artes y artes decorativas,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,CANGREJO EDITORES LTDA.,1
Colombia,2016,700 - Las Artes Bellas artes y artes decorativas,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,PLAZA & JANES EDITORES,2
Colombia,2016,700 - Las Artes Bellas artes y artes decorativas,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,VILLEGAS ASOCIADOS S.A.,1
Colombia,2016,700 - Las Artes Bellas artes y artes decorativas,LENGUA NO DETERMINADA,EDITORIAL UNIVERSITARIA,FUNDACION UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO,1
Colombia,2016,700 - Las Artes Bellas artes y artes decorativas,LENGUA NO DETERMINADA,EDITORIAL UNIVERSITARIA,UNIVERSIDAD PILOTO DE COLOMBIA,1
Colombia,2016,700 - Las Artes Bellas artes y artes decorativas,NEERLANDÉS,EDITORIAL COMERCIAL,REY NARANJO EDITORES S.A.S,2
Colombia,2016,700 - Las Artes Bellas artes y artes decorativas,PORTUGUÉS,EDITORIAL COMERCIAL,SOFAR S.A.S,1
Colombia,2016,700 - Las Artes Bellas artes y artes decorativas,PORTUGUÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDAD CATOLICA DE ORIENTE,1
Colombia,2016,800 - Literatura y retórica,ALEMÁN,EDITORIAL COMERCIAL,EDICIONES B,3
Colombia,2016,800 - Literatura y retórica,ALEMÁN,EDITORIAL COMERCIAL,GRUPO PLANETA,2
Colombia,2016,800 - Literatura y retórica,ALEMÁN,EDITORIAL COMERCIAL,PANAMERICANA LIBRERIA Y PAPELERIA,41
Colombia,2016,800 - Literatura y retórica,ALEMÁN,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,5
Colombia,2016,800 - Literatura y retórica,ALEMÁN,EDITORIAL COMERCIAL,RICHMOND PUBLISHING,7
Colombia,2016,800 - Literatura y retórica,CATALÁN,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,1
Colombia,2016,800 - Literatura y retórica,CATALÁN,EDITORIAL COMERCIAL,RICHMOND PUBLISHING,2
Colombia,2016,800 - Literatura y retórica,CHECO,EDITORIAL COMERCIAL,GRUPO PLANETA,3
Colombia,2016,800 - Literatura y retórica,CHINO,EDITORIAL COMERCIAL,EDITORIAL ATENEA LTDA.,1
Colombia,2016,800 - Literatura y retórica,CHINO,EDITORIAL COMERCIAL,GRUPO PLANETA,1
Colombia,2016,800 - Literatura y retórica,CHINO,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,1
Colombia,2016,800 - Literatura y retórica,DANÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,3
Colombia,2016,800 - Literatura y retórica,ESPAÑOL,EDITORIAL COMERCIAL,MUSA EDITORES S A S,1
Colombia,2016,800 - Literatura y retórica,FRANCÉS,EDITORIAL COMERCIAL,COMERCIALIZADORA CONO SUR LTDA,5
Colombia,2016,800 - Literatura y retórica,FRANCÉS,EDITORIAL COMERCIAL,EDICIONES MONSERRATE SAS,4
Colombia,2016,800 - Literatura y retórica,FRANCÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,6
Colombia,2016,800 - Literatura y retórica,FRANCÉS,EDITORIAL COMERCIAL,PANAMERICANA LIBRERIA Y PAPELERIA,14
Colombia,2016,800 - Literatura y retórica,FRANCÉS,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,7
Colombia,2016,800 - Literatura y retórica,FRANCÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDAD AUTONOMA LATINOAMERICANA,1
Colombia,2016,800 - Literatura y retórica,GRIEGO,EDITORIAL COMERCIAL,"MORENO GUZMAN, LUIS MARIO / EDICIONES ARTEMISA",2
Colombia,2016,800 - Literatura y retórica,INGLÉS,EDITORIAL COMERCIAL,EDICIONES B,14
Colombia,2016,800 - Literatura y retórica,INGLÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,72
Colombia,2016,800 - Literatura y retórica,INGLÉS,EDITORIAL COMERCIAL,PANAMERICANA LIBRERIA Y PAPELERIA,49
Colombia,2016,800 - Literatura y retórica,INGLÉS,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,146
Colombia,2016,800 - Literatura y retórica,INGLÉS,EDITORIAL COMERCIAL,RICHMOND PUBLISHING,35
Colombia,2016,800 - Literatura y retórica,INGLÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDAD EAFIT,2
Colombia,2016,800 - Literatura y retórica,INGLÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDAD INDUSTRIAL DE SANTANDER,1
Colombia,2016,800 - Literatura y retórica,ITALIANO,EDITORIAL COMERCIAL,EDICIONES B,2
Colombia,2016,800 - Literatura y retórica,ITALIANO,EDITORIAL COMERCIAL,GRUPO PLANETA,3
Colombia,2016,800 - Literatura y retórica,ITALIANO,EDITORIAL COMERCIAL,PANAMERICANA LIBRERIA Y PAPELERIA,7
Colombia,2016,800 - Literatura y retórica,ITALIANO,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,5
Colombia,2016,800 - Literatura y retórica,ITALIANO,EDITORIAL COMERCIAL,REY NARANJO EDITORES S.A.S,2
Colombia,2016,800 - Literatura y retórica,JAPONÉS,EDITORIAL COMERCIAL,EDICIONES MONSERRATE SAS,1
Colombia,2016,800 - Literatura y retórica,JAPONÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,8
Colombia,2016,800 - Literatura y retórica,JAPONÉS,EDITORIAL COMERCIAL,GRUPO SM,1
Colombia,2016,800 - Literatura y retórica,JAPONÉS,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,1
Colombia,2016,800 - Literatura y retórica,JAPONÉS,EDITORIAL COMERCIAL,SIGLO DEL HOMBRE EDITORES LTDA,1
Colombia,2016,800 - Literatura y retórica,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,GRUPO PLANETA,2
Colombia,2016,800 - Literatura y retórica,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,LUABOOKS S A S,3
Colombia,2016,800 - Literatura y retórica,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,MANUVO COLOMBIA SAS,3
Colombia,2016,800 - Literatura y retórica,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,PANAMERICANA LIBRERIA Y PAPELERIA,21
Colombia,2016,800 - Literatura y retórica,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,3
Colombia,2016,800 - Literatura y retórica,LENGUA NO DETERMINADA,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE ANTIOQUIA,2
Colombia,2016,800 - Literatura y retórica,LENGUA NO DETERMINADA,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE LOS ANDES,2
Colombia,2016,800 - Literatura y retórica,NEERLANDÉS,EDITORIAL COMERCIAL,ARANGO EDITORES S.A.S.,2
Colombia,2016,800 - Literatura y retórica,NEERLANDÉS,EDITORIAL COMERCIAL,INTERMEDIO EDITORES S.A.S,3
Colombia,2016,800 - Literatura y retórica,NEERLANDÉS,EDITORIAL COMERCIAL,PANAMERICANA LIBRERIA Y PAPELERIA,3
Colombia,2016,800 - Literatura y retórica,NEERLANDÉS,EDITORIAL COMERCIAL,REY NARANJO EDITORES S.A.S,3
Colombia,2016,800 - Literatura y retórica,NEERLANDÉS,EDITORIAL COMERCIAL,TALLER DE EDICION-ROCCA S.A.,4
Colombia,2016,800 - Literatura y retórica,NEERLANDÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE LOS ANDES,1
Colombia,2016,800 - Literatura y retórica,POLACO,EDITORIAL COMERCIAL,VISOR LIBROS COLOMBIA SAS,1
Colombia,2016,800 - Literatura y retórica,PORTUGUÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,6
Colombia,2016,800 - Literatura y retórica,PORTUGUÉS,EDITORIAL COMERCIAL,PANAMERICANA LIBRERIA Y PAPELERIA,5
Colombia,2016,800 - Literatura y retórica,PORTUGUÉS,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,8
Colombia,2016,800 - Literatura y retórica,PORTUGUÉS,EDITORIAL COMERCIAL,RICHMOND PUBLISHING,4
Colombia,2016,800 - Literatura y retórica,PORTUGUÉS,EDITORIAL COMERCIAL,TRAGALUZ EDITORES S.A.S.,5
Colombia,2016,800 - Literatura y retórica,PORTUGUÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE LOS ANDES,5
Colombia,2016,800 - Literatura y retórica,RUSO,EDITORIAL COMERCIAL,"MORENO GUZMAN, LUIS MARIO / EDICIONES ARTEMISA",1
Colombia,2016,800 - Literatura y retórica,RUSO,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,2
Colombia,2016,800 - Literatura y retórica,RUSO,EDITORIAL COMERCIAL,POKLONKA EDITORES (PLE) SAS,1
Colombia,2016,800 - Literatura y retórica,SUECO,EDITORIAL COMERCIAL,GRUPO PLANETA,2
Colombia,2016,800 - Literatura y retórica,SUECO,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,1
Colombia,2016,800 - Literatura y retórica,SUECO,EDITORIAL COMERCIAL,VISOR LIBROS COLOMBIA SAS,1
Colombia,2016,800 - Literatura y retórica,TURCO,EDITORIAL COMERCIAL,GRUPO PLANETA,1
Colombia,2016,800 - Literatura y retórica,TURCO,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,1
Colombia,2016,800 - Literatura y retórica,ÁRABE,EDITORIAL COMERCIAL,GRUPO PLANETA,1
Colombia,2016,900 - Geografía e historia,ALEMÁN,EDITORIAL COMERCIAL,GRUPO PLANETA,3
Colombia,2016,900 - Geografía e historia,ALEMÁN,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL DE COLOMBIA,1
Colombia,2016,900 - Geografía e historia,CHINO,EDITORIAL COMERCIAL,CIRCULO CULTURAL,1
Colombia,2016,900 - Geografía e historia,ESPAÑOL,EDITORIAL COMERCIAL,I/M EDITORES,1
Colombia,2016,900 - Geografía e historia,FRANCÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,3
Colombia,2016,900 - Geografía e historia,FRANCÉS,EDITORIAL COMERCIAL,VOLCAN EDICIONES,1
Colombia,2016,900 - Geografía e historia,INGLÉS,EDITORIAL COMERCIAL,EDICIONES B,2
Colombia,2016,900 - Geografía e historia,INGLÉS,EDITORIAL COMERCIAL,EDITORIAL TALLER DEL EXITO S.A.S.,1
Colombia,2016,900 - Geografía e historia,INGLÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,34
Colombia,2016,900 - Geografía e historia,INGLÉS,EDITORIAL COMERCIAL,PANAMERICANA LIBRERIA Y PAPELERIA,1
Colombia,2016,900 - Geografía e historia,INGLÉS,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,7
Colombia,2016,900 - Geografía e historia,ITALIANO,EDITORIAL COMERCIAL,INSTITUTO MISIONERO HIJAS DE SAN PABLO,1
Colombia,2016,900 - Geografía e historia,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,SIC EDITORIAL LTDA.,1
Colombia,2016,900 - Geografía e historia,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,SOMOS EDITORES LTDA.,1
Colombia,2016,900 - Geografía e historia,LENGUA NO DETERMINADA,EDITORIAL UNIVERSITARIA,FUNDACION UNIVERSIDAD EXTERNADO DE COLOMBIA,1
Colombia,2016,900 - Geografía e historia,NEERLANDÉS,EDITORIAL COMERCIAL,REY NARANJO EDITORES S.A.S,2
Colombia,2017,0 - Generalidades,ALEMÁN,EDITORIAL COMERCIAL,EDICIONES B,1
Colombia,2017,0 - Generalidades,CHINO,EDITORIAL COMERCIAL,EDICIONES B,1
Colombia,2017,0 - Generalidades,ESPAÑOL,EDITORIAL COMERCIAL,GRUPO PLANETA,53
Colombia,2017,0 - Generalidades,ESPAÑOL,EDITORIAL UNIVERSITARIA,UNIVERSIDAD EAFIT,1
Colombia,2017,0 - Generalidades,FRANCÉS,EDITORIAL COMERCIAL,PANAMERICANA LIBRERIA Y PAPELERIA,1
Colombia,2017,0 - Generalidades,FRANCÉS,EDITORIAL COMERCIAL,SOCIEDAD DE SAN PABLO,1
Colombia,2017,0 - Generalidades,FRANCÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE LOS ANDES,2
Colombia,2017,0 - Generalidades,INGLÉS,EDITORIAL COMERCIAL,EDICIONES B,12
Colombia,2017,0 - Generalidades,INGLÉS,EDITORIAL COMERCIAL,EDITORIAL TALLER DEL EXITO S.A.S.,9
Colombia,2017,0 - Generalidades,INGLÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,7
Colombia,2017,0 - Generalidades,INGLÉS,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,14
Colombia,2017,0 - Generalidades,INGLÉS,EDITORIAL COMERCIAL,ROJAS EBERHARD EDITORES S.A.S,5
Colombia,2017,0 - Generalidades,ITALIANO,EDITORIAL COMERCIAL,EDICIONES B,2
Colombia,2017,0 - Generalidades,JAPONÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,1
Colombia,2017,0 - Generalidades,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,EDICIONES URANO,1
Colombia,2017,0 - Generalidades,LENGUA NO DETERMINADA,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE LOS ANDES,1
Colombia,2017,0 - Generalidades,LENGUA NO DETERMINADA,EDITORIAL UNIVERSITARIA,UNIVERSIDAD MARIANA,2
Colombia,2017,0 - Generalidades,SUECO,EDITORIAL COMERCIAL,GRUPO PLANETA,1
Colombia,2017,100 - Filosofía y psicología,ALEMÁN,EDITORIAL COMERCIAL,COMERCIALIZADORA CONO SUR LTDA,2
Colombia,2017,100 - Filosofía y psicología,ALEMÁN,EDITORIAL COMERCIAL,EDICIONES FONDO DE CULTURA ECONOMICA S.A.S.,1
Colombia,2017,100 - Filosofía y psicología,ALEMÁN,EDITORIAL COMERCIAL,EDITORIAL SOLAR SAS,1
Colombia,2017,100 - Filosofía y psicología,ALEMÁN,EDITORIAL COMERCIAL,PANAMERICANA LIBRERIA Y PAPELERIA,5
Colombia,2017,100 - Filosofía y psicología,ALEMÁN,EDITORIAL COMERCIAL,SIGLO DEL HOMBRE EDITORES LTDA,5
Colombia,2017,100 - Filosofía y psicología,ALEMÁN,EDITORIAL UNIVERSITARIA,EDITORIAL UNIVERSIDAD DE CALDAS,1
Colombia,2017,100 - Filosofía y psicología,ALEMÁN,EDITORIAL UNIVERSITARIA,FUNDACION UNIVERSIDAD EXTERNADO DE COLOMBIA,7
Colombia,2017,100 - Filosofía y psicología,ALEMÁN,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE LOS ANDES,1
